Albedo_01,Albedo_02,Albedo_03,Albedo_04,Albedo_05,Albedo_06,Albedo_07,Albedo_08,Albedo_09,Albedo_10,Albedo_11,Albedo_12,ET_03,ET_04,ET_05,ET_06,ET_07,ET_08,ET_09,ET_10,ET_11,Id,LST_Day_01,LST_Day_02,LST_Day_03,LST_Day_04,LST_Day_05,LST_Day_06,LST_Day_07,LST_Day_08,LST_Day_09,LST_Day_10,LST_Day_11,LST_Day_12,LST_Night_01,LST_Night_02,LST_Night_03,LST_Night_04,LST_Night_05,LST_Night_06,LST_Night_07,LST_Night_08,LST_Night_09,LST_Night_10,LST_Night_11,LST_Night_12,crop,ele,forest
0.213832962,0.203423663,0.194611538,0.178305024,0.17390924,0.171391572,0.166809751,0.162955097,0.15604138,0.159864249,0.19095881,0.203274231,8.239177715,7.519736314,7.774160075,9.360634555,11.5641491,12.26461346,10.42540254,8.202843563,7.138142116,4511,274.9656156,281.9462942,290.2007154,298.3855723,303.5064382,306.8637643,307.8829241,303.6270593,296.5263498,290.1837286,282.2195007,275.291924,256.4730493,259.5295162,265.5151131,270.9486401,275.5959151,281.1708644,284.4716166,282.8099325,277.0541114,270.8698714,264.2848704,258.1924555,10,2375.8,10
0.207864595,0.195620286,0.17529066,0.155974153,0.149864362,0.146582171,0.14490666,0.144272643,0.139842108,0.149246999,0.195541118,0.200384571,7.08237406,6.376674165,6.697035591,10.12534793,15.40944717,14.16420198,10.022331,7.448293906,6.848803852,3399,277.8494526,283.6808244,289.6444514,295.6707645,300.6778887,302.8329649,302.3320141,299.2829358,294.6345062,289.5897817,282.7248679,277.6905595,255.3796974,258.0734875,263.7329864,268.8360864,273.5823663,278.1878451,281.5198824,279.7541746,274.9209321,268.9570657,262.6782291,256.860208,10,2759.3,40
0.351947793,0.364299193,0.256117097,0.181899131,0.152689729,0.160057393,0.167781027,0.162211786,0.158782576,0.186678549,0.302710235,0.371220522,7.536195032,7.187864228,7.819461373,12.35564059,22.91901982,19.33249876,10.0973265,7.268943935,6.667206889,5916,271.8980672,277.9711812,287.0976203,295.3305855,302.2358212,301.9825611,298.2776568,295.3170291,292.6753628,287.7352681,278.5071272,271.586258,254.5445458,257.2135885,263.6507207,268.4609395,272.7928635,278.6568768,281.4538132,279.9404797,274.778556,267.9889743,261.8390815,256.0234745,10,2715.049233,60
0.271387132,0.238071948,0.226165766,0.204646349,0.184221446,0.176367805,0.173928932,0.177514207,0.183206984,0.19861925,0.222014031,0.242390151,0.537392573,1.172053462,3.955920348,4.461959369,3.673668762,4.749990224,5.439635817,2.713477789,2.181703318,8420,275.82607,285.2338491,297.2871487,303.9879324,308.0427982,310.8458754,312.2061661,309.3104387,304.1322433,296.3041044,285.1448036,276.1211288,258.1498825,264.0586222,272.6876759,279.5472624,284.3206093,289.3044179,291.7026387,289.4132129,283.5771515,275.4922058,267.8858217,260.2237345,11,890.8635521,5
0.656243963,0.675647574,0.505024979,0.166971713,0.146152913,0.16885184,0.174724848,0.165865939,0.176335167,0.201489311,0.395991585,0.617798072,8.669348997,9.545501211,12.32385105,22.78898071,26.34473644,14.94138021,7.655951374,6.501147545,6.044972827,21047,261.4160683,266.1463903,281.6799776,300.4180474,303.0765445,299.850684,298.8776044,300.7320594,297.911527,290.0762203,275.517913,263.9947003,251.3032133,254.0593449,265.5151807,273.283648,277.3037876,280.7648106,282.3989925,281.0898325,276.1905051,269.7744757,262.0250434,254.0761143,11,1895.626016,11
0.655822723,0.678107851,0.514353915,0.208182405,0.16794201,0.166105292,0.168395916,0.172006728,0.180679909,0.204541628,0.449549303,0.638939986,4.484427154,4.457098251,5.493457369,14.29997297,16.63222728,7.568315217,3.561491132,4.492559895,4.988162942,27421,253.3145455,260.3668651,277.8165714,298.4048282,304.4682347,306.2433762,306.4778302,306.0399089,299.4574194,287.0493545,268.517737,254.6194878,244.0876355,247.9363675,262.364668,271.9171448,277.8422813,284.4031398,286.0166796,283.009435,275.4960863,267.8089061,255.7820684,246.6070081,11,1271.588974,12
0.670412622,0.69128775,0.521143456,0.163361867,0.153910407,0.170694021,0.172215303,0.163219938,0.168707275,0.199160596,0.36850368,0.619254196,8.800772103,9.609134164,12.69515639,24.77675652,27.07740372,14.85235118,7.642154285,6.24559293,5.994629759,21278,259.5712287,264.773491,281.8544848,301.2344288,303.8221494,302.5222655,301.9263043,303.6718447,299.870489,290.5297744,275.5746805,261.6500818,250.2652252,253.3263019,265.4115738,273.9380616,277.9402254,281.2755562,283.0373757,281.5578785,276.6098656,270.0275611,262.2483128,253.3547924,11,1795.027741,14
0.619616292,0.631469157,0.392554998,0.213940041,0.198955792,0.189930765,0.187736289,0.186489778,0.189976412,0.202782571,0.288564525,0.579528768,4.356765688,3.065226181,2.815129231,5.869816642,11.34192864,9.830042705,4.162872941,4.094060477,5.015607394,28074,256.6874754,262.4564532,282.9850656,300.4488954,306.7983243,310.1435865,308.1789377,305.4339684,298.486274,287.8286589,274.5674542,259.8541067,246.764047,250.8349958,264.8414093,274.5463661,281.0032447,287.8496224,288.8545808,285.6647429,278.2219454,269.7550618,261.2277276,250.9499991,11,497.4352108,19
0.261905245,0.250400401,0.237233344,0.224247696,0.211614305,0.199178185,0.19611612,0.194804193,0.202720824,0.216757452,0.234061843,0.248860513,1.877557067,1.081401412,2.184719259,7.779531264,9.030074721,6.70614822,3.24041358,1.767876003,3.72525597,13607,274.3238888,283.3148904,293.8507622,304.3974576,309.3535304,309.4176971,309.8617275,309.5679809,304.6780079,295.7360691,283.3027531,274.848598,255.7052244,260.6207854,268.3553334,275.3872316,280.7141308,286.5944503,288.8963343,286.6064945,280.0576744,271.5789705,264.8345288,257.5217598,11,1247.687117,25
0.205473799,0.195757398,0.177389925,0.164507453,0.161416796,0.158497528,0.152862967,0.151157884,0.146522956,0.153855659,0.191469304,0.191490875,7.092235349,6.182403833,6.293063493,8.484381366,12.10819559,11.39293001,9.433377093,7.508372722,7.006711391,3400,277.371203,284.0338294,290.3806884,297.3207142,302.5504816,305.2139535,304.6928079,301.4700501,295.9627833,290.3605499,283.0999318,277.4599013,255.7112796,258.5907747,264.149301,269.370015,273.8896137,279.2559566,282.7208824,280.8289134,275.6813701,269.4955817,263.1607747,257.3618187,11,2642.441008,37
0.210264044,0.217949336,0.189575627,0.140421357,0.138588339,0.142557092,0.142845096,0.138167476,0.128619297,0.133038203,0.218286885,0.218938495,9.253870677,9.860769236,10.51511452,15.33589644,23.06523368,16.96412487,11.97779129,8.901031288,7.209364258,3607,275.6164663,281.2798408,286.871745,293.8136759,298.6896592,298.9704214,298.2833684,296.7265591,292.726209,287.4627228,279.559374,275.3396836,256.4195378,259.0267549,264.7628842,269.6663706,274.0971956,278.8995222,282.516541,280.7536207,275.6285335,269.8555398,263.8186857,258.000866,11,2678.125571,48
0.290728737,0.252249287,0.192950729,0.191976864,0.19343963,0.182866366,0.177347862,0.180189704,0.18467841,0.2016123,0.221088992,0.247057085,1.012587351,0.758845383,0.805368469,3.148416069,5.405493116,6.041715852,4.867488279,2.131573208,3.700234174,17344,274.2871169,281.8085194,292.7663019,303.7034863,310.6850967,313.7766539,311.8983056,308.5895346,303.3277723,295.9463774,285.0822132,275.1940994,256.7583013,263.5238617,272.1472333,277.8979923,282.1328233,287.6203618,289.8669818,287.9331183,282.5196362,273.9511362,265.8969801,258.8753395,12,961.9069618,5
0.645856371,0.666086275,0.391466928,0.190132758,0.189931037,0.179289091,0.176058212,0.186845438,0.20476717,0.214005044,0.370672164,0.563439445,4.295600704,3.371118444,3.590894179,13.13488453,20.54185215,6.742973066,2.68612372,3.967907179,5.590800852,22994,258.8619655,264.9342071,282.7442873,299.2373031,303.6431457,302.5838025,302.0153761,301.9713173,298.4482473,288.0083504,273.9941474,261.3256135,248.1255142,251.9250309,264.2162079,271.2442197,276.2393384,281.8476273,283.8599899,281.508891,275.0224026,267.9499323,259.7427854,250.8713984,12,1749.556799,6
0.251139433,0.194459039,0.154715462,0.152594496,0.136142561,0.12860396,0.134826696,0.133265808,0.134004764,0.141736338,0.141097171,0.163391628,4.043505938,3.107688805,4.336733704,8.17466495,14.54698179,13.62473416,7.828999818,5.721797137,6.095162495,4075,277.1745202,283.9449485,292.7114072,300.6486624,302.7414824,304.6135891,305.0395106,302.6523853,299.0939174,293.1368188,283.4533063,276.9799582,259.7908581,264.8440391,272.2298193,278.5809107,284.0932867,289.4768439,291.7925639,289.7915527,284.0985648,277.0010523,270.9971415,262.2741825,12,1232.721061,10
0.226213182,0.220630409,0.174243807,0.151717845,0.149874749,0.150049458,0.149547873,0.147254054,0.139137598,0.142329006,0.212129091,0.249271878,9.696062999,10.00097085,10.55414622,14.10040607,20.47347346,16.84842788,12.02279316,9.08895285,7.630219327,2572,278.2364032,284.492684,291.0782185,298.6049029,302.0395931,301.217429,299.8726613,297.2820253,293.6300732,289.2114267,282.8934839,277.7094558,254.9149212,258.1973633,264.2340965,268.7702515,273.2644931,277.2286629,280.4088292,279.0574783,274.9308437,269.388632,262.9973356,256.4065722,12,2776.668648,24
0.564052656,0.570069963,0.38800636,0.149264094,0.153118826,0.157937427,0.158842462,0.162827773,0.158376837,0.161773573,0.330539679,0.533774227,5.633748974,4.838676205,7.471443104,19.06164798,20.75290426,8.055261104,4.108979842,4.130199146,5.392996277,23287,261.8700992,267.3568714,281.2793992,298.5687798,302.9699809,301.8566924,301.6343152,302.8712481,298.4453199,288.415429,273.5742532,262.8182552,253.8206166,256.7964837,266.9842682,274.3764942,278.6526062,284.3715312,286.1398373,284.1329258,277.9687525,271.4361251,263.977793,255.9551693,13,1578.763539,18
0.544238959,0.524485203,0.286527325,0.165537554,0.167631037,0.168614411,0.170700213,0.177096029,0.180845301,0.189648298,0.345455889,0.525056789,8.680919138,8.007576271,8.528302799,10.83480068,10.21942759,7.400579211,5.83906241,5.908599069,6.160765665,22761,262.2484343,268.3142425,283.5552364,297.9946668,302.9880169,307.6410117,309.5262048,307.6011829,300.0974773,288.4058599,273.298676,262.8627965,253.0005961,257.2175908,267.6335356,274.5070554,279.00907,284.4499853,286.4303669,284.4748906,278.2032026,271.1052576,262.7770339,255.1233585,14,1556.840056,6
0.271881641,0.258163636,0.243245326,0.237507889,0.232711374,0.219725579,0.211002528,0.207212005,0.208492357,0.219960531,0.230206528,0.250624926,3.365843007,2.163245406,2.604339852,4.608075376,6.135930367,6.696491592,4.825418672,3.986187468,5.160453572,6187,278.0068352,287.2574409,297.4208778,306.1833738,310.2903186,313.6551151,314.75992,311.7541409,305.6956189,297.6333752,287.6524405,278.5364089,255.7100618,260.6573598,268.1703817,274.5543698,280.3602569,286.0600662,288.8156573,287.0508698,280.5349766,272.25487,264.2669522,257.4547443,14,1439.328847,21
0.339555949,0.291327815,0.218605181,0.174256284,0.168650018,0.165373978,0.160345437,0.160601911,0.160078962,0.167610235,0.259679591,0.356069866,6.337005361,5.75349563,5.931836993,9.985278526,15.61375474,12.03428091,7.954578181,6.122801695,6.132725176,6425,273.9944529,280.2442293,289.5828766,296.8595763,302.5205839,303.4845206,303.0127775,300.8732412,296.0846201,290.4463791,281.4494382,273.7719289,255.1453553,257.8799611,264.2464136,269.5702256,273.7385366,280.0371573,283.1590654,281.3537856,275.6832814,269.0880608,262.4989246,256.5744501,14,2534.717813,42
0.274649051,0.250349029,0.225502244,0.219478856,0.21010721,0.195213367,0.188338889,0.186380504,0.192362802,0.206777405,0.215838308,0.238536591,3.175557772,2.11898838,3.27704503,8.144873243,11.67661986,10.41406451,5.825465507,3.927469185,5.276779567,6188,276.0815621,283.950044,294.6507001,304.0755794,307.4311322,309.0151549,309.8986136,307.1282032,302.5773162,295.4459288,285.9870794,276.8223468,256.3403731,261.4091133,268.3928894,274.8567046,280.8100848,286.122401,288.689913,287.1500037,280.5954224,272.5307886,264.5500368,258.3669552,15,1424.609412,5
0.702772662,0.720480566,0.558467095,0.150899864,0.131272629,0.17111857,0.174655025,0.16335242,0.170166545,0.198532,0.420640841,0.663940882,7.71460526,8.584886382,12.2782155,27.6813344,28.4667011,14.22795789,6.445958382,5.809338081,5.729677679,21470,260.259204,265.3158833,279.0931809,300.5191408,303.4607584,299.9288639,300.2186888,301.8845122,299.4234222,290.9803431,275.0689786,261.9285837,250.8767722,253.8950087,265.3462691,273.8320751,277.5341468,280.7968233,282.6856003,281.1878118,276.3261512,270.1412776,261.821639,253.4770571,15,1788.661358,7
0.629730388,0.63632287,0.47716846,0.201433725,0.168741503,0.166313641,0.170182176,0.176230854,0.187833952,0.240440651,0.463863792,0.602068393,5.103278834,4.449594588,4.798633598,8.524155996,15.13574513,9.348345866,4.00080523,4.560319463,5.773132677,22660,259.2831061,265.4754378,277.4852668,294.3962724,302.1625145,306.4264456,304.3068953,303.0252144,297.2033709,284.1336177,270.1510099,261.3025666,249.6612691,252.3970337,261.7692998,268.5999137,272.7216059,278.6609263,281.4739674,279.0575828,272.8872872,265.7754223,257.887047,251.6579566,15,2058.651316,8
0.16019684,0.155423865,0.146673362,0.135583045,0.130826678,0.132655079,0.132580785,0.129809769,0.123142942,0.124457175,0.142382793,0.15806478,10.23347205,10.87233841,11.82787607,16.14211927,21.32775023,17.62208338,12.6807753,9.305339194,7.793360203,2766,277.9330946,284.7921419,291.5599689,298.0555424,300.1000368,299.5396008,299.0509407,297.0218177,293.3312454,289.3041721,283.323713,277.5089422,257.5378494,260.739198,266.0422498,270.4807966,275.0136454,278.3137876,281.3636278,279.9193364,275.9712919,270.6018074,265.0137019,258.857735,15,2619.77724,15
0.267347101,0.247204875,0.213195985,0.20551402,0.202088189,0.192323194,0.186623661,0.187275423,0.191389007,0.206189771,0.223344654,0.231604086,0.931439999,0.806536173,1.165235429,3.429488297,5.380313847,5.742105395,4.88801283,1.932119842,3.225537513,11585,277.0782724,285.1725018,296.0041067,304.6920286,309.9024361,311.0340938,309.8948873,306.9290216,303.1737151,297.7211314,287.1765921,278.0845746,256.7552216,263.5085656,272.3792829,278.5644977,283.3352946,287.9847297,289.516763,288.0928142,282.5673732,274.0165131,266.1678454,259.3623603,15,1077.197835,15
0.642907526,0.654189106,0.420023199,0.219909985,0.202518113,0.196346775,0.189427343,0.186642385,0.191283178,0.207222277,0.297776163,0.601436465,4.284952365,3.046162926,2.837446675,5.54010411,12.3893384,11.34331941,4.476337692,4.01207841,4.943754855,28130,256.753459,262.2956084,282.3478263,299.6425414,306.1292182,309.7461186,307.307273,304.3590135,298.0035887,287.7125033,274.7134675,259.8225833,247.2104621,251.0704808,264.7553155,274.7755534,280.9824183,287.7858851,289.0047279,285.8952217,278.584386,270.2157915,261.5995026,251.387531,16,499.2800718,6
0.315763842,0.283133104,0.183256697,0.179554948,0.180080329,0.173694684,0.172233687,0.172471767,0.174808953,0.186045726,0.204638155,0.247140713,1.076109163,1.322428163,3.061352735,6.638310507,8.200023147,10.29624889,7.82387335,2.536984133,3.950666862,17038,274.1624094,282.0836868,293.5850519,301.97586,306.9470793,309.2076496,308.1198189,304.4118209,300.3699742,294.5101996,284.1627645,274.6594567,257.6908546,264.2315575,272.7069521,279.0358908,283.3571262,288.0556041,289.7618479,287.9985124,282.6581628,274.4857698,267.269099,260.1889266,16,975.2073339,7
0.393264761,0.295833064,0.178654189,0.1763398,0.187971475,0.180918737,0.178563738,0.179178183,0.17840309,0.192199005,0.207647551,0.246182721,1.019407549,0.763806913,1.470654805,6.492790886,9.81832607,10.80548633,7.44077783,2.219517441,3.843305423,17036,272.6720377,280.4610031,292.2782359,302.8755771,308.3629773,308.5808402,305.6939546,303.0394018,300.313773,295.2081096,284.1776306,274.7713261,257.556675,264.4078361,272.4474838,279.0138161,283.7815581,288.077856,289.2205859,287.3291096,281.9598132,273.6401503,266.7010878,260.1305655,16,976.4537134,8
0.243435627,0.228252966,0.219383046,0.211103358,0.193486419,0.185830346,0.178602357,0.17280312,0.173710081,0.190394818,0.213810596,0.224050231,0.960083621,2.581036709,4.232906319,4.26771941,4.580104059,5.538132741,4.581540623,1.784189824,2.202852701,2855,278.8608071,286.5195096,298.4679699,304.3311421,306.5944774,308.1090962,307.5653853,304.5073387,302.7484967,298.4882449,289.2649614,279.7685968,258.935662,264.1811019,272.1247186,278.3709934,282.4090431,286.0409142,287.2758908,286.0882279,281.0527303,272.8417183,266.1311719,260.8087663,16,1368.181244,11
0.654547252,0.664493236,0.442832697,0.211910438,0.198590629,0.193426023,0.188985662,0.187830248,0.19501445,0.209626694,0.321178484,0.60109365,4.217684538,3.273548587,3.183912338,7.590403615,14.80277718,12.24453285,4.424088106,3.993034131,4.939482079,28023,256.5558893,262.1019235,281.2629667,299.4214099,306.3058784,309.8186827,307.6248399,305.4758012,299.1500427,287.9279421,274.3334344,259.222367,246.9572034,250.4576975,265.2512441,275.2597658,281.0041586,287.5448248,288.7807404,285.8377004,278.6705768,270.6378245,262.1606195,251.4803298,17,547.3668744,16
0.236187171,0.218447268,0.19518115,0.179354809,0.174033105,0.170968816,0.168615334,0.167564941,0.163881515,0.172379199,0.199132665,0.2116476,8.806537505,8.557387352,8.6816051,10.84354308,15.34840463,14.32254325,10.9902959,8.567139584,7.580576486,3183,279.3828106,285.4672304,292.9710499,299.3175436,303.1428617,304.0327874,303.7418592,300.4370108,295.1970754,290.9977882,284.4513029,279.5992921,254.2613164,257.2593605,262.9310908,267.5626068,272.0942838,277.0361399,280.353779,278.9125343,274.2918037,268.3566323,262.0788398,255.9209986,18,2779.315575,8
0.21942613,0.2057328,0.174634055,0.158808223,0.155991895,0.156847302,0.156771354,0.156347478,0.147139856,0.148797109,0.195031174,0.193100117,8.941393263,8.932558322,9.116367275,12.31195765,20.25988434,16.82503818,11.40429604,8.698543332,7.564877886,2975,278.2696403,284.5149202,291.2176388,298.5266746,302.5934574,303.4395272,301.6940519,298.6165815,293.6636525,288.8091614,282.194985,277.9810444,253.8961148,256.908402,263.0514022,267.5447906,272.0875919,276.447953,280.0076565,278.4783977,273.9284682,268.3813903,261.8588166,255.6305361,18,2836.511739,19
0.642515474,0.655762721,0.457208669,0.200364097,0.189787059,0.187936634,0.187457888,0.187979369,0.191689947,0.202558687,0.321760539,0.602057705,4.294537267,3.31786903,3.445846702,8.009080723,15.41771578,12.8521334,4.784376994,4.106976936,4.996394879,28186,256.0433804,261.7283706,279.596458,298.7526699,305.9416935,309.7885522,306.4956707,304.0070739,298.093033,287.4588839,273.7309622,259.4551462,246.3805367,250.1248304,264.6798879,275.0825857,281.2219534,287.5900657,288.998514,285.8412559,278.5463505,270.3418144,261.5919243,250.5966618,19,530.6760563,5
0.240759323,0.223391452,0.189358883,0.186832667,0.183544029,0.180451535,0.172354367,0.168369153,0.164732672,0.168984005,0.19921052,0.224560313,7.800050167,7.008862926,6.84882063,8.304488979,11.20037477,11.11336627,9.635166993,7.758154236,7.263879208,2578,278.0108461,284.8597539,293.406963,301.0595447,305.0077121,306.5615665,306.1313767,302.4925355,296.0522494,291.0491343,284.2353288,278.2526449,253.9473531,257.6708225,263.0984232,268.2855809,272.5552102,277.9587834,281.8174124,280.0281471,275.0562412,268.8883963,262.2776601,255.5965494,19,2654.700708,5
0.270655447,0.223326903,0.202841886,0.193563885,0.183535807,0.17088346,0.170914104,0.167468542,0.171763423,0.193144572,0.195007854,0.266469799,3.330331721,2.605804723,4.002547915,12.16108483,21.55854232,16.94142688,7.659017818,3.668403287,4.47431979,9234,275.6446134,284.532102,295.1478137,304.6438654,309.841282,308.3655905,307.1584058,304.9423073,300.9685506,294.9849982,284.1207654,275.1233447,257.8615136,262.4115363,269.1647236,275.8783809,281.5865782,287.3974657,289.4222011,287.3091292,281.1966024,273.1286637,267.1789175,260.2650582,20,1410.637149,5
0.630701839,0.649498825,0.482753817,0.179934653,0.152263111,0.165709886,0.170560377,0.166158399,0.177183729,0.20582937,0.377747925,0.586966693,9.31656534,10.24117352,12.34874017,20.87739675,23.2241539,14.39977009,7.862608275,6.949112654,6.504122935,21043,261.7783033,266.293417,281.6644243,300.5976688,303.1883809,299.9603719,299.2902878,300.6776603,297.2571556,289.5481386,275.5304232,264.1201735,252.377571,254.9666755,265.9212892,273.1406579,277.2144505,280.9412416,282.7886227,281.4470684,276.5350857,270.034551,262.3799917,255.0532254,21,1914.880437,7
0.557693499,0.558612082,0.357606483,0.162078679,0.152419061,0.158132158,0.158916047,0.171317897,0.172916403,0.17722369,0.356695335,0.540220786,8.519833051,8.146213871,9.065787921,14.97275744,16.07445788,9.170881461,6.109869191,6.032635276,6.256091206,22759,263.1222819,268.6023495,282.0374801,296.9570425,302.2307542,304.171381,304.6217815,303.5923196,298.5032166,288.5178907,274.1715667,263.7053519,253.6888987,256.6164945,266.568831,273.705398,277.972073,283.0793565,285.1735852,283.3674893,277.3055582,270.6771802,263.0135731,255.8134788,21,1752.261298,7
0.258032969,0.235392909,0.200230986,0.172422857,0.170236042,0.16584478,0.159011941,0.158598326,0.15491808,0.163180528,0.22267922,0.258248623,6.549542808,5.59285929,5.863631773,8.994211207,13.37295474,10.98634846,8.926630874,7.093722241,6.767048407,3828,277.0874179,283.4806499,290.3363654,298.3908515,303.1466291,306.0796146,306.0586091,303.7296112,297.3422115,291.2180133,283.1577289,276.8301303,256.2245502,259.3547115,265.160888,270.3834782,275.3350026,280.6935673,284.0865946,282.1952231,276.6862265,270.4464432,263.9767123,257.7254052,23,2476.892771,10
0.326768422,0.285212867,0.215931233,0.204600039,0.202028926,0.200002013,0.194852765,0.192805347,0.186389357,0.191302075,0.24373902,0.304156692,4.835413998,3.827520109,3.717584877,4.617769249,5.495792975,6.699682567,6.819756385,5.733643622,6.084661592,3836,274.9313701,282.952826,291.8602711,300.1160407,305.5355443,309.6846015,310.8118435,306.1055932,299.2680296,292.0874472,283.2290088,275.0232202,257.1271478,260.8001607,266.7595127,272.5212046,277.1447307,282.8147918,285.899776,283.9454765,278.3000876,271.9170142,265.2469599,258.7012018,23,2173.806446,15
0.206429708,0.222024589,0.186573151,0.152473545,0.150697186,0.153371065,0.153822128,0.151241425,0.141592153,0.150851643,0.21699382,0.21899491,7.682603614,7.165438298,7.553574737,13.45791016,21.27577924,15.62400697,10.44289202,7.869410859,6.987206637,3396,276.7072291,282.698229,288.7177238,295.59548,299.5936709,300.791276,300.1516881,298.227919,293.893778,288.6374758,281.167365,276.4547044,256.3628326,258.9507517,264.3799146,269.4230146,273.9204153,278.8959914,282.2124133,280.7423475,275.8221293,269.9661985,263.5655025,257.7619946,23,2651.303623,19
0.357355313,0.292849329,0.226285789,0.177540353,0.173658586,0.168063222,0.163264849,0.165714335,0.160822541,0.1755889,0.285867379,0.37366132,6.121642198,5.544205158,6.125732096,11.464866,18.20822756,11.94989123,8.358383236,6.354923441,6.088859691,6418,273.2083819,280.1172949,289.8473229,298.5457778,303.7112459,304.137244,303.3732204,301.5351995,296.6866022,290.4155087,280.1804458,272.1099548,254.9404813,257.914797,264.3207351,269.485797,274.1760974,280.2326585,283.1502592,281.3610684,275.4573301,269.0638315,262.3900852,256.3623741,23,2563.294728,63
0.371671475,0.304438543,0.155046202,0.160139175,0.168082397,0.16690268,0.164566254,0.164641837,0.170672441,0.185223626,0.191792611,0.20610993,0.925081649,0.712084865,1.47501491,4.607900688,6.124287942,7.395831418,5.861724123,1.988149851,3.924517187,16115,273.3416315,280.6205897,291.9148463,301.74182,306.9784541,309.3461979,307.2510852,303.7554539,300.3320611,294.9670759,284.4202142,275.5301778,258.5626575,264.8666499,273.4439572,279.5185246,284.1165832,288.6628168,290.2406399,288.5455497,283.1713194,274.8240436,267.4086514,261.1872999,24,967.3105296,5
0.312962188,0.247897426,0.222561497,0.201594403,0.183409513,0.176170207,0.175652633,0.177556277,0.18530106,0.199985447,0.222092772,0.265574596,0.534925964,0.90671874,3.100329121,3.885878603,3.646937955,4.632091656,5.313203011,2.726323368,2.28609544,8421,275.5893756,285.3483998,297.3263359,304.2389278,308.5416218,310.9895204,311.8953504,309.0627288,304.0840761,296.6691746,285.4848955,276.4930104,258.4371376,264.0642946,272.5573058,279.3828553,284.2488522,289.5061555,291.8844958,289.660601,283.6548366,275.4150351,267.7234278,260.3062843,24,878.3833992,10
0.259949693,0.239249765,0.219538835,0.211534812,0.202317599,0.189074885,0.183589335,0.179830088,0.183901997,0.194794968,0.202431659,0.232126229,3.727344168,2.98269524,6.065042862,13.01375563,13.33255906,10.70917102,6.415348241,4.493368755,5.338866228,5937,277.71505,286.2854738,296.7127957,304.7594448,306.5782822,307.6307955,309.3970932,308.2287125,303.9189131,297.2393487,287.1453058,277.9208772,256.6477536,261.4514988,268.0885259,274.9970761,280.7280218,285.6955797,288.1518444,286.3389237,280.0454613,272.07935,265.2550724,259.2746407,26,1452.651075,7
0.206466023,0.196918928,0.170834706,0.165451101,0.162999437,0.159490642,0.155262307,0.151659978,0.147720792,0.148333221,0.166050439,0.184478221,8.910200408,8.522063276,8.668299808,11.55912724,15.91095544,14.12085779,10.8670714,8.689215446,7.551065239,2772,277.2282199,284.1848236,292.0101391,299.3589549,303.4136191,304.0303021,303.9794009,300.586758,294.936558,289.7713477,282.1825471,277.2697919,254.9659008,258.6120554,264.5081094,269.3845167,274.2549611,278.9182131,282.3147067,280.695898,275.9764115,269.8568063,263.7455672,256.7331037,26,2536.042039,8
0.270620697,0.240412741,0.181110675,0.159872289,0.157520794,0.155604593,0.152987224,0.153130131,0.146076591,0.150673831,0.237300287,0.294362046,9.353692303,9.435794613,9.746210018,12.95559079,19.41882624,16.06397734,11.6462848,8.778499382,7.415875015,2573,279.4752272,285.6267475,291.7688681,298.9303238,302.6794856,301.5681952,300.012788,297.8031359,294.1180107,289.9515974,283.6572887,279.0366535,254.6664593,257.9146002,263.9298799,268.4664784,272.7461558,277.1946662,280.4845499,278.7758551,274.7851988,269.2018233,262.9208086,256.2886957,26,2843.690589,21
0.547570479,0.539810133,0.323368599,0.158172963,0.152961357,0.155507312,0.157189185,0.164680415,0.167769059,0.179326457,0.342462361,0.522622671,8.555889032,8.164553547,8.691594205,11.79433888,11.43231118,7.892604503,6.004926752,5.959871426,6.12577277,22760,262.7598468,268.5100543,283.1435046,297.6444527,302.8705344,306.895164,308.2978348,306.3408044,299.5082413,288.3960782,273.8340939,263.3665692,252.6290984,256.4020931,267.0151091,274.1239311,278.6872771,284.1402488,286.1011295,284.117534,277.825699,270.7569993,262.6099993,255.0489042,29,1629.383988,16
0.258297746,0.228649338,0.182606635,0.175484005,0.171705416,0.170828633,0.168349396,0.164500495,0.159330539,0.160779555,0.188773415,0.243275913,7.150790454,6.843464315,11.53066545,18.5169368,13.2849457,11.62554256,9.57334986,7.038156646,5.7557246,4513,278.469286,285.8088422,293.7432673,299.903169,300.386955,301.7702519,306.7646239,305.750386,299.7909813,293.5154748,284.6424804,277.9782853,258.7453166,263.0578176,269.2871166,275.3320989,280.1298795,284.983068,287.5807796,286.0111753,280.4273907,273.6694362,267.4561829,260.8053888,30,1857.722934,7
0.209177539,0.216586243,0.185118565,0.161918853,0.155771101,0.156686612,0.157695087,0.157921888,0.14880275,0.160545597,0.234865249,0.214156007,8.558140974,8.278567504,8.463032278,12.17525087,20.41877037,16.35094763,10.98968425,8.395391036,7.215946431,3395,277.5102251,283.3923048,288.8720947,295.8182771,300.4393608,301.9518013,300.4097781,297.9063447,293.681019,288.75746,281.3872611,277.3195018,255.5520133,258.0815016,263.4899192,268.3980236,272.7362639,277.4801426,281.1234605,279.5232775,274.8583077,269.107453,262.6949527,256.825466,31,2761.104311,7
