Albedo_01,Albedo_02,Albedo_03,Albedo_04,Albedo_05,Albedo_06,Albedo_07,Albedo_08,Albedo_09,Albedo_10,Albedo_11,Albedo_12,ET_03,ET_04,ET_05,ET_06,ET_07,ET_08,ET_09,ET_10,ET_11,Id,LST_Day_01,LST_Day_02,LST_Day_03,LST_Day_04,LST_Day_05,LST_Day_06,LST_Day_07,LST_Day_08,LST_Day_09,LST_Day_10,LST_Day_11,LST_Day_12,LST_Night_01,LST_Night_02,LST_Night_03,LST_Night_04,LST_Night_05,LST_Night_06,LST_Night_07,LST_Night_08,LST_Night_09,LST_Night_10,LST_Night_11,LST_Night_12,crop,ele,unuse
0.358305211,0.261469007,0.22027112,0.207655909,0.204407816,0.200902181,0.19680571,0.196594078,0.191121108,0.197643397,0.235649846,0.333635525,6.174708278,5.279505247,6.057179232,9.323938926,11.33719524,9.763276948,7.87601911,6.173115485,5.975168909,7249,274.3508957,284.3877677,294.9550068,302.8794038,306.6308467,308.343785,309.8127902,307.9797361,301.7728617,294.5538928,284.2212572,275.0940266,256.6869993,261.1144685,267.8238154,273.8744973,278.5637513,283.7980348,286.680086,284.8043843,279.1359654,271.8731068,265.3136164,258.657475,6,1976.41404,33
0.278220458,0.254489434,0.229524028,0.206174721,0.192204946,0.1840673,0.180482657,0.187134206,0.194004508,0.196451032,0.218982996,0.279275589,4.074569833,3.732819505,4.855589322,10.85771902,14.31050582,7.889313551,3.770535522,3.165676244,4.471419281,10287,275.3860373,281.9033912,291.818203,301.7602346,303.7799008,303.8322004,304.7493772,305.0228899,300.7272425,292.1155043,280.937273,274.9533341,257.9392575,261.0682019,266.9670346,272.2400582,277.2378525,282.6765583,285.4043695,283.7735059,278.0475443,271.2120803,265.9158135,259.8671275,6,2181.76386,33
0.343978866,0.246350366,0.214442686,0.209545745,0.204726556,0.195867341,0.191947902,0.188985896,0.184679019,0.199497858,0.226789771,0.31516016,5.522260111,4.65064318,4.999138449,8.034753104,12.27803092,11.77203355,7.990268022,5.488834571,5.598394207,7251,275.4325217,286.348055,297.1762506,305.2080743,310.6430213,312.8928695,313.1019282,309.7726703,303.3192688,296.1729888,285.983263,276.6568294,258.512919,262.3705925,269.07538,275.1292669,279.7924376,285.2951578,288.1413366,286.2344661,280.6656223,273.1845738,266.2137042,260.0092007,6,1770.852772,34
0.374633777,0.279783033,0.196153827,0.191395532,0.185599145,0.179782451,0.179052087,0.180064745,0.183054853,0.192510176,0.206068435,0.302694673,1.779879942,1.799241743,3.353141238,4.827083082,6.090510103,7.341507989,4.515886516,2.041665088,4.295133748,18521,272.2339805,281.8434171,294.164205,302.7249059,307.7691732,311.7170968,312.6062045,309.2854887,303.3911132,295.4963698,284.5693369,274.033186,258.175923,265.568445,273.8259596,280.1963753,285.0844201,289.9616163,291.9361767,290.1501516,284.8949963,276.8044063,269.4260173,260.9900105,6,1075.721692,35
0.280445414,0.257698955,0.244675623,0.226454489,0.213777787,0.21298014,0.201698619,0.207092641,0.207326744,0.205004952,0.229907391,0.253075314,5.792606498,4.69323278,5.658777881,8.096349242,12.65779731,8.59006019,6.837997872,5.943235365,6.156836935,6430,278.6113798,285.2383896,293.061172,300.9452784,304.3711449,304.4361798,305.1000201,303.97119,300.1549454,293.043492,284.5231327,278.9233264,254.4334853,257.5855311,263.1516061,269.1611038,273.7804963,279.2649171,282.4329099,280.9054247,275.1733247,268.5490689,262.4927906,256.4174354,6,2259.086782,37
0.331890989,0.26060948,0.217863081,0.195899725,0.187955604,0.178098206,0.174313909,0.17324333,0.177974354,0.199061698,0.216527732,0.26158846,2.025716698,1.651989657,3.321665504,8.897723639,11.60366935,9.104606595,4.851219562,2.217838863,3.796939822,11799,274.0343533,282.5634338,292.4693655,301.6430563,307.6330188,309.6088881,310.2164819,308.5316946,302.6987395,295.1601582,283.5336854,275.1487323,255.8817803,260.8967933,268.0891754,274.7601108,279.8859735,285.7011831,288.4683213,286.514189,279.7489817,271.329128,265.253516,258.2336161,6,1343.60642,37
0.288934966,0.247240746,0.227287786,0.214543465,0.202484987,0.19283891,0.185084787,0.180632493,0.183853552,0.197687571,0.219843741,0.234339032,1.015617668,2.418433318,4.75418902,5.051646773,6.278298172,6.904249632,5.644620787,2.114198009,2.077703271,3678,278.3335544,286.7866498,298.7222754,304.4071904,307.2249191,309.1624561,308.9480909,305.5423697,302.7902268,297.953261,289.4491324,280.14973,258.5022709,264.8498486,272.538348,278.579402,282.9479409,286.8854557,288.7995727,287.4274433,282.3708621,274.5030538,266.9948534,260.4523015,6,1372.827044,44
0.250322012,0.242742184,0.232429489,0.217311197,0.202566766,0.195161548,0.194318302,0.197330579,0.204937969,0.217491845,0.23420199,0.251869243,0.941945725,0.762386523,0.992694609,2.483258473,4.961747312,5.737258065,3.825134409,1.418514785,2.646528099,14618,276.9463504,287.0920009,299.0582778,308.5411993,316.4655791,320.4258236,319.8234314,317.2932169,309.7323493,299.8003216,287.1812701,277.05071,255.5085044,261.1496155,269.8743973,277.0163171,282.6396068,289.2626452,292.4219117,290.0477321,282.2844157,272.5021712,264.588147,256.9475528,6,1082.711765,44
0.302967292,0.257905113,0.233212387,0.224677927,0.20965809,0.201417899,0.196819585,0.197582513,0.200322137,0.218287156,0.236934537,0.246303487,0.91583293,1.80849974,3.37109257,3.824722476,3.677907759,4.728455053,4.557475385,1.870357071,1.986048657,2847,280.6105377,289.3768608,300.6730473,307.074399,310.4936794,312.3300904,313.0116156,309.8493303,306.5203029,300.7160763,291.3388115,281.6463652,259.7081581,265.5852762,273.6543114,279.8095101,283.8256428,287.6612291,289.5319831,288.2124699,283.3719228,275.2020284,267.9487008,261.7247765,6,1346.821478,47
0.254725613,0.243556043,0.206387573,0.199353963,0.20311678,0.18579512,0.18238275,0.183528286,0.185285032,0.19874802,0.215441453,0.224300844,0.963844953,0.631186514,0.982768176,4.474117519,7.500049867,7.0854223,5.478168806,1.918323355,3.025676852,10475,276.6816821,284.7082753,294.9088359,304.2254846,309.6235393,309.4817869,307.1478224,304.4300855,301.6650606,296.4409538,286.4068827,277.4488608,257.5594436,264.0826891,272.7645388,278.9134043,283.6300697,288.0034573,289.3565914,287.8909912,282.6544925,274.2834406,266.8327425,260.2426646,6,1106.493183,48
0.247249674,0.219999036,0.205509639,0.204933958,0.1975494,0.188822024,0.186005776,0.183378354,0.185897865,0.189915448,0.195512549,0.218356362,4.708232354,3.269006896,4.146053723,8.379254015,11.95288771,11.44984431,7.184369016,5.317142007,5.53859617,5692,278.4765716,287.2099604,296.3557606,304.1426607,308.7984011,309.8355362,310.4902019,307.8142449,302.7371071,296.3304134,286.8234876,278.8557162,258.165536,262.3928382,268.9187998,275.3122112,280.2728406,285.6553855,288.2831916,286.3758126,280.6454008,273.3757907,266.7592701,260.0035218,6,1632.646135,50
0.280200094,0.257373245,0.233695169,0.211773888,0.198268312,0.183692639,0.183182846,0.187378636,0.196600776,0.210386868,0.230057226,0.246267371,0.63865492,0.552468848,1.036177678,3.217325868,6.939546138,7.268623446,6.330567182,2.591911099,2.587056903,9115,276.9360436,287.0201177,299.5772289,306.8546895,313.4736347,315.0869344,315.0651683,312.4632179,307.1852131,299.2178121,287.7217526,277.4651523,256.9732887,262.7134095,271.466315,278.3865446,283.3959349,288.5628306,291.0063673,288.6055581,282.6241827,274.2987234,266.3850386,258.6631147,6,902.4909297,55
0.268038495,0.248776733,0.228706584,0.217613941,0.204820826,0.192894891,0.189724318,0.187886876,0.194168507,0.21015891,0.219609785,0.258528442,1.815355452,1.222404079,1.967830064,6.112792393,8.072394148,8.303286164,4.432549912,2.000926138,3.773340521,12900,275.6892675,285.0214106,296.7092445,306.8584588,313.1609045,314.9588442,315.5171303,312.618561,306.8455881,297.9025547,284.7154374,275.4307054,255.9292564,261.0141726,268.7653033,275.6699919,281.142941,287.3799143,290.0187016,287.4669726,280.4164213,271.8909357,265.4957312,257.665434,6,1229.206425,57
0.282929375,0.243287533,0.206124043,0.199115846,0.189543959,0.184284434,0.172967857,0.168036465,0.171398668,0.189735396,0.209967911,0.222349909,0.851081507,1.863120195,3.113517362,2.646698048,2.882568564,4.131809585,3.872956536,1.300515503,2.185455514,4149,278.5826485,285.8340339,296.4636715,302.7969399,306.7415465,309.0695101,308.5899407,304.9308994,302.5883411,297.3314911,287.7904877,278.8430664,259.2286429,265.0777691,273.0835688,278.959029,282.5358269,286.586244,288.6671783,287.1927788,282.4851805,274.9069022,268.1326507,261.9756012,6,1264.735175,58
0.377462418,0.249716819,0.198223831,0.181393114,0.176798526,0.173459082,0.174229178,0.176691936,0.181339474,0.19465322,0.181305971,0.273035961,2.562255058,2.008195918,3.698616155,11.12054867,15.91096328,12.70968524,5.448139805,2.578933601,4.652604841,19891,271.9789864,282.6289157,294.2223551,303.8743117,308.107783,308.9511656,306.7000281,305.8422407,302.1232123,293.8651367,281.705761,272.9011937,255.0519601,261.8684284,270.6277539,277.9455854,283.2678225,287.8694056,289.1292151,287.2924723,281.6478705,273.8432109,267.438072,258.2278184,6,1123.126715,62
0.281811876,0.255001091,0.216987823,0.211591216,0.202812964,0.190004536,0.182540936,0.182362326,0.18792427,0.200129138,0.219328138,0.234269972,1.129757211,0.918797402,1.572020128,4.254487322,6.400032533,7.438226217,5.974431561,2.568192593,3.300893289,12311,275.9684196,284.1636043,295.1640707,305.0646374,309.6401188,311.5380255,309.9722883,307.0722013,302.6488978,296.3071028,286.0203616,276.6679495,258.438646,264.6407192,273.0241696,279.2009687,283.6325556,287.8936961,289.7937377,288.3005841,283.3919626,275.3371295,267.6579929,260.8507603,6,1096.688873,64
0.529447265,0.484485193,0.252235493,0.165253839,0.165900958,0.159971283,0.161455944,0.160633071,0.166772441,0.178650136,0.202833005,0.438346279,2.699215207,2.584340243,4.80012009,7.932318853,8.825308706,8.245505725,4.507863736,2.606892805,4.409252876,17899,273.1040402,281.5058503,294.702076,302.8814963,307.3407178,310.7043206,311.2156376,309.27065,303.7210909,295.8370762,285.0212527,275.0781405,258.6827154,265.0313206,273.6011926,280.2090799,284.8139906,288.7481697,290.4650722,288.9987762,284.3506735,277.0501756,269.7647199,261.5303544,6,1366.310984,66
0.274577115,0.224357657,0.20566742,0.192905819,0.180025623,0.175694109,0.170304547,0.166981107,0.166348473,0.181886926,0.202578542,0.20882723,1.303592305,3.694303998,6.768332492,6.770614639,8.117622822,8.334177546,6.10038816,2.409124636,2.224612789,4127,276.9742405,284.7205426,296.8875476,302.2046222,304.4183853,307.1641346,307.4973388,304.3742218,301.0582265,296.2390508,287.8663393,278.5508529,259.4337829,265.6257084,273.2016398,278.8198989,283.0395948,286.716331,289.0382721,287.5315082,282.7550698,275.4191316,268.0386022,261.7050618,6,1373.685017,66
0.343902961,0.267569202,0.204251332,0.210702003,0.191638972,0.183093329,0.174974795,0.174153416,0.179266733,0.201200986,0.218058019,0.235114848,1.258515515,1.669464105,2.915047619,3.187276858,4.742935051,6.454552452,4.88275,1.820560752,2.58201046,6253,277.0446189,286.1801173,297.7840313,305.9795774,311.2051352,315.5192943,314.8698444,311.3181267,306.685235,299.2838316,289.264646,279.4494425,259.9835843,265.8389609,273.936283,279.6107065,284.2144442,288.6563751,290.4095374,288.9230142,284.3070577,276.5600522,268.9406798,262.4991766,6,1243.666667,69
0.390906509,0.310735122,0.203578255,0.186391922,0.180135694,0.179239681,0.180848291,0.18221414,0.183507793,0.188980578,0.206689079,0.293049797,2.450896361,5.552781357,9.693502559,6.348884126,4.671565298,9.714247967,6.343211382,2.122711373,3.41186453,11178,273.6347616,281.3253284,293.3207915,300.6128892,304.2272832,310.3300737,312.2209393,307.1854047,301.7175059,295.4825302,284.9078989,274.7901215,258.7968416,264.6741273,273.2875628,279.8294811,284.1910605,288.5152358,290.3619198,288.6345001,283.6494737,276.3598802,269.597974,262.4131367,6,1422.410569,69
0.672211335,0.681254939,0.44332381,0.216427171,0.208135308,0.201067968,0.198785435,0.199414665,0.20505269,0.21849863,0.321853449,0.608196722,3.948602338,3.152640205,3.119917732,5.649365765,8.63489831,7.761429872,3.688030719,4.005839673,5.274351026,27217,257.3703777,263.277512,283.5846197,301.4634527,307.6806387,311.8306049,311.7228373,308.8260881,301.2586527,289.7745668,275.0409692,260.0860191,246.9680705,250.216925,265.1012623,275.0238589,280.8775253,287.6015143,288.9918031,285.9380605,278.3729304,270.1741859,261.5146551,250.7523078,6,700.333682,70
0.291125779,0.269270682,0.249835589,0.242903803,0.237965967,0.231564813,0.224688206,0.222707074,0.226344137,0.238961199,0.25091903,0.259385054,3.106851772,1.941335425,1.676616457,2.117659491,3.371345993,4.340417637,3.917094732,3.731759315,5.438265093,7579,279.6096849,289.0572437,300.6307635,310.1694342,316.9179862,321.9265517,323.2201815,318.4827173,310.1197143,300.2616394,289.2082891,279.8932931,255.9244613,260.8115352,269.0000847,276.1750569,281.8443234,288.0554057,291.6502727,289.4161039,282.4332358,273.7842107,265.2715045,257.4917586,6,1353.765688,70
0.304595309,0.240291853,0.227077853,0.218307013,0.209070199,0.199486401,0.195311697,0.194708223,0.198515731,0.214186644,0.21932424,0.290400683,3.186739993,2.438788748,2.780997026,5.944746367,9.45556845,8.778715022,5.403725473,3.397382776,4.556385581,9230,275.188774,285.974838,297.3012202,306.5893182,312.2567381,314.93831,315.5873121,312.5673374,305.9936678,297.5052908,286.1742503,275.4010671,256.2430278,261.4009764,269.1314432,275.6084941,280.8975881,286.6287767,289.7463173,287.3415819,280.7822151,272.388714,265.1468564,257.9327278,6,1393.446075,71
0.276134268,0.240611629,0.213503757,0.200055792,0.190909145,0.182391105,0.181701255,0.180777325,0.183625314,0.198751091,0.203881562,0.258426065,1.652584325,1.489764888,3.783390116,10.62610459,11.49613408,9.817932868,4.875173756,1.926560561,3.551058964,12168,273.9322567,282.6756497,294.4168339,304.3270153,308.074139,308.926926,310.0588964,308.6083417,303.7210391,296.5795689,284.3233863,274.0157735,257.3190967,262.6588344,269.4849432,276.3124885,281.8767061,287.6519178,289.7859919,287.4278215,280.7784279,272.4037662,266.2724009,259.7132249,6,1265.980442,74
0.377265658,0.344172121,0.232365218,0.181975142,0.177028993,0.176138584,0.178124572,0.175490686,0.176192086,0.183168351,0.209175037,0.288482819,3.370729117,4.895117749,8.225842583,7.212680288,7.107406686,10.2309454,6.089873003,2.868981749,4.130797924,8281,272.7585167,280.5163709,294.3776992,302.0494337,305.0443828,310.6277353,311.0672773,307.0693388,301.9078846,295.4314875,285.0102558,275.1118605,260.8279829,266.4343987,274.4721811,280.7100495,284.7390757,288.4828866,290.712426,289.1022564,284.5063866,277.5943591,270.7009496,263.6258714,6,1552.826658,75
0.324357678,0.306627023,0.248644631,0.18652511,0.190735951,0.185747313,0.187396876,0.187510747,0.194474444,0.20528581,0.221253043,0.290426948,1.677696326,1.145493079,2.092105096,7.747490609,9.717431502,7.5864541,3.432975707,1.600678241,3.584719828,13951,272.200443,281.5728232,292.1589607,301.2024307,306.6479926,307.4026924,307.3850216,306.9309048,302.2378009,293.8985614,281.2449451,273.070219,256.1505663,261.4012539,268.745028,275.4143163,280.9850024,286.9180503,288.9091559,286.9097973,280.3288276,272.2870762,265.8230159,258.2053202,6,1435.18572,77
0.321040303,0.257318597,0.208142452,0.211194284,0.204237767,0.19626043,0.19240196,0.190467169,0.191481897,0.20118498,0.215933132,0.244756808,1.368466014,2.506686653,3.873817373,4.88011493,6.955736477,7.496072602,5.476279792,1.787968281,2.628105423,5046,277.7851405,286.0521029,297.8594781,304.8843815,308.1790999,310.383878,309.705008,306.5235274,303.3267675,298.0553043,288.7144247,279.4800639,258.57408,265.179529,273.1675154,278.6373065,282.8127161,286.7657755,288.4550482,287.0440797,282.3674475,274.6298602,267.463233,261.0615501,6,1319.372385,78
0.256151991,0.234358241,0.220749273,0.222743072,0.205879213,0.199966338,0.19019428,0.18973353,0.196634031,0.211144211,0.232502712,0.244420363,1.095438781,0.969936241,1.604052556,2.938647333,5.015502303,6.287261332,5.086911889,2.143419712,3.292950033,11943,278.1029138,286.2825132,297.2302026,306.5551662,312.0994219,315.8920065,314.4128403,310.9681831,305.6008583,298.3964354,287.9321858,278.6621638,257.5327175,264.3628446,272.6907576,278.4791265,283.2391853,287.9408262,289.6895635,288.0271218,282.8698412,274.5507131,266.7280061,259.7971618,6,1106.333333,79
0.272061542,0.21672892,0.194878567,0.185029341,0.17693894,0.173875202,0.172743472,0.174392273,0.177381349,0.186931806,0.208084427,0.230346541,0.734012699,1.6823072,6.161421264,7.629113924,6.5153125,6.5784375,5.3103125,1.710921492,2.881670885,21569,272.3691725,283.5929236,298.5167698,308.5976134,313.0712508,317.7172984,318.6543484,315.3850923,307.3380937,296.8203945,284.6067887,273.4729066,256.0874097,263.4427816,273.4713766,281.4874324,286.5900332,292.3375874,294.3972807,291.7589364,284.4769643,275.665814,266.8269744,258.1760509,6,344.25,80
0.663440277,0.673733915,0.387986402,0.193969707,0.19889817,0.192624066,0.195330096,0.193647794,0.202273476,0.209076772,0.319911198,0.612543754,2.976699359,2.498424953,3.850091614,8.732813713,9.954431818,7.800868949,3.200774463,2.613880276,3.843224791,24143,258.6102333,264.7275665,286.8377437,305.8826849,310.9213474,314.0309417,313.5898972,312.1473883,305.8517942,293.2437297,277.7839893,261.2928175,246.9915916,251.3105958,267.821665,276.0003876,281.3681736,287.2173841,288.8271421,286.4908358,279.5404243,271.1054055,262.8719152,251.2664006,6,728.4556025,81
0.367455678,0.254031212,0.216008146,0.199547554,0.193422985,0.18980527,0.190396344,0.192596508,0.200123945,0.211446004,0.200139414,0.285803995,2.937200551,2.115824628,2.545290735,8.033669378,13.70421849,11.12736919,4.132316419,2.656941669,5.166495907,19890,271.6294701,283.0152933,295.7340065,305.4551774,309.8354065,311.4665123,309.8820685,308.6014355,304.1786045,294.9004113,282.4623614,272.961276,254.9407546,261.8997547,270.7510162,277.9015007,283.1824687,288.0967574,289.4719968,287.644347,281.9982233,274.0284847,266.9643308,257.9528948,6,1191.417178,83
0.287304214,0.243504847,0.219954043,0.208453708,0.196078099,0.190289852,0.189428354,0.191119009,0.195009973,0.206119138,0.223060583,0.261463644,1.005787636,1.149886752,4.152582357,10.1640058,11.24176938,11.36696116,8.762967724,2.179493079,2.148632874,12114,275.5687685,286.8390645,299.368172,307.6607764,313.1518326,316.006585,317.5509248,315.4495991,307.4939303,298.6936243,287.6089348,277.3782364,256.6188232,262.091127,270.0941914,276.9606861,282.0528965,287.6634939,290.2140396,287.9702625,281.269962,272.9099692,265.2563522,257.945327,6,1306.203652,83
0.426948318,0.300906709,0.201621745,0.191174545,0.183324156,0.174738163,0.171837784,0.175845472,0.179631551,0.189831081,0.203943923,0.308816267,2.74564189,2.089838601,3.585779687,7.426643038,11.75255617,13.25437019,8.038542487,3.480046718,4.711331106,19363,271.5305541,280.8078106,292.9070095,302.0046175,306.6266651,309.2294825,308.5080233,305.1743781,300.270234,293.1131615,282.8988029,273.1360547,257.8361647,265.147488,273.0228603,279.7389856,285.0159732,289.8019118,291.4582811,289.6826459,284.264645,276.2676966,269.059328,260.7903139,6,1025.648427,84
0.506214758,0.460721003,0.214797976,0.173109602,0.171935804,0.168462846,0.172560222,0.174480463,0.173770583,0.182969975,0.238740894,0.414390357,2.284832966,1.771230471,4.332672048,13.99633904,15.24598781,11.12520795,5.630011825,2.682403979,4.492161005,17916,268.8630723,277.2352875,288.6893825,299.2782458,303.4213265,303.230807,304.1435809,302.9323979,298.1862109,291.0879798,280.1252382,270.9469733,254.447344,261.9810951,270.1005964,276.3194487,281.0888043,285.5900391,287.5144256,285.9332299,280.9183907,273.6005997,266.8620651,257.7474547,6,1479.113877,85
0.265662762,0.251202658,0.238672495,0.234857462,0.235348267,0.224268005,0.209081735,0.201041688,0.197720243,0.214061653,0.237874446,0.251028612,3.756729185,2.561458493,2.412022101,3.010002151,6.522696675,7.824639149,6.179235113,5.266775806,6.214300337,5247,277.688226,286.2237192,296.9976983,305.1863715,311.4518722,315.4311781,313.7094494,310.0720593,303.8848156,296.0045982,286.3047508,278.0641251,255.4172858,260.5532627,268.587337,275.3329108,280.6199986,286.4944701,290.0330937,287.938252,281.6155612,273.1675203,264.8431578,256.8553652,6,1364.940996,90
0.280611855,0.271850949,0.254749088,0.237075129,0.235331359,0.220643459,0.206982225,0.202985374,0.202467129,0.225236402,0.251211801,0.270474568,3.258769491,2.196363385,2.163484531,4.551022795,7.617584001,9.505473083,6.460385903,4.337510873,5.697631399,7307,277.8894856,286.7083095,297.8823118,306.5835308,311.7851314,314.3560408,312.8279897,310.6358918,304.8068233,296.9331995,287.0173028,278.5029017,256.084966,260.7471186,268.0140083,275.1798609,280.8838443,286.9307742,290.4257725,287.9260432,281.6017454,273.2327985,265.1154372,256.9587943,6,1381.61641,91
0.287308068,0.26603248,0.248930344,0.243217727,0.236129487,0.228406418,0.220491524,0.217284476,0.215820176,0.227848827,0.251352229,0.259627817,3.647283709,2.563548446,2.42385691,2.59576107,4.345439297,5.985343072,5.57404277,5.265663436,6.127282795,5246,278.0511055,287.0199378,297.8534292,306.7176284,313.0037975,318.0822866,318.1362156,314.1769147,306.2656221,297.2088569,287.2079498,278.7416798,255.4651842,260.6254828,268.5530446,275.5944014,281.1225109,287.2001755,290.9442725,288.6803786,281.921535,273.6239967,265.115525,256.9990759,6,1346.838132,92
0.649441685,0.659384317,0.355804635,0.194637602,0.199139027,0.196307828,0.203476752,0.203024796,0.200541352,0.200833467,0.270664304,0.593319199,3.130364765,2.004863468,1.80310821,4.812069606,5.87299668,5.541441874,3.677407492,2.784478555,4.995316548,24934,255.8570629,263.0548114,287.6011056,306.6844586,313.9544999,316.7353825,315.0364475,313.1212388,305.735315,293.2711391,277.6680327,258.9363693,245.2403272,250.146922,267.7165779,277.070771,282.484469,288.7316324,290.2755096,286.9673897,279.5401736,270.7493039,262.4995352,250.1416921,7,422.8623025,5
0.643030693,0.670962642,0.457143424,0.228520233,0.223250936,0.209635785,0.199009089,0.196681872,0.207124692,0.223030534,0.306154449,0.58968941,4.018721581,2.940070141,2.6272656,4.865443482,8.978151077,8.919430666,4.007644233,4.115645141,5.421459681,27672,255.8893077,261.7902686,280.6134003,299.3772069,306.5292979,310.8806454,309.6197172,306.4986514,299.3994129,288.1528647,274.2275237,258.7750303,245.4166618,248.9026046,264.6578056,274.7724505,280.6538799,287.3977026,288.9909291,285.9513913,278.2044906,270.362705,262.1807905,250.1932263,7,545.4316341,8
0.26972319,0.248367665,0.194633493,0.19219395,0.205490263,0.189853298,0.185817685,0.184268756,0.182654448,0.197978378,0.209735471,0.22076442,0.998783935,0.679020223,1.248273052,5.938243097,8.824831049,9.22050355,5.966132463,1.950049936,3.328905406,13409,276.222643,282.3268446,293.2224214,304.0874796,308.9727406,308.3042833,306.3264227,304.5680975,301.2966885,295.6443502,285.1654784,276.3543777,256.7648118,263.9947611,272.0751397,278.5261258,283.0921156,287.374142,288.7215436,287.1832645,282.1314526,273.8951512,266.6245959,259.5706903,7,1051.435925,8
0.638138729,0.667560955,0.447148072,0.2181997,0.207003501,0.198068771,0.191598748,0.190669799,0.19781159,0.21262355,0.286752571,0.582322064,4.561169956,2.951881398,2.534916222,4.931815698,10.23842462,9.394556012,4.175307105,4.483204442,5.896272121,27837,255.7784715,261.4410633,281.3075232,299.9280312,307.0519977,311.0970336,308.5243833,305.7362739,299.0086134,287.6089921,274.5549452,259.0994223,246.0217154,249.4363277,264.8055369,274.8150176,280.9850402,287.7813417,289.1192984,286.2045954,278.4834917,270.4684604,262.185413,251.2484845,7,516.3553416,10
0.261061013,0.232749259,0.196481956,0.190132937,0.184093845,0.18432356,0.180516158,0.178885149,0.172849292,0.172142472,0.191157009,0.239729856,5.927287494,4.72830395,6.873593401,11.22041995,10.57049121,9.490196617,8.107545247,6.341618851,6.016024546,5450,277.4419165,285.8244256,294.6717239,302.8858935,306.2294468,308.3189653,310.1394157,308.0169234,301.8899402,294.6616908,285.2984464,278.1655734,257.8140711,261.8743149,268.2563501,274.5032248,279.5824668,284.7649133,287.4652322,285.6825432,279.8734683,272.8920766,266.4427643,259.6023207,7,1890.869054,11
0.347655169,0.259831491,0.187490027,0.187411175,0.181860909,0.177363583,0.170827138,0.173339699,0.174308066,0.181114122,0.19817285,0.255812927,1.789798277,3.664016891,6.507257179,5.725814687,8.632736086,11.54501776,6.892545763,2.27669191,3.105056089,8287,275.264336,283.4136271,295.4899462,304.3248442,308.5555196,313.2724056,311.3070904,307.3947076,302.9241434,296.5690548,286.7706642,276.7358836,259.8138257,265.5413373,273.5165753,279.0900391,283.669508,287.991069,289.6013537,287.9735911,283.2577561,276.1801125,268.8211757,262.6785387,7,1280.715808,11
0.316401426,0.282833969,0.244048885,0.209771617,0.19594126,0.190234443,0.192990633,0.200119809,0.209450725,0.221800415,0.233107813,0.290051248,1.595604176,1.175410554,1.653513058,6.011532162,6.934427008,5.34325959,2.370327791,1.493852862,3.437409273,14298,273.5939777,283.3041511,293.485978,302.6485308,308.0182747,309.4263795,310.500344,309.6726905,304.2410319,294.6341249,282.4503348,274.2461945,255.2251398,260.0684748,267.5506568,274.567561,280.1546977,286.1477225,288.8783489,286.6795438,279.6563981,271.3929864,265.0920584,257.0001709,7,1384.996741,12
0.253184976,0.210090085,0.195238553,0.186331601,0.17855927,0.17349918,0.171900128,0.180061039,0.183424657,0.191367844,0.206749027,0.24250467,0.678994523,1.424944986,3.902742712,3.771402565,4.724976545,7.457740383,7.090433348,2.808093413,2.286878319,21556,272.6542966,284.9661193,299.8837841,309.6925244,315.4916273,320.2987009,319.7026392,315.0785219,307.1674175,296.8431699,285.064542,273.4163481,257.1042006,264.906936,276.1643228,284.5077218,290.5615097,297.0077591,298.717537,295.7516596,287.3468865,277.6798566,268.4204445,259.3061654,7,-98.78081597,14
0.240483919,0.21968823,0.202260396,0.195278703,0.186144079,0.17180269,0.163508569,0.161660949,0.168698811,0.182078059,0.199893834,0.216334113,1.061728752,0.922751124,1.888841824,4.274343667,6.549961787,7.571580096,5.946850964,2.676995716,3.276583751,11208,275.7845797,282.8913007,292.9484613,302.9711369,308.3590835,310.5402145,309.0106046,305.715964,301.3188626,295.1433866,285.8512572,276.95986,260.9045952,266.5868227,274.5336906,280.5768237,285.3547571,289.902089,291.3978282,289.9614222,285.3638722,277.5649712,270.1492352,263.4196076,7,1115.936061,14
0.568588243,0.527679978,0.245097077,0.172471756,0.166435097,0.1589267,0.16640675,0.167379945,0.171101258,0.188363366,0.24211063,0.437486196,3.840944278,2.70207575,3.597465518,11.79896166,16.69579411,11.97166889,5.450857267,3.332834355,5.510215786,18501,269.4522447,277.0564475,290.0665776,299.1558602,303.6752135,304.4059528,304.3545767,303.1990247,298.5596224,291.9874747,281.0796685,271.7054459,254.3210318,261.5459862,270.0293032,276.028326,280.5355117,285.0254665,287.1048381,285.6222683,280.7349138,273.1748879,266.5341089,257.7127795,7,1518.069468,15
0.272028973,0.254400462,0.249904485,0.2416795,0.230560547,0.222386459,0.219487266,0.221889002,0.228772882,0.237054251,0.247423471,0.270702684,0.844340576,0.549159186,0.662424024,2.417438948,4.49257019,4.786207062,3.790665766,1.361012766,2.629586009,13928,276.3158604,286.6770157,298.7303138,307.8126781,315.3024985,319.0244987,317.2542313,315.4484465,308.6842737,299.1002547,286.5108244,276.6446783,254.9887285,260.9474143,269.500979,276.4875491,282.3393849,288.4976462,290.8008857,288.4262344,280.9228004,271.8194389,263.9252239,256.4270016,7,1059.905544,17
