Albedo_01,Albedo_02,Albedo_03,Albedo_04,Albedo_05,Albedo_06,Albedo_07,Albedo_08,Albedo_09,Albedo_10,Albedo_11,Albedo_12,ET_03,ET_04,ET_05,ET_06,ET_07,ET_08,ET_09,ET_10,ET_11,Id,LST_Day_01,LST_Day_02,LST_Day_03,LST_Day_04,LST_Day_05,LST_Day_06,LST_Day_07,LST_Day_08,LST_Day_09,LST_Day_10,LST_Day_11,LST_Day_12,LST_Night_01,LST_Night_02,LST_Night_03,LST_Night_04,LST_Night_05,LST_Night_06,LST_Night_07,LST_Night_08,LST_Night_09,LST_Night_10,LST_Night_11,LST_Night_12,crop,ele,forest
0.293749499,0.267819655,0.18505385,0.179756356,0.16697818,0.158772327,0.151465513,0.136529075,0.144559436,0.167343227,0.18357704,0.202585012,0.766346379,0.503066253,0.861426468,1.560910675,1.507418114,1.48080901,1.451432053,0.881118574,3.564561012,16115,273.1296899,279.363873,288.5213698,299.3173321,304.4541837,308.5315442,307.2602443,301.9642923,297.9379558,291.3711211,282.2369865,273.8895964,259.0790803,264.6002897,272.6848206,279.3689005,284.1174524,288.8327595,291.2884445,290.6191919,285.4482213,277.1599771,269.4554008,262.3670919,24,967.0070093,5
0.229973266,0.225963616,0.230399501,0.21811581,0.191049926,0.175246684,0.174085907,0.186588067,0.196390298,0.205837949,0.217669771,0.228001368,0.498167308,0.473483011,0.804013831,1.044678246,0.885980699,1.035091265,1.175253529,0.843928844,2.259282734,8421,277.5520029,287.6790152,301.1632111,309.2716005,315.2677319,318.5040094,319.943371,317.2099102,310.6468728,301.0098242,288.5482373,277.9553465,256.7412845,262.6471073,271.5216691,278.2463467,283.4909918,289.1082866,292.1371947,289.6614885,283.0614616,274.109983,265.8566395,258.2799143,24,855.8373984,10
0.243836549,0.225196475,0.210556635,0.204686595,0.194122208,0.183097525,0.176300868,0.171364431,0.174755706,0.185772731,0.19722056,0.221548119,3.792714854,2.817266735,4.456497644,9.11813918,10.760293,9.286297525,6.099855141,4.561729437,5.292236944,5937,277.7167968,286.2965809,296.6583737,305.0054811,307.9980031,309.3420925,310.7438278,308.7918209,303.8290675,296.7953148,286.8890224,277.9630304,255.8969203,260.9302331,267.8630567,274.8232286,280.5658357,285.7939051,288.3756711,286.5476314,280.0418317,271.9634368,264.8157366,258.2693855,26,1451.203951,7
0.184535502,0.182789396,0.155560424,0.149092324,0.145667714,0.142532742,0.139701429,0.139130889,0.13369605,0.133891886,0.155339972,0.170170624,8.800687186,8.671706189,8.916764885,11.57450431,15.01897117,14.18367954,11.01832387,8.658328884,7.546430399,2772,275.3207014,282.116957,289.9647841,297.2506228,301.966833,303.8905986,304.7769398,300.8058511,293.7612217,288.1609007,281.5258574,275.4764322,255.9856658,259.1743012,264.7046657,269.774536,274.573475,278.5474469,282.0797959,280.3307742,275.8627754,270.1978611,263.6815461,257.5209068,26,2731.323308,8
0.146826515,0.181845196,0.17428405,0.113735293,0.107952669,0.114101823,0.121378787,0.121315801,0.114191086,0.111283099,0.147719709,0.150167542,9.109360952,9.53106086,10.50528963,15.33593149,22.8053885,18.37851134,12.42762132,9.207232227,7.802480272,2573,275.917444,280.3269019,283.8272424,289.0008884,293.8088589,293.9130861,294.4978278,293.1001353,289.913866,284.9288259,278.697019,274.9582643,254.9500812,256.9567977,262.4750865,267.4103623,271.3444252,274.6685328,277.9827102,276.7235583,272.7238187,267.5969863,262.1639956,256.7229756,26,3395.116075,21
0.163018148,0.164785165,0.140032322,0.11362555,0.086653665,0.075580813,0.076150057,0.07376887,0.074296103,0.087410725,0.129745121,0.160463336,7.537962697,8.296624814,11.06338395,15.22895034,16.4073373,12.63953366,7.579452778,5.489301526,5.956987741,22760,263.7976394,267.6569791,275.557653,283.5142352,288.8598102,293.8664474,295.6398998,294.194236,288.3364551,279.4932924,271.0488608,264.9486011,259.427783,261.2893917,266.7905928,272.8084656,276.6604214,281.1181834,283.3276645,282.0147259,277.2230446,271.4516727,265.4994668,261.1448304,29,2434.525974,16
0.161993878,0.169019867,0.145251195,0.133075009,0.130915463,0.131633537,0.129248613,0.125783487,0.119229317,0.116332633,0.131738256,0.152715542,8.58359853,8.163102985,8.902722379,11.96275885,14.35551504,14.00553377,11.03089889,8.556124072,7.441387565,4513,272.1659431,278.6874985,287.0519844,295.0258224,300.400746,304.4538854,305.7074585,301.677852,294.9710525,288.0509364,279.9538099,272.6839325,258.2909001,261.1972261,266.7808671,272.6392744,277.7613647,282.7423538,285.6251126,283.7965242,278.211064,272.3195393,265.9206096,259.9762939,30,2513.147287,7
0.177584257,0.198655006,0.175724222,0.136366864,0.131378846,0.135832861,0.143476957,0.141876285,0.131029356,0.13602089,0.212900412,0.19117527,8.56078425,8.614386955,9.206143228,15.03413758,23.58212974,18.52063649,11.69234218,8.693365476,7.37212445,3395,274.6622001,280.1213504,285.1689977,291.5341354,296.2812431,297.6245361,297.4238997,295.3295135,291.2252871,286.0221149,278.4438819,274.3205718,255.1316328,257.2768087,262.642823,267.6806513,272.0157905,276.3592753,279.8925085,278.4502232,273.918338,268.1896493,261.9105246,256.4023559,31,3050.935307,7
0.547036114,0.576803575,0.463668858,0.178245361,0.151077931,0.149348319,0.149849546,0.150259131,0.156701426,0.175081849,0.352720703,0.529588922,4.886486166,4.56943072,10.27568279,18.66295906,21.93728489,15.16475392,5.910413813,4.247724321,4.830471134,28473,257.8156343,262.1603588,277.3834808,295.5203341,302.0640583,305.529344,303.9253817,302.1177275,295.9133525,285.5208939,271.292639,260.3064235,251.8980267,254.1594437,265.6454292,274.9408763,280.7640077,286.9778002,288.435583,285.6708779,279.4621773,272.0964657,263.5900518,255.6465118,31,554.9058704,9
0.558475099,0.577959988,0.391814095,0.182802054,0.16418114,0.157919005,0.166166235,0.166796799,0.169636396,0.181187562,0.280952285,0.52057673,4.397798181,3.595272437,6.412631778,14.36150119,17.73207062,10.25441437,5.049140189,3.963898498,4.880737717,28021,256.6059796,262.2607922,281.1387478,298.940173,303.8881226,305.7994567,306.3793987,305.4006786,297.4884765,287.1415837,273.8554671,259.5165383,247.5838511,251.2099643,265.8126243,275.9874315,282.0248983,288.4310658,289.7015153,286.6256597,279.4153577,271.0324603,262.7384976,252.0436343,34,519.640625,7
0.159387707,0.162273531,0.140295103,0.123089075,0.117777217,0.116663866,0.114690121,0.114292615,0.110155479,0.118133123,0.151466798,0.15885508,6.871689886,6.35278937,7.057623258,11.83438159,17.07420748,14.35424037,9.93439075,7.438631533,6.745795358,3612,275.5687445,280.9407546,286.4452245,292.5287304,297.4641045,299.6822673,299.5105141,297.153207,292.8333129,287.5272626,280.5661573,275.4805937,256.8729855,259.3285467,264.7210962,269.6084508,274.4826487,279.2227743,282.3587682,280.6362337,275.74595,270.1351039,263.9068936,258.3918234,35,2772.811746,5
0.385496315,0.380841129,0.224432146,0.11564393,0.108713396,0.118243499,0.123678326,0.11898001,0.118790962,0.136570503,0.235623426,0.375054826,6.725856768,8.158100663,12.27189702,22.47031088,24.69750009,15.95550153,7.628134299,5.538180655,5.76990285,22180,269.1544429,274.7735793,285.696251,293.0717301,295.3444223,295.5495714,296.2685708,297.1490298,293.8492354,286.623445,277.447436,270.1387775,258.389837,260.540318,266.8446263,272.513952,276.0635439,279.9042796,281.8285263,281.1025148,276.6218931,270.5281251,264.6988943,260.0110892,35,2267.798017,7
0.225996919,0.21953714,0.178664251,0.116290909,0.0876461,0.08834288,0.090201832,0.088186264,0.089538571,0.113499046,0.172561676,0.219913989,7.075420284,7.376823573,11.46338359,17.05554558,18.85772238,14.53934965,7.726930651,4.869155054,5.606741854,23288,265.091985,269.6501332,278.0202468,286.670477,291.5236562,294.8738112,295.739126,294.9849862,289.9320031,281.3083323,272.5068456,266.0745982,259.2212634,261.2996242,267.1233151,273.4874202,277.3692354,282.4760158,284.1278269,282.921654,277.7277845,271.7377117,265.730352,261.0412829,35,2088.919886,14
0.581798225,0.606191045,0.413477603,0.183232181,0.15992149,0.149796289,0.161561509,0.163016134,0.16503273,0.179794973,0.282821632,0.535480223,4.272237041,3.499243834,5.107967504,11.42039989,15.95930747,9.645329574,4.473865322,3.9275384,4.810172229,28022,256.8694765,262.3391314,280.9571728,298.5299587,303.8170106,305.9851048,305.5899487,304.710441,297.6916541,287.6055054,274.3216606,259.7867504,247.4575704,251.0434249,265.7274101,275.4251045,281.4030045,287.6822698,288.8722041,285.9060291,278.86547,270.8969435,262.7715815,252.0400779,36,529.9410609,10
0.123985426,0.128704129,0.129486827,0.116800439,0.101353246,0.099864471,0.099066871,0.098099542,0.095096504,0.097606849,0.113609608,0.120169822,6.060575991,6.092687834,7.540219559,11.54304316,16.06298895,14.1183999,9.437898192,6.452459302,5.794975225,6419,270.995371,275.9004424,282.5287107,288.2233313,292.8093207,295.1750768,296.912931,294.0858865,289.4376075,284.1690701,276.9975899,271.2747378,257.9975029,259.6911002,265.2589505,270.6333735,274.7559407,279.5098864,282.2117849,280.718784,275.9647564,270.1649258,264.484266,259.450027,36,2899.444188,22
0.198214294,0.227200851,0.194503765,0.129861433,0.124468855,0.13237028,0.139869806,0.135390424,0.122521424,0.122163209,0.195813871,0.205180388,8.033019147,8.043103719,9.080011165,16.45477405,25.21652426,18.55079124,11.51780886,8.525644095,7.24796993,3609,273.7016301,279.2230954,283.6977116,289.9984149,295.0362378,296.2528495,296.27716,294.8142227,290.7762841,285.4385116,277.4247888,272.8315382,255.6923249,257.8738579,263.0846153,268.0610579,272.519678,277.0130458,280.3287338,278.7877304,274.1443021,268.3915257,262.2795302,256.9348081,39,3051.848011,6
0.272774301,0.245150459,0.177034075,0.157052186,0.156218617,0.153357175,0.147454108,0.144332736,0.139963744,0.140475388,0.202633834,0.243149915,8.695113223,8.510780545,8.791188247,11.56232437,15.47853278,14.42036625,11.00749862,8.508151205,7.565968064,2773,274.3178138,281.9631896,290.1840369,298.5918236,303.8963277,305.0441169,304.5382076,300.6347225,294.2322004,288.149519,280.2120054,274.56535,255.1116008,258.3477922,264.0105554,268.8572021,273.2484797,277.8338245,281.6015145,279.8842557,275.1413859,269.2669035,262.7848769,256.4969554,41,2886.685539,6
0.150540809,0.159784974,0.142472553,0.111517585,0.105944612,0.109749627,0.111847108,0.108486432,0.102110438,0.102734714,0.146189911,0.149072578,8.998079817,9.83071841,11.08223871,16.02438663,22.64726316,17.86324624,12.26202409,8.677150829,6.840916965,3823,273.7624803,278.3725035,283.3416676,289.8935402,294.5788062,295.837823,296.0089166,294.4346988,290.386665,285.5231833,278.4373049,273.6347555,257.9250567,260.2465646,265.7631331,270.8445599,275.1616269,279.1362454,282.5711136,280.7886164,276.0821119,270.5791363,264.9962728,259.4503202,41,2777.364151,21
0.270187097,0.235462792,0.211152013,0.203058712,0.194383435,0.184372293,0.17938075,0.178869217,0.183446488,0.199723986,0.21723574,0.261593694,1.931312457,1.366153058,1.76384576,4.339604647,6.003664167,6.26081621,3.782659962,2.032389716,3.838626319,12532,274.0027104,283.6424111,295.0552555,305.4768542,312.1616145,314.503422,314.7271227,311.8220969,305.4646422,296.6958925,284.6271318,274.2988882,255.580319,261.5034211,269.2270569,275.7283084,280.6289427,286.9339814,289.5526101,287.1056145,280.158205,271.6120962,264.4022689,257.3545438,42,1263.109589,5
0.203118048,0.194932174,0.175260254,0.152243787,0.139028446,0.13668444,0.1400352,0.141232666,0.139547074,0.146501385,0.198217181,0.219775525,6.625939047,6.167107184,6.449456681,11.28997234,16.85708349,13.8742931,8.618149139,6.461867555,6.350280304,6170,275.8551415,281.1764274,287.1311286,292.8657986,297.2786177,298.3567159,298.3987018,296.8306436,293.3516203,288.7669042,281.3652615,275.5178225,255.9778886,257.7876978,263.2341467,268.3339711,272.5717381,278.0847109,281.413203,279.6864158,274.2355729,268.3953715,262.5022089,257.5786944,53,2992.878809,5
0.180554635,0.21855246,0.204799029,0.141290947,0.115125152,0.119252307,0.129458255,0.127339972,0.118847993,0.128110161,0.189121425,0.184202561,8.442495073,8.744851856,9.768635801,14.51856813,21.65893731,17.26596063,11.04576965,8.244168422,7.29017366,5917,272.3723129,277.7519445,283.9769552,289.3097776,294.8761053,296.0127136,295.8632123,293.476359,290.0094406,284.5634673,277.1727257,272.0394979,255.1118913,256.8693803,262.5777884,267.9631788,272.1353518,276.7411445,279.5535608,278.2869525,273.6540587,267.5498008,261.6878943,256.5486754,61,3162.349242,8
