Albedo_01,Albedo_02,Albedo_03,Albedo_04,Albedo_05,Albedo_06,Albedo_07,Albedo_08,Albedo_09,Albedo_10,Albedo_11,Albedo_12,ET_03,ET_04,ET_05,ET_06,ET_07,ET_08,ET_09,ET_10,ET_11,Id,LST_Day_01,LST_Day_02,LST_Day_03,LST_Day_04,LST_Day_05,LST_Day_06,LST_Day_07,LST_Day_08,LST_Day_09,LST_Day_10,LST_Day_11,LST_Day_12,LST_Night_01,LST_Night_02,LST_Night_03,LST_Night_04,LST_Night_05,LST_Night_06,LST_Night_07,LST_Night_08,LST_Night_09,LST_Night_10,LST_Night_11,LST_Night_12,crop,ele,grass
0.663021231,0.649764181,0.381884672,0.19653862,0.180858538,0.174699032,0.173315227,0.177834322,0.191628342,0.208986204,0.315611727,0.614630886,6.678138204,5.526367068,5.108422104,11.07241333,16.58958701,11.27903415,4.485784082,5.319259042,6.255268716,27558,260.5867802,268.2205692,285.4458782,297.6609091,302.6884059,305.4740018,304.4098209,303.5732622,298.2294492,288.1708581,274.8971188,262.4076364,250.4429212,254.2619049,265.2353651,272.4834737,277.5463203,283.6734556,285.4496866,282.9083824,275.6165865,267.9313995,260.7588358,252.8451037,5,1208.724939,13
0.297211825,0.254618683,0.219975582,0.21107999,0.197173965,0.187489689,0.17640685,0.1750406,0.182090987,0.201873675,0.221649866,0.234596932,0.698445743,1.058691171,1.766362829,2.136814025,2.026155865,2.493159688,2.924545332,1.337686331,2.139968175,3917,278.8169386,286.4928364,297.7409781,303.8742734,307.9505255,309.4967137,309.7036967,306.8104065,304.0819516,298.1528667,288.5671012,279.6753038,259.6115748,265.304134,273.3837856,279.3692754,283.3975932,287.4868465,289.5281229,288.1361046,283.3532446,275.5467499,268.4309447,262.0229336,5,1276.923077,13
0.334298215,0.276105822,0.268953981,0.253961088,0.249699259,0.24181577,0.24117553,0.246105889,0.253861047,0.265764291,0.276482878,0.321357261,,,,,,,,,,15523,277.6950459,289.1601475,301.5348127,310.41829,318.0448675,322.6545605,324.3172525,322.0804213,313.7399132,302.2158918,289.8195007,277.6970511,255.1188778,262.4534223,272.3979191,279.8756855,284.9005532,290.7750714,293.0933184,290.8714906,283.9669864,273.9623299,264.9058316,256.7568299,5,861.2219879,13
0.401754672,0.280626812,0.210879518,0.207835135,0.202438454,0.202595306,0.201752618,0.208040477,0.215705838,0.228076487,0.247914572,0.30435093,1.094919322,0.641429045,0.759628533,2.122910391,3.098125934,3.809581442,3.524625928,1.814400261,3.64678876,17670,274.81902,284.8832628,296.1085792,304.3518711,311.7774793,317.5349728,316.6557974,313.4320407,306.8898896,297.6972408,286.7798237,275.9272667,255.8563839,262.8875013,272.4121611,279.0694702,283.8656276,289.096578,291.0233871,289.0242017,283.0887715,274.0592244,265.2888595,257.7671754,5,895.0959251,14
0.283699071,0.240700667,0.207725301,0.168840398,0.156958787,0.15086073,0.147034421,0.145005241,0.142209386,0.158211514,0.239369945,0.284796795,6.218509821,5.730246062,6.515336875,10.14553293,16.02337201,14.54064011,9.319622495,6.268748117,5.966650413,6417,274.3570187,280.6652878,288.8821557,296.1553019,300.9209001,302.7772671,302.826487,299.1676099,294.3840445,289.1297801,280.6973877,273.7963321,255.712394,258.45253,264.6950366,270.224694,275.2135581,280.2074482,282.9342596,281.3989881,276.3273081,269.8460998,263.3008725,257.2649152,5,2551.015408,15
0.247426781,0.225790434,0.212764931,0.210766153,0.205093756,0.196895652,0.194162828,0.196572035,0.200557465,0.212453472,0.221615868,0.238029705,1.3221944,0.606810258,0.730524825,1.73641787,2.238817767,3.124335077,2.132046397,1.340064566,4.305423293,19804,272.4237282,283.1443315,295.5139421,307.2823429,314.8733046,319.3191596,320.2951772,316.1975448,307.5083569,295.7775783,282.9049932,272.7580131,251.7232841,257.8146424,267.7755474,275.5909411,281.3877965,288.1634779,291.6145015,287.8837398,279.8130761,270.6661159,261.7299353,253.5041914,5,922.3594633,16
0.41752319,0.291226239,0.159327074,0.151441387,0.153611717,0.154645079,0.155516151,0.157094938,0.158414144,0.156731697,0.22809281,0.391822816,8.515516045,7.240311289,7.268914639,7.04328134,6.748894744,5.49574663,5.067860439,5.774934438,6.326623563,22932,268.4897693,276.9170114,290.7593396,301.4588064,307.7366494,313.9458847,315.2382356,312.721071,303.3599999,291.1808125,278.4934707,268.4081018,256.2268657,259.9187738,268.2669124,275.9274312,280.7192866,286.1965696,287.9354936,285.9050836,279.4000771,271.6034925,264.8179641,258.0843468,5,1237.788962,17
0.314366438,0.248387002,0.2258391,0.217782772,0.212863628,0.209062343,0.207211326,0.206332731,0.205844387,0.215589547,0.241392807,0.279911132,4.293420207,3.054528139,2.842396699,3.081887382,3.483312219,5.077998902,4.881553543,4.300429063,5.332788475,7865,278.7468463,286.8402615,296.3164334,304.6856318,310.429879,314.0285511,315.522732,312.1843672,305.4853358,297.9673275,287.7704973,279.5153228,258.340044,261.9511569,268.4970893,274.5237313,279.1215404,284.7704112,287.9743695,286.3172476,280.5132931,273.0695119,266.0593993,259.822364,5,1968.17387,19
0.670026398,0.662904304,0.376425259,0.152853074,0.152159278,0.150549392,0.151061378,0.153823548,0.158721384,0.170415663,0.355898921,0.614764366,7.575217988,7.934971666,6.43679235,5.331947144,4.396627535,3.152587725,3.689680097,5.154497928,5.769464638,26587,261.2332018,266.8551893,284.7670551,299.8612561,306.4436113,311.0962541,310.6741402,309.5552605,300.6865184,289.6321575,274.2835234,263.4139454,253.8684388,256.25342,266.4987501,273.4442784,278.3227674,283.8976896,286.0315082,283.8574621,276.9439029,269.5378447,262.2722325,255.8643472,5,1295.232462,20
0.57821943,0.533852163,0.311500488,0.191477669,0.173592765,0.168615056,0.162209206,0.163176523,0.16726935,0.17720976,0.283271071,0.507775929,2.367045455,1.745851322,2.219909319,2.511009425,2.725810127,2.513818565,2.04785406,2.107367366,4.352068956,13019,273.6034843,283.3326753,296.5289331,306.8927784,314.0779585,318.9533263,319.0689579,314.6105617,306.3684183,296.6015807,285.5596952,275.1874543,254.4819107,261.3342739,270.4282108,276.8069952,281.7598649,287.3336894,290.1491592,288.5696338,282.6635037,273.9374199,265.4944677,257.2792728,5,1577.398223,21
