FID,Id,Field1,Unnamed__0_x,LST_Day_01_x,LST_Day_02_x,LST_Day_03_x,LST_Day_04_x,LST_Day_05_x,LST_Day_06_x,LST_Day_07_x,LST_Day_08_x,LST_Day_09_x,LST_Day_10_x,LST_Day_11_x,LST_Day_12_x,LST_Daymean,Name,flag,Id_1,LST_Night_01_x,LST_Night_02_x,LST_Night_03_x,LST_Night_04_x,LST_Night_05_x,LST_Night_06_x,LST_Night_07_x,LST_Night_08_x,LST_Night_09_x,LST_Night_10_x,LST_Night_11_x,LST_Night_12_x,Unnamed__0_y,ET_01_x,ET_02_x,ET_03_x,ET_04_x,ET_05_x,ET_06_x,ET_07_x,ET_08_x,ET_09_x,ET_10_x,ET_11_x,ET_12_x,ETsum,Albedo_01_x,Albedo_02_x,Albedo_03_x,Albedo_04_x,Albedo_05_x,Albedo_06_x,Albedo_07_x,Albedo_08_x,Albedo_09_x,Albedo_10_x,Albedo_11_x,Albedo_12_x
10098,10100,160,186,0.4132823,0.2366574,-0.5275887,-0.9174957,-1.1530413,-1.5394646,-0.5631813,-0.7033422,0.0468428,0.0921743,0.0609863,0.3790135,-0.347929767,Nanjiang,2,10100,0.7235089,0.3897626,0.5835421,-0.5180147,0.3148838,0.5719146,0.1920071,0.2664262,-0.3054114,0.299948,0.210346,1.1050255,184,0,0,0.074497465,0.363052255,0.859303315,1.284956683,-0.058205483,1.743288375,0.841016693,0.18697524,0.167193221,0,5.462077764,0.01045246,0.002526746,-0.006137934,-0.009776357,0.000924914,0.002698759,-0.001381257,0.004403632,0.005926022,0.001694768,0.008679142,0.019389539
10099,10101,107,128,-0.3016134,0.4874385,0.2449903,0.4663576,-1.3405136,0.2177726,1.2067464,1.4397187,1.4782375,0.1833899,0.0134895,0.2661807,0.363516225,Nanjiang,2,10101,-0.0270318,-0.7051869,0.4322639,-0.4746578,-0.5527136,-0.2627968,0.4903792,0.2728279,-0.1602589,-0.3040729,-0.3057254,-0.2226092,126,0,0,0.016715185,0.660923314,2.124071202,1.958721799,0.251777323,0.906443272,-0.09480736,0.085541511,0.36774516,0,6.277131406,-0.006249519,-0.005861955,0.0032501,0.001937541,-0.006647392,-0.002906868,-0.003544985,-0.000925302,-0.000421817,-0.001977204,-0.000322913,0.007190783
10100,10102,147,171,0.5529533,0.5896811,0.2486411,0.4862534,0.0076014,-0.5003596,-0.5964981,-0.3354459,-0.097643,0.0470724,0.6334442,0.3885648,0.118688758,Nanjiang,2,10102,0.8047986,0.1664608,0.2623785,0.1098463,0.1394697,0.2224773,-0.2262836,-0.0424689,-0.1515048,0.0623237,-0.0265535,0.083211,169,0,0,-0.154896827,-0.004152379,0.385517647,1.564671769,1.515403836,2.020876831,1.539326633,0.389558962,-0.353670938,0,6.902635534,0.020812154,0.019647374,0.013829464,0.010328271,0.007763136,0.008439206,0.00700192,0.009268363,0.010320064,0.009505285,0.01291414,0.019840386
10456,10458,40,47,-2.1492967,-3.5484277,-4.1106936,-3.3679516,-3.3772477,-3.9577339,-6.5184386,-5.9111207,-3.7779829,-2.3195412,-1.2752144,-0.6512261,-3.413739592,Nanjiang,2,10458,2.6618613,3.57338,3.3617023,1.5783397,1.7302032,1.3612618,0.1735802,0.4356096,-0.0225311,0.7376487,1.4435026,1.9597858,47,0,0,0.046473787,-0.015881642,-0.02853733,3.077308366,4.907727072,5.258406586,4.63490095,1.055915599,0.821085928,0,19.75739932,0.020266487,-0.018014905,-0.024613657,0.00400859,0.012701351,0.013106623,0.017732251,0.008707523,0.005924492,0.014588264,0.021811236,0.030962807
10466,10468,133,155,-0.1314326,-0.3076633,-0.7245585,-0.9126283,-0.3886224,-1.2055408,-0.2224529,-0.7190225,-0.0078521,-0.2756125,0.2360273,-0.2651847,-0.410378608,Nanjiang,2,10468,0.3259824,0.0745625,-0.5064649,0.628601,-0.3734761,0.1058316,-0.6978621,-0.0035875,-0.0003728,-0.0002644,0.0183267,0.3436476,153,0,0,-0.130907921,-0.093676907,-0.159891925,1.789426747,3.115750021,4.811273048,3.636748084,0.581958374,-0.312574365,0,13.23810516,0.009117405,0.008632151,-0.013669507,-0.018468914,0.014967919,0.007933451,0.007164727,0.010875781,0.004051901,0.00353118,-0.002486176,0.008877157
10826,10828,136,159,-0.9552307,-0.3683726,-1.5364188,-1.1105294,-1.6506274,-3.455535,-5.1039346,-3.7486524,-1.7809265,-1.1735555,-0.3566146,-0.2906641,-1.794255133,Nanjiang,2,10828,1.712938,0.7842454,0.3807992,1.1446766,1.7851848,1.2826965,-0.892935,0.2558956,-0.0658035,0.3812566,0.3241863,0.6894749,157,0,0,0.007674154,-0.164290097,-0.080502392,3.708972457,5.5005454,5.99648139,4.147003719,1.034712409,0.258192252,0,20.40878929,-0.000118139,0.002996854,0.00314955,-0.001621934,0.011324266,0.002878131,-0.007918998,-0.005559178,0.001148801,0.006934016,0.015047305,0.02323928
10830,10832,44,52,-0.5705986,-0.6593929,0.1745215,-0.7552034,-0.4936519,-0.9266656,-1.0973286,-1.8105731,-0.688004,-0.4395384,-0.1628152,0.5278097,-0.575120042,Nanjiang,2,10832,1.2522428,0.4796281,0.1835708,0.397912,0.5889004,0.4880512,0.5752917,0.8783653,0.6245091,0.7504744,0.7605063,0.6784517,51,0,0,0.005317403,0.109206535,-0.063250894,0.412385366,0.605478281,1.01137722,1.002782842,0.05220686,-0.693081393,0,2.44242222,0.013365397,0.006750128,0.005593831,-0.002362157,0.008590893,0.007360132,0.005745099,0.001348896,0.005490167,0.001465735,0.013985851,0.016629081
10832,10834,41,49,0.1036232,-0.7589511,0.1221576,-0.9023989,-0.4187848,-1.0014793,-1.0184489,-0.8338011,-0.3985279,-0.3447401,-0.0150858,-0.0503347,-0.459730983,Nanjiang,2,10834,1.2555906,1.0960269,0.3179793,0.0501604,0.5066694,0.7472965,0.2017902,0.3572295,0.4268857,0.4917821,0.5763346,0.7094894,48,0,0,0.065140669,-0.120090741,0.008375812,0.669671771,1.293485118,1.448002587,1.069969689,0.165238883,0.402808689,0,5.002602477,0.003994322,0.010331815,0.002253337,0.003621385,0.005407948,0.005888848,0.002148888,0.001476605,-0.00125561,-0.003002466,-0.003239421,0.014029985
10834,10836,114,135,0.1971405,-0.4922466,-0.3122715,-0.4120881,-0.3004473,-1.0955225,0.2518659,-0.4965587,-0.354153,-0.1721855,0.0467949,-0.2589892,-0.283221758,Nanjiang,2,10836,-0.1477234,0.5417724,0.3263527,0.2458754,0.3770783,0.4120814,0.2289791,0.1444587,0.366474,0.2860457,0.135996,0.3933041,133,0,0,0.031858797,-0.015127314,-0.240717479,-0.064382022,-0.011088736,0.619019234,0.54623764,0.053016946,-0.419818847,0,0.498998219,0.006626337,-0.004616484,-0.006805239,0.002112051,0.002206513,0.001308486,0.001096919,0.003779191,0.003388745,0.003918773,0.00633681,0.011433078
11208,11210,54,67,-1.1126704,0.8631356,0.5628635,0.5891675,0.256409,-2.2487237,-2.0412752,-2.9747046,-1.062153,-0.4243584,0.7127,-0.1405322,-0.585011825,Nanjiang,2,11210,-0.1015174,0.1280787,0.4829674,0.1107853,0.0614468,0.259264,-0.3671495,-0.8468273,-0.7002496,-0.4819858,-0.1479145,-0.7599316,64,0,0,-0.187071184,0.015090398,0.561557907,3.95381761,3.584386777,5.532148812,3.101420736,0.289842442,-0.588801266,0,16.26239223,-0.003930065,-0.001989128,-0.003914339,0.004459993,0.012952977,-0.001578784,0.002858392,0.001301481,-0.003244086,-0.004911547,-0.004891538,-0.009507938
11942,11944,47,56,-0.4449088,-1.5276747,0.6384261,-0.602213,-0.576589,-2.293665,-1.0391075,-0.8903449,-1.1237755,-0.1279893,0.5153603,-1.3474262,-0.734992292,Nanjiang,2,11944,0.9023363,0.2449782,-0.5241606,-0.5631062,0.6346307,0.3465139,-0.2731611,0.1989188,0.3034122,-0.7442958,-0.2549867,0.3197353,55,0,0,0.365751058,-0.320810581,0.071825201,-0.707928011,-0.663532381,0.610077366,-0.188282543,-0.34156478,-0.164943157,0,-1.339407828,-0.000157398,-0.018362727,-0.025874893,-0.029898965,-0.008486548,-0.002533614,-0.001608783,0.002259754,-0.003138747,-0.004577272,0.005267295,0.008995657
12312,12314,76,91,-0.5778116,0.8694493,1.4566935,-0.5551226,1.1498559,-0.0206546,0.3091528,1.0091881,1.1884979,0.9452441,0.9654023,-0.4830417,0.52140445,Nanjiang,2,12314,-0.6252689,-0.0442933,0.6583954,0.6816295,0.4706461,-0.1844347,0.1346681,-0.7778437,-0.6288957,-0.6395441,-0.9343973,-0.1628146,89,0,0,0.04813701,0.044337292,-0.003051444,1.520263873,0.184397613,0.44591593,0.488965861,-0.148722962,-0.20429146,0,2.375951713,0.007962335,0.011194687,-0.002045541,-0.011886275,-0.001061912,0.003180968,0.003760944,0.004279543,0.000735095,-0.000320594,0.00782054,0.022637721
12313,12315,181,210,0.1312625,0.4733517,0.445191,0.4750202,0.2821981,-1.5302247,-0.9437483,-1.0529305,0.6398649,-0.0069272,0.3852441,0.5415584,-0.013344983,Nanjiang,2,12315,0.0679321,0.1173072,-0.2377165,0.5790166,0.4363044,0.3281971,0.0610424,-0.1915651,-0.5326011,-0.0736481,-0.2111975,-0.0317252,207,0,0,-0.029855806,-0.028360866,0.073793805,1.906183188,1.349253118,1.902845999,1.374106753,0.31121538,-1.040282503,0,5.818899068,0.008786755,0.0160627,0.013522001,0.003323235,0.005487872,0.006931109,0.004296356,0.005213401,0.007938217,0.001860039,0.014893514,0.011991679
13767,13769,164,191,0.5247098,-0.180099,0.6702618,0.3868648,0.7442457,0.2427915,-0.6678436,-0.4945302,0.2680171,0.0681643,0.147262,-0.6364946,0.0894458,Nanjiang,2,13769,0.1243224,0.0789878,0.30649,0.1752091,0.2094585,0.2011212,0.0816522,0.0869754,-0.2633925,-0.2288482,-0.1006742,-0.3030851,188,0,0,0.19742076,-0.031654892,-0.03729531,0.439134084,0.604094219,1.149576335,0.429652222,0.066012954,0.006388907,0,2.823329279,0.01126157,0.018823245,0.016404774,0.013044443,0.017547685,0.010180915,0.008054497,0.010710391,0.008018248,0.006441261,0.011075292,0.01453704
13768,13770,187,218,0.3495782,-0.1761722,1.2816141,0.8307418,1.3967718,0.1521656,0.0710343,0.048293,1.0069124,0.3828769,0.7700513,-0.145568,0.497358267,Nanjiang,2,13770,0.6766959,0.5975109,0.6026781,0.2097846,-0.1783516,0.1877415,-0.1065762,-0.3205419,-0.8596159,-0.396429,-0.2633267,-0.0724833,215,0,0,0.05906282,0.16475003,0.342995191,1.498190845,1.201751818,2.03623759,1.12054983,0.238440444,0.662710655,0,7.324689223,0.007720451,-0.003324717,0.015328642,0.012831399,0.020865203,0.022103222,0.019245464,0.023358209,0.016109033,0.003812409,0.008964704,0.013861647
14118,14120,87,106,0.3931977,-1.1429747,-1.5242828,-1.446398,1.5577229,0.1567078,-0.59917,-0.6818544,0.3141885,1.5025759,1.3336724,1.7412769,0.13372185,Nanjiang,2,14120,2.2307375,1.2061256,-0.1072919,0.2736509,0.2552305,0.0645494,0.7270517,0.901632,-0.3668117,-1.3552235,-0.8288085,0.4011719,103,0,0,1.615276145,-0.029738022,-0.004828655,1.056655245,2.496803793,2.480369135,1.983297317,0.309067353,1.436624543,0,11.34352685,-0.046891208,-0.052444256,-0.003432122,-0.001894469,0.022696612,0.013622721,0.001294311,0.001505694,0.016168084,0.038204258,0.037316774,-0.008598375
14122,14124,127,149,-0.795902,0.6097177,0.9213559,1.4267702,1.7916117,1.195207,-0.6585255,-1.1115942,-0.4751173,-0.4561057,0.0489966,-1.4598757,0.086378225,Nanjiang,2,14124,0.8824832,0.7062617,0.4175935,0.4366894,0.3988974,-0.2378758,0.0909491,-0.2051695,0.5698854,0.6510363,0.3180563,0.9053389,147,0,0,-0.906314345,-0.15254468,-0.026641792,1.711457014,1.440012691,1.669374318,0.805277992,0.179494228,0.518799258,0,5.238914684,-0.006477661,0.068176729,0.000798343,-0.006325232,0.021470252,0.012287297,0.008892813,0.009465329,0.00623424,0.000627687,0.015117019,0.075385458
14124,14126,163,190,1.4928035,0.7111167,0.0374616,1.1211133,-0.1437421,-0.3805124,-0.3575705,-0.8688949,-0.4306137,-0.1057611,-0.0861715,0.2139452,0.100264508,Nanjiang,2,14126,1.0750394,1.0391944,0.4528435,0.3370685,0.4256447,0.1118896,0.0176533,-0.0008536,-0.0785162,-0.0773622,0.8287722,0.5348139,187,0,0,-0.36263145,-0.167044537,-0.344688341,1.46950326,1.240202842,1.131012807,0.153353851,0.126681052,-0.053476562,0,3.192912922,0.037158234,-0.005689496,-0.004033151,0.000271756,0.004293837,0.005800016,0.004783672,0.004747347,0.005847296,0.004994503,-0.007412024,0.027150442
14781,14783,173,200,1.1462151,1.2760664,1.2312896,1.64045,0.9911107,-1.1157307,-1.9441034,-0.4387557,0.6501237,-0.2375192,2.3903734,0.2548896,0.487034125,Nanjiang,2,14783,-1.273202,-0.5481869,-0.7304897,-0.0174004,0.9048846,-0.13788,-0.6004961,0.4909579,-0.1760402,-0.9898111,-0.9659203,0.0012918,197,0,0,-0.117545681,-0.045078554,0.127380771,3.628177902,3.973729146,3.607553771,2.488171845,0.029191617,1.121673622,0,14.81325444,0.002151435,0.014297958,0.02967957,0.01709143,0.031719174,0.01410044,0.014094203,0.013788657,0.010008768,0.0135854,0.036983331,0.025340589
14789,14791,108,129,-0.3910349,0.0688498,-0.8751958,-1.4445592,-0.7630391,-0.8700472,-1.8858752,-1.3669477,-0.8894448,-0.7499384,0.234135,-0.0696704,-0.750230658,Nanjiang,2,14791,0.8509231,0.1226248,-0.0353007,0.2733363,0.3425872,0.3931308,-0.2820228,-0.3685219,0.2504891,0.3085104,-0.2323151,-0.4091194,127,0,0,-0.047158628,-0.079346086,-0.270620035,0.802785602,1.458077169,2.486660872,1.104595608,-0.289235869,0.154730625,0,5.320489258,-0.033862555,0.042882985,-0.020389919,-0.006060704,0.003644629,0.008667322,0.006058246,0.002928897,0.00243768,-0.00019258,0.017012235,-0.025900001
14791,14793,196,229,-0.2709717,-1.7445143,-0.9386264,-0.2688265,-1.4716596,-3.7651251,-3.9326282,-2.4839324,-1.0712789,-0.069258,0.8831929,0.4770585,-1.221380808,Nanjiang,2,14793,-0.170794,0.0326329,-1.0894945,-0.5581103,-1.1701144,-1.2253883,-1.7687731,-2.0441784,-1.9770492,-1.5087773,-1.904738,-0.9666169,225,0,0,0.025443414,-0.018591674,1.335101081,3.342109736,4.661641144,5.319891457,4.53671871,1.147083152,0.345698487,0,20.69509551,0.017098795,0.016458239,-0.004018753,0.014131252,0.020579817,0.021702471,0.0171265,0.023324031,0.008732023,0.004970907,0.014679034,0.01464552
14795,14797,185,216,-0.7590631,-1.8377598,-2.5155281,-1.4448623,-2.0655688,-5.0232396,-8.3154885,-5.8951364,-3.0664413,-1.1586248,-0.4257372,-0.9550758,-2.788543808,Nanjiang,2,14797,1.6080537,1.4099512,0.8345691,-0.0580365,0.2689474,-0.5697589,-1.2053446,-1.8462416,-1.322704,-0.7118844,0.1362049,2.089782,213,0,0,0.206062972,-0.078174064,-0.334220025,0.700556475,4.144875365,2.150151109,0.968047963,-0.033881148,0.461872626,0,8.185291273,0.012893333,0.011088331,-0.013355347,0.005618289,0.027649054,0.024252855,0.023425778,0.026272952,0.007875714,0.018500828,0.015360236,0.012016083
14801,14803,3,5,0.676924,0.9761285,0.1877055,-0.4874727,0.2798603,-1.3924891,-4.0416013,-2.5465325,-1.2631052,-1.3633974,2.4209324,0.7365751,-0.484706033,Nanjiang,2,14803,0.407651,-0.1070936,0.65603,0.2509609,0.5226213,0.2381517,-0.6184901,-0.0867452,-0.1770368,-0.0931797,-0.1256354,0.7191537,5,0,0,-0.088742564,0.001822599,-0.123624711,2.3972214,4.052426847,3.276893449,2.171614754,0.029737071,-0.634268001,0,11.08308084,0.01399594,-0.002949387,-0.006648569,0.011218279,-0.004032924,-0.001549599,0.001868799,-0.001939517,-0.002812681,0.009206798,0.03106999,0.025574631
15119,15121,151,175,-0.4660923,-0.3586594,-0.6713193,0.5282278,-0.2180049,-0.4507782,-0.7955279,-0.4165653,0.390988,0.2023941,0.6753953,-0.6669545,-0.187241383,Nanjiang,2,15121,-1.8160325,-1.7721461,-0.9357773,-0.5756854,-0.522726,-0.5248533,-1.2074352,-0.7441263,-0.9583621,-0.9622626,-1.0318108,-1.2576201,173,0,0,0.206794795,-0.039360378,0.105905003,1.437198591,2.439367974,2.694262248,1.653350741,0.192957059,-1.199193938,0,7.491282095,0.008728666,-0.00679895,0.013069532,0.02520784,0.021714385,0.016581409,0.004666911,0.009473592,0.005456024,0.005573982,0.019831589,0.009100163
15120,15122,190,222,-0.9056938,-0.859946,-0.6926379,0.6091198,0.4449325,-1.8649682,-1.4826476,-1.7011632,1.434901,0.915442,1.4277079,0.1204074,-0.212878842,Nanjiang,2,15122,-0.1652831,0.8849121,-0.8361098,-0.1104124,-0.3151026,-0.7073022,-1.2883223,-1.0011051,-1.1961874,-0.958231,-0.5312062,-0.0853014,219,0,0,0.731570086,0.173941758,0.638482504,3.579737611,6.427630963,2.5111467,0.773746955,0.449877755,-1.458198138,0,13.82793619,-0.003332629,0.00081531,-0.020720644,-0.022519303,0.027864252,0.028135227,0.016486927,0.014840964,0.003681702,-0.005727123,0.002761319,-0.021205437
15123,15125,156,180,0.3158042,-2.6388629,-0.9144469,-0.1714215,0.5838724,-3.0357674,-4.3840062,-5.1468994,-0.436331,0.4988637,1.5269099,2.0929502,-0.975777908,Nanjiang,2,15125,0.8803947,1.5453225,-0.0896477,-0.8786913,-0.7059716,-1.1938321,-3.0130262,-2.3980858,-2.1676733,-2.7404245,-2.1919554,-0.4345175,178,0,0,-0.225833334,0.22904762,-0.252207792,1.715530302,3.501677489,3.642797619,3.283333333,0.992222222,-1.460714286,0,11.42585317,-0.021435739,-0.013868877,-0.004167998,0.024948398,0.04787854,0.029703724,0.0128148,0.01130249,0.005874447,0.013527266,0.038860994,0.014399533
15129,15131,179,207,0.4509457,-1.77269,-1.2773284,-1.0669273,0.6047817,-1.0996537,-4.0996598,-2.3209512,-1.5487737,-0.3933133,-0.0229039,-0.6183863,-1.097071683,Nanjiang,2,15131,0.9181036,1.5550442,0.6625044,-0.1558933,-0.1556159,-0.457495,-0.1746053,-0.7313508,-0.5957686,0.1455124,1.1843899,1.4314313,204,0,0,-0.148690658,-0.087699106,-0.200262679,1.379820013,2.328033341,3.385025797,2.625748688,0.122832752,0.205146971,0,9.609955119,0.058175902,0.004683694,-0.024647568,0.021870658,0.031009684,0.026119191,0.015381239,0.016483452,0.014860421,0.014198819,0.010003801,0.025336587
15130,15132,176,204,0.2272579,-2.137031,-2.8828807,-1.4875255,-1.5014913,-2.7803608,-6.8181678,-5.2946914,-3.4883367,-1.2931302,-0.3798474,-1.0557435,-2.407662367,Nanjiang,2,15132,1.9111975,1.9445654,1.3390877,0.2965336,0.5444123,-0.034917,-0.5749236,-0.4866521,0.1725023,0.3215456,1.3911227,2.3098639,201,0,0,-0.104030065,-0.181480482,-0.059880362,2.310323816,3.07545332,4.347129284,3.600246294,0.428843426,-0.909385507,0,12.50721972,0.036134921,0.019156498,-0.016906832,0.014920305,0.032968111,0.029470408,0.011486461,0.014686966,0.015055814,0.013638262,0.016539969,0.011925922
15131,15133,100,120,-0.568708,-2.3461085,-2.6462768,-1.526228,-2.0010946,-4.1996216,-5.5852187,-5.2196806,-3.3367192,-1.3311269,-0.7316114,-0.284125,-2.481376608,Nanjiang,2,15133,1.1620138,0.7969651,0.9549672,-0.2016407,-0.068134,0.1257611,-0.5789341,-0.4633457,-0.0591954,0.226503,0.7364957,1.499398,118,0,0,0.097739846,-0.262417718,-0.337600268,-0.712163865,0.161380347,1.404718137,0.604254679,-0.272379903,-0.918083333,0,-0.234552078,0.006611495,0.007797055,-0.02065567,-0.001562684,0.009348424,0.004406229,-0.004192758,-0.000141285,0.000472013,0.007883588,0.017417765,0.024178147
15447,15449,134,157,-0.9731835,-2.1253039,-2.7121586,-1.3631933,-1.5735732,-2.430446,-1.2477375,-0.5072453,0.2512895,0.6712719,0.8691559,-0.9097223,-1.004237192,Nanjiang,2,15449,-0.2486236,1.4701272,0.982009,0.6747854,0.009847,-0.7263419,-0.4152716,-0.1080697,0.157861,0.4313045,0.6863315,-1.0799726,155,0,0,-0.276099152,0.070073294,0.054876442,-0.369994212,1.133404839,0.710604295,1.18712825,0.423927717,-1.165550258,0,1.768371215,-0.029468972,0.017839667,-0.016639547,-0.004998994,0.008612484,0.009394177,0.004712889,-0.000688496,-0.004522388,-0.01550134,-0.022165716,-0.023024066
15465,15467,191,224,-0.5789323,-1.3206056,-0.8197321,0.3448421,-0.7736969,-2.3244517,-1.5089003,-1.3608787,-0.8208552,-0.2035314,0.175785,-0.0747475,-0.77214205,Nanjiang,2,15467,0.6786512,0.3884083,-0.0714276,0.3013711,0.2318915,0.0760635,-0.4771285,-0.4636473,-0.1144933,-0.0339085,0.2108817,0.2942596,220,0,0,-0.266590608,0.010242016,-0.13740491,0.973349977,1.291215909,1.260855961,0.955431038,0.064589678,-0.252724029,0,3.898965032,0.002391385,-0.015415325,0.001453164,-0.001103917,-0.001049286,-0.0090574,-0.007103141,-0.005570058,-0.007256944,-0.002891329,-0.002150823,0.000813452
15466,15468,154,178,-0.1375966,-0.0445946,-0.2973865,0.1803159,0.3128188,-0.0784134,0.6059994,-0.0210256,0.0131702,-0.1438234,-0.1937593,-0.7626401,-0.0472446,Nanjiang,2,15468,0.0628413,0.0412211,0.1460255,0.0201567,-0.0255612,0.2388365,0.184802,0.3628919,0.2165017,0.31705,0.2999376,0.2273941,176,0,0,0.02046014,0.006508927,-0.023346832,0.025144621,-0.425330817,-0.055541512,-0.148236499,-0.031651905,0.236207976,0,-0.395785901,-0.001752099,-0.003786138,0.008327674,0.020939118,0.005392609,0.005159433,0.004349355,0.00450581,0.003328136,0.0048351,0.004179369,0.005936046
15469,15471,155,179,-1.2884807,-1.3923925,-0.5171589,1.1949105,1.5277692,-2.0139638,-0.7762046,-2.1526788,-0.3126451,0.7113486,0.710099,0.2800528,-0.335778692,Nanjiang,2,15471,1.1175071,0.83055,-0.4814936,0.0373947,0.7860767,1.0146803,-0.5789681,0.2351747,-0.7922108,-0.3755783,0.4756237,1.1433052,177,0,0,-0.093926881,-0.024678339,-0.047815161,0.55779634,-0.44922021,2.664120533,0.520108022,-0.143021427,-0.102659722,0,2.880703155,-0.004899617,-0.068729941,-0.018842791,0.004286593,0.020241241,0.015843107,0.008909098,0.020444685,-0.002638886,0.039240427,0.025151819,0.013897114
15471,15473,172,199,-0.2818529,-0.6809575,0.6683388,-0.6015291,1.5207976,-2.0387344,-1.8069278,-3.4590949,-2.2504407,-0.1891975,-1.2443168,-0.0318197,-0.866311242,Nanjiang,2,15473,1.2702234,0.707813,-0.1851348,0.1019096,1.1644107,1.543526,0.3264627,0.5356105,0.1804445,0.7735585,2.3313309,1.2508585,196,0,0,-0.081879395,-0.062241117,-0.041715502,1.189025539,0.711443154,2.332832194,0.673640489,-0.021216609,-0.679799413,0,4.02008934,0.01790058,-0.029130203,-0.000956062,0.044320456,0.003605898,0.004528795,-0.004447793,0.002786317,-0.021373716,0.003831052,0.006539338,-0.038669553
15472,15474,195,228,-0.1163284,0.1807077,0.6496249,-0.6466783,1.6597775,-1.3927594,-1.2969566,-2.2051031,-1.0900561,0.2794796,-0.2166104,-0.1366387,-0.360961775,Nanjiang,2,15474,0.2041761,-0.0944972,0.1735754,0.1852133,1.4369216,0.9808338,0.4002903,0.386637,-0.1691494,0.3353192,1.384169,1.2803376,224,0,0,-0.026608857,-0.1606566,-0.038301328,1.039895643,0.358730233,2.306866985,1.13013467,-0.104188388,0.560206646,0,5.066079004,0.043930717,-0.020294178,-0.010072262,0.006254277,0.007363478,0.018730735,0.015302221,0.01788733,0.008555241,0.022418124,0.046412825,-0.003876745
15473,15475,79,95,-0.3608784,0.160009,0.9811836,-1.9165889,1.4531817,-1.7831961,-1.7748966,-1.7086231,0.2054207,0.8617979,-0.3286999,0.4186507,-0.316053283,Nanjiang,2,15475,1.3589399,1.0754396,0.7679069,0.3615462,2.2844882,0.8563982,0.3616368,0.3266139,-0.3708855,0.593906,1.468041,2.4247622,93,0,0,0.143443387,-0.168181296,-0.16673316,0.523817242,0.368515198,1.911912159,1.073783304,-0.23304308,0.062912329,0,3.516426083,0.07014072,-0.000269626,-0.030771681,0.018334729,0.003701906,0.022064246,0.002799754,0.025157598,0.001337522,0.040088688,0.054806206,0.040714636
15788,15790,148,172,0.1367849,-0.0303232,0.3440562,0.1622229,0.0708376,-0.8294568,-0.9339485,-0.5737664,0.2378126,-0.0781746,0.1952259,-0.2618312,-0.130046717,Nanjiang,2,15790,0.3394426,0.3683411,0.8311547,0.3131228,0.4841012,0.1441883,0.4501539,0.0048404,-0.5651383,-0.4871874,-0.6380094,0.1081278,170,0,0,-0.01045009,0.123204436,0.086721492,0.817096538,1.013802093,1.272645756,1.009481063,0.170881285,0.248583545,0,4.731966118,0.060471358,-0.00174161,-0.011779103,-0.003853484,-0.000126836,0.003689432,0.001690715,0.005473128,0.005877306,0.006933024,0.009002517,0.030207601
15789,15791,116,137,0.698619,0.6587751,1.4529909,2.8353615,1.8648777,1.3237551,2.1032565,1.8193012,1.9399374,1.4827054,1.4035875,0.99862,1.548482275,Nanjiang,2,15791,0.1778872,-0.0478412,-0.6597923,-0.6562881,-0.0169558,-0.3020175,-0.8392546,-0.8918937,-1.3381358,-1.370943,-1.5953786,-1.0978688,135,0,0,-0.112504859,0.029567546,-0.111463894,0.486336891,1.363126998,1.690062176,1.38607207,0.169749334,-1.230876781,0,3.670069481,-0.050466418,-0.014672018,0.023908905,0.023720723,0.013685211,0.007961917,0.018949929,0.020259823,0.022005827,0.018558685,0.020156689,0.032457086
15791,15793,152,176,-0.023006,-0.3140606,-0.876918,-0.074412,-0.3213509,0.0939204,-0.410129,-0.9556149,-0.3133753,-0.1947641,-0.1229778,0.0202101,-0.291039842,Nanjiang,2,15793,0.2054656,0.1076403,0.2913429,0.0629991,0.0328184,-0.2410884,0.0653152,0.390647,0.1689128,0.2558432,0.1996759,-0.1249683,174,0,0,0.018611597,0.041962138,-0.051785169,0.103943633,-0.058538116,0.619311129,0.211856771,0.042013156,0.147046986,0,1.074422125,-0.008927531,-0.005864387,-0.005022024,0.005233139,0.002827764,0.003476705,-0.001909043,-0.004361776,-0.001260788,-0.000633656,-0.000957579,0.00247602
15792,15794,194,227,0.1995826,-0.1848039,-0.0209798,0.0264366,-0.0701232,-0.6290988,-0.2878788,-0.2911415,-0.2291948,-0.0800049,-0.012873,0.0919274,-0.124012675,Nanjiang,2,15794,0.2168701,-0.0639745,-0.1895032,0.0593392,0.1256794,0.2680525,0.0826384,0.0223934,0.0426118,0.004825,0.1635234,0.2455887,223,0,0,0.029159564,-0.018354122,-0.063097493,0.02217148,0.145577593,0.928415958,0.436964932,0.043349592,-0.285971417,0,1.238216087,-0.00407684,-0.00672711,0.002871851,-0.00263113,0.004456398,0.004224681,0.005749763,0.004034605,0.003282534,0.004795146,0.004209838,0.000388879
15793,15795,184,214,0.0319013,-0.4755149,0.1982509,-0.1739764,0.1147122,-0.4963298,-1.0746069,-0.7352513,-0.2437288,-0.3336674,-0.254954,-0.0870054,-0.294180875,Nanjiang,2,15795,0.6981979,0.3591743,-0.1913331,0.1135167,0.2579834,0.1598927,0.2504054,0.093367,0.1083153,0.1573794,0.5006377,0.5904103,211,0,0,-0.013143205,0.006690321,0.015896766,0.426905984,0.078153934,1.143716877,0.497680028,0.02991764,-0.332084021,0,1.853734324,-0.006025431,0.015675565,-0.015857896,-0.004920858,0.007897371,0.005984376,0.001414491,0.001047995,0.001784178,0.000888722,-0.003274515,-0.005482848
