Albedo_01,Albedo_01_1,Albedo_02,Albedo_02_1,Albedo_03,Albedo_03_1,Albedo_04,Albedo_04_1,Albedo_05,Albedo_05_1,Albedo_06,Albedo_06_1,Albedo_07,Albedo_07_1,Albedo_08,Albedo_08_1,Albedo_09,Albedo_09_1,Albedo_10,Albedo_10_1,Albedo_11,Albedo_11_1,Albedo_12,Albedo_12_1,EM_01,EM_01_1,EM_02,EM_02_1,EM_03,EM_03_1,EM_04,EM_04_1,EM_05,EM_05_1,EM_06,EM_06_1,EM_07,EM_07_1,EM_08,EM_08_1,EM_09,EM_09_1,EM_10,EM_10_1,EM_11,EM_11_1,EM_12,EM_12_1,Id,LE_01,LE_01_1,LE_02,LE_02_1,LE_03,LE_03_1,LE_04,LE_04_1,LE_05,LE_05_1,LE_06,LE_06_1,LE_07,LE_07_1,LE_08,LE_08_1,LE_09,LE_09_1,LE_10,LE_10_1,LE_11,LE_11_1,LE_12,LE_12_1,LR_01,LR_01_1,LR_02,LR_02_1,LR_03,LR_03_1,LR_04,LR_04_1,LR_05,LR_05_1,LR_06,LR_06_1,LR_07,LR_07_1,LR_08,LR_08_1,LR_09,LR_09_1,LR_10,LR_10_1,LR_11,LR_11_1,LR_12,LR_12_1,LST_Day_01,LST_Day_01_1,LST_Day_02,LST_Day_02_1,LST_Day_03,LST_Day_03_1,LST_Day_04,LST_Day_04_1,LST_Day_05,LST_Day_05_1,LST_Day_06,LST_Day_06_1,LST_Day_07,LST_Day_07_1,LST_Day_08,LST_Day_08_1,LST_Day_09,LST_Day_09_1,LST_Day_10,LST_Day_10_1,LST_Day_11,LST_Day_11_1,LST_Day_12,LST_Day_12_1,LST_Night_01,LST_Night_01_1,LST_Night_02,LST_Night_02_1,LST_Night_03,LST_Night_03_1,LST_Night_04,LST_Night_04_1,LST_Night_05,LST_Night_05_1,LST_Night_06,LST_Night_06_1,LST_Night_07,LST_Night_07_1,LST_Night_08,LST_Night_08_1,LST_Night_09,LST_Night_09_1,LST_Night_10,LST_Night_10_1,LST_Night_11,LST_Night_11_1,LST_Night_12,LST_Night_12_1,SR_01,SR_01_1,SR_02,SR_02_1,SR_03,SR_03_1,SR_04,SR_04_1,SR_05,SR_05_1,SR_06,SR_06_1,SR_07,SR_07_1,SR_08,SR_08_1,SR_09,SR_09_1,SR_10,SR_10_1,SR_11,SR_11_1,SR_12,SR_12_1,fc,stable
0.618333333,0.655032032,0.637738178,0.658162894,0.295265176,0.362268223,0.175845909,0.198039499,0.189559748,0.203091693,0.180881013,0.188835556,0.177621505,0.193812903,0.174467541,0.188898925,0.179208889,0.188931111,0.16548172,0.207789247,0.204334665,0.303660121,0.505067494,0.587149521,0.98655,0.987033333,0.98722,0.986716667,0.9857,0.985516667,0.98512,0.9851,0.985218182,0.985118182,0.98512,0.985058333,0.984933333,0.985075,0.985158333,0.985116667,0.984933333,0.985075,0.985053333,0.98519,0.985309091,0.985336364,0.98799697,0.986405303,24920,,,,22.31481481,9.87037037,10.13310185,8.69212963,8.032407407,3.961226852,8.082912458,17.21891534,37.92006874,42.01388889,80.00977366,26.16030093,80.23025393,18.3275463,34.48828563,12.02662037,10.39180078,12.84963349,18.33043981,,,212.3273224,208.6171234,216.7181702,216.3474579,238.6336517,235.9708191,273.5732239,280.4636047,312.1183289,306.7743713,345.4675964,337.5012695,360.6854431,362.9139282,353.5910828,352.7785645,305.2828369,316.0714111,268.8250305,262.7859802,236.0010254,224.8693054,208.5881714,204.5673004,254.159,257.6900429,263.195,265.6542212,284.803,287.4630606,299.8528,308.2138,309.6196364,311.9658182,311.982,310.2783333,309.2241667,305.9286667,308.145,305.4445,302.9833333,301.3383333,289.1754667,292.8728,280.1065,278.6969374,258.0275455,261.2780881,245.921,245.9748333,252.3248,253.3665,270.761,269.5723333,278.4612,280.0274,285.7389091,285.7276364,290.3311111,288.5228333,290.5014545,289.3143152,287.962,287.2038333,280.3206667,279.8835,273.7476667,270.9776,267.6638121,261.0770909,251.5420848,252.3585202,67.80666667,66.04,109.26,109.0266667,166.8333333,168.0666667,207.14,218.3933333,266.9333333,264.8733333,277.8933333,283.86,255.12,277.4133333,239.7133333,249.14,194.4066667,196.5266667,128.9066667,141.7866667,82.36666667,84.56666667,61.83333333,61.39333333,8,5
0.223393877,0.18002761,0.215466388,0.174585072,0.193617429,0.17292864,0.20035073,0.17194896,0.169785089,0.162486068,0.155846728,0.15027136,0.157131069,0.152810933,0.155178145,0.151549736,0.156477819,0.158531661,0.174688607,0.169788239,0.15703644,0.162569654,0.228202278,0.17307641,0.983529442,0.983596838,0.983528623,0.983529911,0.983548942,0.98355963,0.983601126,0.983531772,0.983449518,0.983435507,0.983460778,0.983504182,0.983648532,0.983538402,0.983385805,0.983547823,0.983573669,0.983452616,0.983574176,0.983501126,0.983499308,0.983499218,0.98406592,0.98364115,7928,22.83917882,21.45032943,19.87100804,17.26592054,7.963240653,12.13517887,6.863757799,10.35557239,17.61923874,13.50057582,28.49575812,30.57047099,30.81297203,45.81635941,27.73279712,42.46628821,17.69145712,23.24052937,14.47560792,12.86512778,15.35710984,20.36996682,22.53505427,22.08990084,192.1768757,190.5364034,201.8144863,205.2721638,217.34079,228.702766,248.1407844,260.8924467,286.1763262,287.6403883,328.9395213,333.6803645,351.6590724,356.5055476,336.8646919,344.2011667,310.7799653,316.2844514,262.5109284,262.6473291,211.6235575,224.6644067,195.8664479,187.2296242,276.8659805,277.0437688,283.5483994,285.8823157,291.2568083,294.8436993,297.0268573,303.5654091,301.1375246,305.8312722,303.0695791,307.3914947,307.3127513,308.285224,304.9407222,305.5469703,298.4749305,301.1154608,292.9103659,293.4411024,281.5246475,282.1705243,275.0517905,276.4143956,261.7212942,259.8527624,264.4128115,265.0930867,271.3313449,271.5608825,275.4249503,278.0593994,283.7389555,283.6672913,289.2165397,289.698502,291.1034835,292.6337575,289.2377454,289.594437,281.0961247,284.1676502,274.6303528,275.1002084,270.4151559,269.4361818,264.0053004,261.518874,111.59447,111.1577232,147.3204472,151.5261307,196.614115,196.9894863,222.9182796,236.9570405,261.2951698,265.7588667,266.0478921,275.2004267,267.4963475,267.3303806,247.6976105,243.5549582,171.8364567,198.7694146,157.0447517,162.2009217,123.6522956,118.0030381,99.18460488,104.207305,8,5
0.223562878,0.203542778,0.210990999,0.20254911,0.206734148,0.197551067,0.20677982,0.187787468,0.196918852,0.183171986,0.185956467,0.17517635,0.172687977,0.167222693,0.176606776,0.168340884,0.179441341,0.169742014,0.192684967,0.181472691,0.204918834,0.201423961,0.218750603,0.21689622,0.982846907,0.983305407,0.983198691,0.983325574,0.983159352,0.983292253,0.983165422,0.983038773,0.98299008,0.982867384,0.983039622,0.983099378,0.983020753,0.98305567,0.983268348,0.983014448,0.983080989,0.982946573,0.983218873,0.983219471,0.98330182,0.983269685,0.98307104,0.983265805,10101,17.18949263,21.46212218,10.71706737,9.003745832,1.295736597,4.888817807,1.892855058,10.11408365,4.868401038,14.41857551,5.517771825,19.77940219,19.3871003,25.05802941,16.34699742,30.13098574,14.42565622,23.75829419,4.545798982,7.720116493,6.091926967,11.31390038,22.9653036,18.32920027,199.1965397,197.5919539,205.8577426,220.2082123,234.7185914,254.1072642,273.9823779,288.7499822,306.0760619,311.2655151,326.7002228,329.6695046,343.6256267,351.9598779,336.1031457,347.5842141,301.3442806,313.0812927,263.6106837,275.5763204,232.5504097,234.1235456,208.6662325,206.9118542,278.3152473,278.2611001,284.2924313,286.8713959,296.7969011,297.3491123,305.0467381,303.0122619,309.4706278,308.3751697,310.3820533,310.9813603,306.8189585,308.0851326,306.3819124,304.8754478,302.972445,301.8871828,297.6456592,295.8540703,288.6489228,285.2813921,277.3576404,277.9932762,257.3968595,258.7786342,264.5187105,265.1789222,271.9912951,272.5223986,279.3827304,279.4687769,284.8048352,283.6177749,287.867419,288.5491724,289.1731909,289.6098976,287.3905157,288.4367908,281.4959849,282.7477799,274.3792454,273.45427,266.9786964,265.2281658,259.6216849,260.0358595,99.44988684,98.42963143,134.4641772,130.3682994,187.9940996,174.5460556,221.1869221,205.867378,259.4281442,247.4727772,286.2455545,278.3125768,261.0774652,276.1747656,261.1917556,247.0849337,206.1322664,208.8611219,163.5741998,158.7476883,113.5048982,112.021387,86.93645328,91.55741998,8,7
0.366764957,0.268518441,0.245594492,0.245196147,0.200717147,0.189247794,0.189482672,0.184772912,0.184038436,0.188541817,0.162568353,0.175004454,0.157484319,0.175231183,0.156484138,0.177934159,0.160059903,0.17741256,0.168000746,0.194684137,0.190932287,0.224946677,0.25212529,0.236682611,0.980911232,0.980942331,0.981174638,0.981060386,0.98138285,0.980934481,0.98137029,0.980894283,0.981037549,0.981286232,0.980963043,0.981310386,0.980969505,0.981,0.981318539,0.981194444,0.981309783,0.981208031,0.981187923,0.981257971,0.980976038,0.98098419,0.9813764,0.981076389,14791,24.24612112,23.82890402,10.92951788,9.79883157,1.279982363,4.316365898,1.706716637,5.552124013,1.306827129,4.258658009,3.900699169,20.59804393,17.32936114,35.21321293,13.24672462,39.31106702,10.11491402,27.11753781,5.717041446,6.285844199,6.0856146,6.500122418,23.00595238,18.73809524,197.2003483,194.2539748,205.2195491,217.7660766,231.063074,248.7259983,270.4902824,290.1564008,307.2494438,310.174044,332.0889136,333.5640739,348.9760054,354.8336743,340.5767597,351.2109306,303.705489,315.866002,262.7654005,274.97139,230.5356323,228.0456666,203.1944882,203.5213102,273.1044548,275.0247425,278.3537198,280.6381578,288.8927624,290.2838889,296.976087,299.7475658,305.1817523,306.6412055,306.2067246,307.1213647,307.9250242,306.3345411,307.2189553,304.2514251,301.2409601,299.637405,292.4389638,292.0620072,284.6309185,282.4494701,271.8289219,275.5824265,260.0837138,261.0005523,265.4255072,266.6475483,274.3057257,273.5844552,279.7229614,281.3275719,286.0592622,285.3790105,289.1313478,289.3043708,290.5222244,290.2713949,290.1603321,288.5310853,284.8027899,283.9994384,276.7362802,275.2312391,269.1112731,266.3676087,259.4339065,261.523632,97.1294686,97.06280193,131.9417874,130.2362319,186.5478261,179.8277778,220.842029,208.4944444,260.144686,251.0591787,293.6620773,278.8125604,262.9077295,274.4541063,264.118599,249.2777778,202.4758454,205.8586957,158.4461353,155.5241546,110.2833333,111.1376812,87.28743961,90.72077295,8,11
0.667997185,0.625712376,0.656238653,0.592539036,0.278655748,0.240640352,0.177645434,0.168559599,0.181305978,0.169801184,0.182525615,0.165921604,0.181967551,0.17318026,0.183323081,0.173684129,0.192919641,0.18066552,0.186472871,0.210203381,0.232621661,0.259667249,0.655178108,0.559401323,0.98806851,0.986868295,0.986583907,0.986143788,0.985529605,0.985092717,0.985216144,0.985043548,0.985023463,0.984973592,0.98502581,0.985067181,0.985127699,0.985025557,0.984853492,0.985024186,0.984912639,0.984987896,0.985162373,0.984950025,0.985381964,0.985514676,0.987352185,0.986682798,27339,,,18.78521171,20.99932577,16.56515923,18.3617813,15.71302583,16.03936279,17.47518251,22.28272839,25.10194256,63.25658578,34.36568685,83.46292665,25.89721039,62.22479359,13.01510048,25.10140716,13.3200499,14.29243336,16.20962936,20.06821713,,19.77690301,220.276334,216.7859538,223.8830997,225.7694981,236.6644264,235.3308028,266.1413028,272.6310921,302.8863788,298.068297,336.0062159,327.2221945,343.2489909,351.6348158,338.7285444,338.6015679,292.0168963,300.6463552,262.6457035,256.4962846,240.3509634,227.2720315,217.5212134,215.9326026,259.8571177,262.9745568,268.636295,270.8245219,285.5874418,288.963987,299.2358704,304.5580364,307.2002659,309.3684335,311.4160172,310.8043425,311.4849068,309.7939465,310.7722235,307.7608089,304.0062158,299.910698,290.1396716,290.5606798,279.3861599,276.6137518,260.1415766,265.1573166,252.7316722,255.110051,260.8660101,260.9420415,271.1935939,270.2307701,277.8515101,278.1173632,284.2707922,283.7744143,288.1773279,286.5656828,288.6480385,289.667174,286.7172794,287.2952366,280.1038786,278.5020572,272.2481108,272.4095956,264.7519052,263.4749061,253.1885267,256.2269678,69.67526991,69.59569838,111.845226,111.3247976,164.0129555,163.9505904,204.6408738,209.9387314,256.8354926,262.9870951,267.6409076,274.1011134,249.5742578,274.2591768,234.2032557,237.9290486,190.1666835,183.0193826,117.6494939,129.3720648,78.22154184,81.41938259,60.0032726,62.43768556,8,13
0.301637776,0.229083958,0.255886807,0.225122019,0.224587319,0.21552982,0.214467217,0.201877576,0.204329385,0.196302932,0.194761308,0.186676013,0.178778572,0.1856994,0.18373648,0.185729009,0.186746392,0.186718036,0.205894675,0.201969326,0.217993738,0.213197968,0.218340722,0.220426299,0.981716757,0.979750573,0.980079835,0.979498114,0.979634731,0.979559585,0.979709259,0.979374048,0.979477881,0.979459245,0.979774897,0.979798697,0.979997492,0.979788409,0.979471536,0.979644312,0.979657279,0.97958552,0.979544041,0.979687166,0.979539971,0.979238087,0.979710064,0.979573302,3053,10.52881135,15.46992345,5.334775581,6.974101993,1.282445554,3.527043104,4.631772977,10.46689442,8.188553217,14.13532238,4.386468891,12.42785553,15.48009337,10.20549376,12.76692113,12.54511087,11.50850105,9.476344864,3.68557456,3.993889079,3.401692708,8.828532075,16.80354291,11.52193302,200.044475,197.2911286,206.6714514,220.772299,230.1585466,248.9113345,271.7233928,281.2741098,301.8822656,306.0069101,323.3323369,330.0863256,344.2867659,347.7999704,334.7646043,344.5259163,301.0489368,310.3436109,257.2725637,270.7713201,226.7123194,229.3994644,211.0906889,204.6149639,276.5694444,279.0786696,283.9692455,287.6454968,297.7339,297.558835,304.6686684,302.4049884,307.9603414,307.7419622,307.1742398,310.3192138,308.4404707,309.9902047,306.100003,307.01305,303.7470628,303.4152859,299.4250039,296.7152351,290.7581837,286.9682645,279.9947482,278.4438723,259.1190265,261.0439784,265.1109783,267.1332094,272.3008702,273.4001936,279.611833,280.9821445,284.8104964,284.2735026,286.9361049,288.4898444,287.8456414,290.421824,287.7196552,288.3875971,281.9703099,283.5795662,274.3352743,274.4407001,267.6980392,266.940064,263.0182657,262.4333147,107.4197531,106.2307099,133.7230967,132.7766461,186.3493827,184.4171296,212.3377572,207.6442901,254.9617798,245.7759774,282.3252572,256.6602881,237.1143519,266.8377572,239.6372428,236.7880144,197.8225823,209.0498971,175.8759774,174.1776235,127.933642,127.1369342,98.19007202,100.9600309,8,17
0.239899131,0.247493839,0.243081482,0.213046167,0.205225042,0.215580012,0.193201563,0.211642257,0.186195321,0.205777993,0.175385386,0.194624477,0.176122992,0.19231519,0.161222183,0.195496099,0.159300289,0.193703149,0.188215709,0.221529357,0.206603954,0.241903203,0.220249348,0.248061461,0.973748003,0.973617135,0.973581716,0.973598471,0.973698718,0.973719749,0.973755089,0.973758905,0.97378241,0.973770522,0.973849527,0.973783531,0.973751011,0.973810108,0.973737771,0.973797436,0.97371213,0.973796721,0.973801282,0.973716479,0.973785765,0.97374411,0.973763914,0.973723866,16458,21.75757565,22.18405517,14.22381305,14.23102034,1.693958196,4.326425034,1.84274212,4.073369243,2.121483507,3.546216466,3.324635656,11.22614417,3.780801419,10.47011089,2.676581676,12.31992841,3.985607742,14.57540041,2.816689039,5.023904915,9.375435373,12.84089705,21.2245935,21.67885359,196.6762695,192.9829254,208.2259674,215.8666992,229.157959,241.1072998,266.8378601,285.3606567,305.5511475,306.3001404,335.2549744,337.7921753,353.2297058,358.2256165,344.8611145,352.1439209,305.1264648,319.6384583,262.6582336,271.7629089,229.2192535,224.8437347,202.1720886,198.5357056,275.34975,276.813325,282.5952334,285.2109625,293.8759546,295.0197843,299.6910888,306.8716194,309.7327951,311.8807154,310.605729,316.8541731,312.4528402,314.5539487,309.9974562,312.9687978,302.7494014,306.5553723,294.3753826,296.5531201,285.9170225,285.1254115,273.2592366,277.1248614,257.7906598,256.7255483,263.3827101,263.8664393,272.4423215,271.9693082,277.6442923,279.6086385,284.2199656,283.6681619,288.6492011,287.4932192,291.7708807,290.2350705,291.3229852,288.3709551,284.6229053,283.151858,276.2820436,272.9236852,268.6285602,263.3190958,258.0932755,257.2674349,96.62384615,95.45270217,131.9243195,136.3601775,192.5420118,187.82,225.5603156,221.7281657,268.0219329,265.3987179,291.813787,284.7528008,267.063925,267.5678304,249.2118343,243.9853254,208.7703748,209.5458777,152.9490927,159.8559763,109.9937081,110.617002,85.02648915,88.96045365,8,18
0.238798024,0.198688286,0.208628882,0.17005475,0.190514986,0.15978973,0.175915075,0.154436291,0.165910742,0.151065323,0.162333245,0.146883541,0.163779926,0.142220237,0.162396158,0.14295142,0.148721583,0.139370104,0.153693599,0.139993783,0.198490725,0.17493815,0.181271242,0.203729992,0.985522482,0.985223621,0.985458993,0.985068945,0.985040767,0.985132794,0.985085612,0.985033813,0.985124264,0.985201439,0.985222302,0.985108813,0.985107914,0.985144784,0.985233513,0.985135192,0.985275016,0.98510042,0.985185132,0.985172302,0.985784009,0.985119686,0.985256595,0.985223321,3828,20.29751199,24.58996629,22.15083489,24.77950888,14.87881124,25.53881138,16.37981282,26.87316813,15.38731812,27.84295291,31.31494804,44.3254992,44.6280773,56.85562661,25.55268285,46.75801026,21.1260555,37.43532951,18.89377387,27.76263249,22.7534857,21.72690915,19.77961034,22.77907039,175.6812675,174.5089063,183.7054724,186.6189721,197.1741888,208.5927913,224.0237681,239.6538844,257.633218,261.2357935,292.8484324,299.9485577,310.4205333,315.6863691,300.39639,311.6026629,281.5381066,286.2045997,234.51665,242.2727413,194.4622678,198.915071,178.8870023,174.3886933,276.1688464,273.6771882,279.8465468,283.5756175,291.9400098,291.0613587,295.3310456,297.7753813,300.1724003,299.5597973,301.6921439,302.2681922,305.2626379,304.861301,304.6835197,302.9172705,294.2562045,295.9123141,290.2797794,287.7673022,279.9028924,280.7601962,275.3902676,274.0088369,259.0255036,257.2222902,261.1185532,261.7098981,265.8729257,266.1995683,269.9383453,272.0801007,275.6379595,276.1183649,281.7255811,279.9966274,283.9498872,285.0273921,282.776205,283.2065288,276.5761674,278.922494,270.0991055,270.3236619,264.0909843,264.4160889,258.4803297,258.383753,101.5604317,102.6215827,138.9956835,143.4405276,181.442446,179.4757794,210.9105516,214.6052758,232.3676259,241.1841727,245.0009592,246.4973621,248.0709832,250.8743405,223.8757794,228.1733813,147.3196643,190.2426859,139.8446043,145.9642686,114.4491607,113.6340528,89.59664269,92.15443645,8,21
0.675256646,0.624099204,0.697780451,0.644681304,0.428901722,0.408710566,0.224902325,0.211383013,0.209586623,0.211172598,0.195885245,0.196932829,0.189040379,0.188345608,0.188992911,0.181611651,0.196572261,0.187742099,0.217586374,0.207217845,0.248675995,0.303178649,0.576277768,0.560188878,0.987824765,0.987291797,0.98722025,0.986957812,0.986064687,0.985774531,0.985021188,0.985149375,0.98516284,0.985090483,0.985100313,0.985041406,0.984992344,0.984975078,0.984883568,0.984966901,0.985041406,0.984966641,0.984966771,0.985119312,0.985286392,0.985754887,0.988107343,0.987154631,27901,,,,,17.64028248,11.85834107,11.81540423,8.97701112,9.243825329,8.644201989,21.57867371,22.07977846,24.69592039,49.90581171,18.49302207,42.76508762,10.07146923,15.66778475,15.65279045,16.78641604,19.23505784,20.77696967,,20.48611111,205.0781195,202.6765927,209.787834,209.3037212,221.9420531,220.6521524,258.3317924,258.9010104,292.729383,289.9897067,334.9988605,320.9154535,344.5749342,348.8789287,338.0123991,335.6223331,287.9443616,297.5850202,251.0357356,247.4736166,221.6670263,216.2598427,202.7030638,196.4298561,254.583964,256.8916203,260.9943532,263.3381946,282.522175,284.1420082,299.9161579,304.3913941,308.80202,311.0059905,311.3612541,311.8482656,312.106163,309.0895042,311.4050573,306.0306327,301.6834904,299.0444644,287.691672,287.7326746,277.4090516,272.4939775,256.575325,259.3833822,246.1852251,247.5080857,250.5489476,251.6620802,265.4833978,265.9552215,275.2705499,274.8414199,282.5248049,283.0810996,288.1198921,286.7147179,289.2035301,289.7514862,286.6539081,287.1373215,278.0097342,279.07164,270.2317696,270.3800884,263.6399107,259.9894379,249.5481741,251.0110456,66.21899922,68.24558249,111.0639562,111.0043524,161.0054991,167.0187907,204.4934584,219.9670837,269.2201459,266.1265833,271.7469377,283.500417,269.3814178,274.8341673,236.2129789,241.3060203,189.4531665,187.1532708,117.0670837,126.3872296,72.01941621,72.79927026,53.78587438,56.55908262,8,25
0.239187817,0.222394196,0.24269528,0.208086411,0.234004103,0.200714589,0.22670041,0.188581568,0.208204077,0.183838314,0.196154247,0.179297277,0.182991292,0.172298748,0.190096215,0.175094929,0.189609549,0.177291137,0.205759266,0.197501041,0.215007061,0.218619735,0.239246188,0.228628841,0.976987733,0.976926669,0.976959889,0.976947177,0.976821926,0.977038291,0.976857776,0.976851359,0.976868372,0.976838496,0.976971163,0.976843797,0.976892845,0.976832662,0.976995345,0.976827755,0.976882549,0.976875,0.976896653,0.976889859,0.976886501,0.976925745,0.977167757,0.976870533,10836,12.41322341,22.33208762,10.37405753,9.842649094,1.206709976,5.077704775,0.764372355,6.412174893,2.137282299,4.113882492,2.641999385,10.27756676,8.454370571,17.49316157,6.448578084,19.61088299,5.62822845,17.51410693,2.95921367,5.872044155,6.788395403,10.52689317,23.1740428,19.98324759,199.5704052,197.6268221,205.9530501,220.4813362,234.6756803,253.7950518,273.5380761,288.9120848,306.3493483,311.2230161,326.8600887,329.6750909,343.5062109,351.8665135,335.8491126,347.0140755,301.0342783,312.824038,263.6733027,275.2435739,232.6732959,233.3966681,208.7286423,206.8926485,278.1192379,278.8087384,286.6468411,286.8690726,298.3395278,297.115155,306.3046291,305.594355,313.0390035,312.2035897,314.0998742,314.4691365,312.7783629,311.6286051,312.050718,307.9324329,307.645991,304.0213136,299.5578304,296.4322597,289.6859535,286.3209564,278.1527999,278.9353139,256.4026947,258.4282725,262.315994,265.4422832,271.1638927,272.461269,279.0283754,279.4666903,283.2581489,284.3887716,287.6368958,289.2896971,288.5827026,290.6015045,287.2671582,289.1030844,281.2385682,283.8914797,273.9469693,274.2951731,265.8751782,265.2736428,257.8656033,259.5483115,100.274048,99.39134373,135.2655762,131.0418722,190.1547559,177.0797517,222.0628586,206.5527093,260.5555779,247.0303976,289.6436839,281.9194598,261.3532964,276.1937762,263.5868814,249.8867304,206.8465694,209.324459,163.2121792,158.080775,114.0753733,112.8789465,87.2313538,92.13581614,8,25
0.657233674,0.647040351,0.682300003,0.643708563,0.390301135,0.371126121,0.205307293,0.204624541,0.200481918,0.198158101,0.184386874,0.194700067,0.179900036,0.190885083,0.183883425,0.189199541,0.192521439,0.196763125,0.210160228,0.213101772,0.242558592,0.283480586,0.56543873,0.603539807,0.987669392,0.986892599,0.987076877,0.986824927,0.985732957,0.985592047,0.984967711,0.985008959,0.98518186,0.984953478,0.985064348,0.985049209,0.985079476,0.985034258,0.984855405,0.984987698,0.984981575,0.984981345,0.985007961,0.98495585,0.985285724,0.985802081,0.987298736,0.987035933,27834,,,,,17.47575895,12.21357397,12.11570271,8.731065883,14.81959292,8.972948625,41.96956362,27.50784044,57.55979361,71.73673696,32.58138504,62.32930773,14.81992612,20.72583498,15.30480705,16.74375608,19.55719843,21.2992244,,19.50615671,205.8054694,202.4650861,210.5803914,209.1708171,222.6280604,221.5227778,259.1400696,260.2814853,293.5999501,290.9801431,336.0998475,321.9266106,345.8534428,350.0569956,339.0343927,336.4451022,288.8371106,298.6876419,252.013598,248.1353312,222.0047728,216.7245962,202.8921202,196.5739312,255.3388485,256.5601959,260.9305527,263.2730522,284.0782017,285.7610848,298.2463519,305.9780768,306.4313278,311.384978,307.6390778,311.1132117,306.299696,306.6576109,307.5298181,304.1389021,300.4696442,299.643109,287.6099021,287.9422358,277.3033909,273.491546,258.028902,258.6172608,246.7954781,246.787604,251.0043307,251.6782793,265.9760856,266.549652,276.0090791,275.4539728,282.9869503,283.2261601,288.2770054,287.1569043,289.0151935,290.1926995,286.4383249,287.293465,278.6550453,279.3867811,271.0145145,270.5770843,264.2770182,260.6078273,250.6213691,251.0821027,65.52726854,67.70371565,109.2031322,108.4818517,162.091279,167.9952403,205.5254107,221.1332566,269.2570398,266.3196223,272.0319208,284.0907569,268.5912329,274.6458007,236.1549363,241.8822048,189.7465377,187.3838477,118.5360663,128.4281744,73.19929372,74.06187625,54.49591586,57.41533855,8,28
0.25692603,0.203148323,0.197612761,0.18818813,0.168826919,0.19359271,0.1570163,0.182762699,0.162031312,0.168822369,0.153847265,0.158957882,0.137550105,0.156508452,0.134986877,0.153742222,0.144993437,0.158995942,0.163477901,0.173342813,0.177600006,0.194210446,0.2067763,0.205866702,0.982177681,0.982007763,0.982051158,0.981934311,0.981994797,0.982000084,0.981878852,0.981964527,0.982010574,0.981965097,0.982026586,0.982002958,0.982225957,0.98223288,0.982093341,0.982110972,0.982057234,0.981964774,0.982011782,0.98208857,0.982064028,0.982079992,0.982065433,0.982011945,15791,21.94880949,22.67406762,12.35366314,11.33607999,1.56893684,3.402562981,2.093750583,4.767900121,2.088578382,4.201396306,2.751219515,10.24378403,4.09132737,10.72262078,3.502250126,13.34395261,4.633862093,12.47451648,2.541939992,4.104283612,10.47765881,8.576994983,23.40277778,22.0638606,197.2721317,193.2236893,205.1730719,216.6505052,230.3495883,245.1844153,269.1459253,289.5522215,306.9435963,308.2036315,332.9116913,333.3219253,348.7901383,352.8769469,341.2422921,350.3507652,302.6919524,315.4824423,261.1562177,274.1659172,229.2659333,226.5913777,202.496866,201.6183951,272.8750273,275.2255722,280.082295,283.0850705,288.9609021,290.9295867,294.9810846,302.4243667,302.9757164,307.2731566,305.6804683,310.9839346,305.931846,309.9224035,304.4287953,306.3065127,300.0469872,301.8172282,291.9332631,293.0909884,284.4400051,282.960509,270.7308688,275.6532515,258.6543087,258.0730799,264.1689416,264.4462193,273.2080841,271.4404901,278.3265738,278.9285167,285.3633581,283.0258102,288.0151236,287.380418,290.5758027,290.4519057,290.0637529,288.5828327,283.9319168,283.6921513,275.7026282,274.131709,268.1984243,264.0751305,258.5486571,258.3703531,103.8024673,103.6572004,140.1378651,140.9473313,189.7880665,184.8547331,222.3666667,210.5666667,260.8213998,253.2403323,294.1,280.2855992,262.8259315,273.1045317,263.4995972,249.3234642,205.4806647,207.4831319,159.0283988,159.8259315,113.9716012,114.7502014,92.04526687,95.31193353,8,30
