Albedo_01,Albedo_01_1,Albedo_02,Albedo_02_1,Albedo_03,Albedo_03_1,Albedo_04,Albedo_04_1,Albedo_05,Albedo_05_1,Albedo_06,Albedo_06_1,Albedo_07,Albedo_07_1,Albedo_08,Albedo_08_1,Albedo_09,Albedo_09_1,Albedo_10,Albedo_10_1,Albedo_11,Albedo_11_1,Albedo_12,Albedo_12_1,EM_01,EM_01_1,EM_02,EM_02_1,EM_03,EM_03_1,EM_04,EM_04_1,EM_05,EM_05_1,EM_06,EM_06_1,EM_07,EM_07_1,EM_08,EM_08_1,EM_09,EM_09_1,EM_10,EM_10_1,EM_11,EM_11_1,EM_12,EM_12_1,Id,LE_01,LE_01_1,LE_02,LE_02_1,LE_03,LE_03_1,LE_04,LE_04_1,LE_05,LE_05_1,LE_06,LE_06_1,LE_07,LE_07_1,LE_08,LE_08_1,LE_09,LE_09_1,LE_10,LE_10_1,LE_11,LE_11_1,LE_12,LE_12_1,LR_01,LR_01_1,LR_02,LR_02_1,LR_03,LR_03_1,LR_04,LR_04_1,LR_05,LR_05_1,LR_06,LR_06_1,LR_07,LR_07_1,LR_08,LR_08_1,LR_09,LR_09_1,LR_10,LR_10_1,LR_11,LR_11_1,LR_12,LR_12_1,LST_Day_01,LST_Day_01_1,LST_Day_02,LST_Day_02_1,LST_Day_03,LST_Day_03_1,LST_Day_04,LST_Day_04_1,LST_Day_05,LST_Day_05_1,LST_Day_06,LST_Day_06_1,LST_Day_07,LST_Day_07_1,LST_Day_08,LST_Day_08_1,LST_Day_09,LST_Day_09_1,LST_Day_10,LST_Day_10_1,LST_Day_11,LST_Day_11_1,LST_Day_12,LST_Day_12_1,LST_Night_01,LST_Night_01_1,LST_Night_02,LST_Night_02_1,LST_Night_03,LST_Night_03_1,LST_Night_04,LST_Night_04_1,LST_Night_05,LST_Night_05_1,LST_Night_06,LST_Night_06_1,LST_Night_07,LST_Night_07_1,LST_Night_08,LST_Night_08_1,LST_Night_09,LST_Night_09_1,LST_Night_10,LST_Night_10_1,LST_Night_11,LST_Night_11_1,LST_Night_12,LST_Night_12_1,SR_01,SR_01_1,SR_02,SR_02_1,SR_03,SR_03_1,SR_04,SR_04_1,SR_05,SR_05_1,SR_06,SR_06_1,SR_07,SR_07_1,SR_08,SR_08_1,SR_09,SR_09_1,SR_10,SR_10_1,SR_11,SR_11_1,SR_12,SR_12_1,gc,stable
0.296672672,0.233116283,0.201614194,0.187845745,0.19576513,0.177506216,0.188928492,0.171313835,0.185808685,0.166911624,0.176782605,0.158824627,0.177029706,0.153931839,0.175448499,0.155096351,0.158633261,0.151026801,0.165529767,0.156519465,0.199759431,0.204460042,0.208944607,0.228628716,0.985252531,0.985009358,0.985117773,0.984985299,0.984868766,0.984964645,0.984901012,0.984976209,0.984904626,0.985043051,0.985071954,0.984955293,0.985018295,0.984984643,0.984995688,0.984995157,0.985005046,0.984856268,0.985067792,0.984991995,0.985210029,0.984972935,0.985089129,0.985001828,3825,23.30764427,24.28780272,28.05591978,29.38815065,23.22694689,34.87748612,25.2132112,38.43832021,23.79444943,38.38290337,29.34677808,48.15282954,43.47379832,59.5116872,28.41999428,50.81712712,29.04804233,40.9384627,23.71437511,32.5757684,26.35347882,24.54348568,22.43568399,23.89191468,177.9203643,177.07685,186.2580546,188.6563429,199.4099871,211.3568373,226.6006464,242.278159,260.1720421,263.7030343,295.7136308,303.4572252,313.4497725,318.717228,302.9119061,315.6260434,285.8902457,289.410163,236.1427565,244.9168993,196.1723763,200.6254485,181.441275,176.4954915,278.2669003,276.0354135,282.5446303,285.9042042,293.7965852,293.4583944,296.4988789,300.2004449,301.0663634,300.7622739,303.1898613,303.7859152,305.2885102,306.256143,305.3085649,303.2254709,295.1754435,297.6410646,292.1527553,289.259739,282.8913187,282.4286348,278.7814613,276.7517062,257.1629687,255.3698466,258.5288414,260.1139464,265.1483952,264.4139376,268.3416888,271.0355366,274.7088884,274.9024754,280.3025968,279.1345403,281.4850795,283.850155,281.2285664,282.0844644,274.7057643,276.9040023,269.219265,269.5402013,263.1559171,263.060558,257.0844107,256.5941029,101.3091989,102.1657043,138.5477815,141.7853018,180.4914261,175.0759655,210.7129484,210.9942632,231.1800525,239.2216098,242.292026,243.8747907,245.9620422,248.0139983,221.6104737,225.959805,146.4496313,189.7062742,140.4827022,145.508174,113.4725534,111.1319585,87.6343957,89.53452068,10,7
0.255908451,0.258072325,0.244178539,0.24721948,0.246625854,0.22568259,0.214047306,0.204536935,0.190965048,0.180699,0.176423421,0.168548642,0.1750107,0.165782742,0.179705856,0.161914897,0.182774012,0.168998691,0.196608561,0.195268689,0.217974827,0.219807709,0.234673334,0.238532797,0.982322973,0.982552165,0.982124957,0.982275209,0.982172483,0.982361253,0.982229145,0.98207031,0.982045068,0.981981397,0.981968505,0.982011818,0.982022756,0.982106997,0.98203353,0.98208261,0.982010371,0.982093973,0.981865623,0.981990926,0.982052581,0.982073699,0.98192629,0.982011938,5615,18.48241108,17.70518677,8.211011905,6.901972669,1.175932946,3.32408825,2.534383566,6.521187926,7.19835194,21.06733572,7.686209691,18.29699932,13.65066132,16.22689169,15.89429643,19.19369608,14.19273821,13.02469075,4.864562748,5.354812501,5.054550211,9.600920718,21.46803587,16.83951289,197.9941933,192.121686,204.5537984,213.6804157,224.6039697,239.881534,267.7708185,274.003406,295.7134333,298.9154672,324.4525354,332.321675,344.8593033,346.6464637,334.1487683,340.7847567,299.2942246,304.5393702,255.2626936,261.0869307,226.205338,222.2316142,206.171844,198.6301308,276.0819888,278.0152587,285.3725938,287.1042946,296.69143,297.1853022,299.7564617,303.8557549,305.0035386,305.32678,305.7274593,305.3572112,307.923974,308.3065807,304.9774141,306.54476,302.5596121,302.1625987,296.8754442,295.2835075,286.212344,285.1167483,275.8025608,277.5033746,258.1462478,257.5953189,263.4607861,263.7367973,272.0024986,270.9618117,277.4615274,279.5554896,284.8227697,283.217501,287.8564892,287.1776886,288.7468121,289.5549382,287.1444722,287.8106679,281.4364502,282.148791,274.3107058,272.9459462,267.7939142,264.9931925,258.4868803,258.7931525,113.2848485,113.0939394,146.3181818,146.0848485,201.6545455,195.9757576,226.6181818,232.2727273,268.3606061,259.4151515,279.3181818,274.1212121,246.8636364,259.6969697,237.230303,234.1545455,202.7242424,211.0878788,167.469697,169.330303,125.1606061,126.5606061,99.19393939,103.8424242,10,7
0.285881438,0.240779552,0.254395014,0.1797537,0.225894892,0.181887356,0.200520174,0.177519841,0.174708608,0.177317686,0.175779858,0.173345103,0.162089715,0.166925996,0.164847238,0.170348536,0.168004055,0.168043178,0.192252479,0.180685583,0.198888677,0.198926039,0.301569173,0.220755272,0.980677853,0.98047065,0.980401328,0.980289801,0.979954287,0.979826331,0.979696358,0.979724273,0.979831149,0.979690354,0.979752997,0.979642451,0.979500585,0.979863477,0.979519031,0.979776429,0.979770818,0.979773647,0.97987065,0.979930918,0.979848414,0.980038954,0.981299652,0.980231042,7961,12.72348735,20.26932188,8.408249307,10.95712048,1.380571513,6.991792264,2.852040362,13.42949013,8.412839231,14.10963294,5.523132843,15.82679987,13.8046684,22.88422252,17.56961239,27.5705297,10.93945938,18.32312186,2.614831851,6.030376895,9.694329061,12.53623563,22.20300601,18.95833516,201.3533711,202.8644307,206.2633331,222.6866586,233.1859675,255.2176824,273.1851712,287.2042265,301.9992386,308.9474285,320.9333395,328.1918812,338.3216796,349.9192678,331.5584875,345.5911828,296.2203697,310.4300751,260.3692919,273.398396,233.0063745,235.7685444,210.8598701,210.4357779,275.8629899,277.0854053,285.1123015,285.2389387,297.9193279,295.9610321,307.3916131,303.3527041,310.8752773,309.6562709,314.8357997,313.6917855,314.0506977,312.3260328,310.5733349,307.4015519,304.4604107,303.1232353,297.9370647,295.9460626,288.4191623,285.6976459,275.3976896,277.2746139,259.2008948,260.7467807,264.7591935,266.5057673,272.3653421,273.2487061,279.3708321,280.384098,284.7706028,284.1553968,287.042242,288.2745695,289.253411,290.6432914,288.0337266,288.5068519,282.9550929,283.598751,276.0473307,274.2722227,269.0254809,266.6356553,260.2511049,262.4589952,97.84777441,92.86126707,131.2719398,128.7601796,181.9580046,173.8665655,217.054742,207.1648078,253.0152124,253.7401619,290.7051214,277.9367476,255.6734193,276.6268083,265.0831563,250.6306904,210.2012013,210.0854704,167.3498609,158.0174886,113.7037304,113.1119879,86.5035913,84.85441325,10,7
0.715688964,0.687840289,0.702228644,0.67825826,0.441968322,0.288926675,0.198447581,0.194120432,0.208929914,0.20217478,0.203093532,0.192792644,0.208191116,0.205524353,0.217594192,0.202587585,0.221169154,0.201682332,0.231674023,0.195150108,0.327196241,0.337886637,0.635928765,0.616178913,0.987288506,0.986527057,0.987064904,0.985624612,0.986112802,0.985197702,0.985030373,0.984952212,0.984919373,0.984909287,0.984898802,0.984873683,0.984890081,0.984948686,0.985008428,0.984859351,0.984951056,0.984936696,0.984922045,0.984959581,0.98529288,0.985706027,0.98818233,0.986802742,23806,,,,,10.81443283,10.59587294,9.334571598,11.16068917,9.498369195,22.2255755,21.58514486,42.53085469,17.46469514,28.25129967,7.492730588,20.75292894,5.867369235,9.720214803,9.914567085,10.31010617,11.18845899,15.38403737,,,201.8582354,197.0844956,208.0390442,208.3166361,221.9191834,223.4959805,253.1454005,259.6071672,289.4704968,285.6673255,323.1272318,314.6262666,335.1554159,343.8796862,330.2165019,331.1804924,287.8313755,299.5766031,251.051475,249.2975475,224.3512605,218.0450813,201.3789163,196.4733029,257.5252198,260.3532901,265.3960391,266.9163301,283.930372,289.2318472,303.4037798,305.1007432,309.0372056,308.7799223,311.0511564,309.9391822,312.3451655,311.9088235,313.8302325,312.081548,306.6141985,304.8346249,293.3129056,292.2580013,281.9428927,277.6261642,259.2134989,261.9236017,248.1759997,248.3393383,252.5127751,254.4862199,269.5153777,269.9883173,275.8877478,277.0491823,282.9120758,281.5441921,287.6613727,285.3936047,288.3578149,288.2480874,286.42443,286.8188279,278.8777007,279.7882255,270.7466946,270.9622538,264.7581954,261.6479021,251.0687936,251.2506106,80.24062985,82.70016633,118.218208,121.1481038,178.5575516,183.9172433,216.4673098,232.5805833,273.7277223,265.9586715,283.4171324,292.0762142,273.8471612,270.9346973,246.8300067,247.5783877,207.631792,201.7469173,137.3954979,148.2613883,91.02004879,90.2853737,68.62052562,70.94870259,10,8
0.346252964,0.2955,0.182,0.1795,0.177723931,0.183277722,0.139998955,0.16560834,0.138942809,0.160769801,0.147698045,0.157773677,0.149376394,0.161038288,0.161776942,0.16185158,0.168833925,0.164312258,0.178701816,0.170475838,0.182399734,0.183115896,0.50817486,,0.980765251,0.980076598,0.980057458,0.98005394,0.980179194,0.980118464,0.980102963,0.980074793,0.979548386,0.979694435,0.979713508,0.979553177,0.979923711,0.979956427,0.980057898,0.979933224,0.979678504,0.979984405,0.980112193,0.98002488,0.979993816,0.979784908,0.983501206,0.979701089,18834,20.99499213,21.81316594,15.37493535,19.27228913,4.707491965,10.9604729,4.396030017,9.884279672,3.680144597,12.34883329,9.21388154,23.92269494,20.5542582,32.85895752,15.20279215,28.6799966,8.840920242,18.83490138,6.853674117,11.10418026,13.33306384,15.30551017,19.56018519,21.30676931,203.1244535,197.9981406,212.896967,218.883592,230.5576114,243.406501,268.6284298,288.1996736,306.182628,306.0326522,335.9279267,336.4736922,354.20793,358.1407884,345.7979074,353.3445141,305.7583332,319.5946687,264.1655384,271.1271408,232.8182387,226.9425717,205.9455368,201.9477317,274.2884959,275.3407199,284.1097209,284.3078135,296.5830102,295.2270625,300.9727264,305.171156,311.9181953,310.0027261,312.102468,313.3711474,314.8091035,310.8264161,313.166933,309.405358,304.4601855,304.227094,297.1866773,294.2517891,287.2473066,283.0877856,265.5176046,275.2851685,258.0616443,257.6952553,263.7696813,264.6071333,272.3994829,272.3961587,278.6271129,280.3468614,285.9298911,285.2398897,289.4085508,289.1699582,292.0912622,292.06534,290.2115269,290.239972,282.5149092,283.4504452,274.3217566,274.0459342,267.5156073,266.002486,254.7705479,259.7619165,88.6259695,88.00364561,125.6081046,129.3301235,184.3115323,179.3594336,220.6185185,217.8404212,267.4888598,263.3111111,291.3589252,281.5773566,260.5998838,266.2002469,246.2332898,242.3108351,204.6776325,206.0997531,146.8112999,153.7963108,103.7376035,102.4820044,78.63023965,80.86348584,10,9
0.275103329,0.24840873,0.293877407,0.233585176,0.272795034,0.195685586,0.240625819,0.219815663,0.232429784,0.213185774,0.208324462,0.19591398,0.207071876,0.192028229,0.221098387,0.190291215,0.231282087,0.190807954,0.24863075,0.218402274,0.264539597,0.242338931,0.271105327,0.251802305,0.969729349,0.969572538,0.96966672,0.969519315,0.96974818,0.969507645,0.969634114,0.969588483,0.969591378,0.969545653,0.969511239,0.969545158,0.969689651,0.96952866,0.969619953,0.969508847,0.969647637,0.969559042,0.96962169,0.96966382,0.96953155,0.969558416,0.970088604,0.969579192,14794,20.63981038,21.62150432,12.57654139,10.28429667,1.615622133,4.150503554,1.088301844,5.37564257,0.675282798,5.968415385,0.590957401,22.8575249,1.866256603,32.81573761,2.331537732,34.68557849,1.753130083,27.39237284,2.4169873,7.957100329,8.996665192,11.73615466,22.90649527,19.49566587,197.0247728,193.9695221,204.9015019,217.5893181,230.9197363,248.2417495,270.1052584,289.9050821,306.7642633,309.614194,331.8486248,333.2097784,348.7989517,354.1391898,340.2413349,350.7583852,303.2415451,315.5196864,262.3728509,274.7288212,230.1549989,227.8407301,203.2598039,203.2760731,278.5297094,278.7196823,287.2871345,286.6063147,299.1691098,295.7756363,304.1086092,304.1811948,314.2718052,311.6917781,315.6138959,311.5436004,319.6644622,309.6898034,319.3839807,306.9709641,310.8570952,304.1485418,299.6744439,296.6337065,289.6978915,285.6161573,271.5043389,278.627484,258.2874194,258.5194779,263.8583002,265.3575668,272.8266428,273.1338153,279.5056037,280.1262334,285.7146574,284.3962347,290.8338975,288.9668407,291.8339385,289.982359,291.4739588,288.7159252,284.0934756,283.5214142,275.3132712,273.8673328,267.6289034,264.6146104,259.2104161,259.3955156,100.2705454,100.1200556,135.0440297,133.5173153,189.2830156,182.4689568,221.7905745,209.6952211,260.5121393,252.2680831,293.7118877,279.1363516,263.7363648,274.0294016,265.1353588,250.1156209,204.239542,207.349775,159.3301297,156.7828303,111.6772703,112.5114509,89.28894625,92.66212603,10,10
0.690075344,0.689979569,0.667159702,0.680885428,0.461890632,0.369799186,0.193200814,0.188748024,0.213571918,0.192367316,0.198240652,0.191875184,0.210410353,0.198943126,0.21720804,0.202364074,0.221976574,0.201751957,0.281586719,0.207433527,0.3854382,0.446705152,0.653888852,0.631918937,0.987580232,0.986025201,0.987202446,0.985562864,0.986676217,0.985749483,0.985079106,0.985052551,0.9851444,0.985105267,0.984921209,0.984978264,0.985081062,0.984946308,0.985093859,0.984980681,0.985089404,0.985068192,0.985600751,0.985146506,0.987267828,0.986797885,0.989604953,0.986499316,23640,,,,,13.43119937,11.50930166,11.25810832,10.37783704,7.438440444,15.79335384,24.98062611,27.69987587,15.71052662,22.90754733,4.539420572,17.7632347,4.377588482,9.841413887,11.42960035,11.22791476,12.3398421,14.55023615,,,195.0819659,189.4403623,200.2485795,200.41939,212.3016251,213.5783227,241.6159704,248.0977139,276.3720636,273.005409,309.1476203,301.0486399,320.3726358,329.2243915,315.35398,316.5500267,274.9711198,286.5468704,239.9511413,237.9769756,214.7097339,208.8794338,194.8575788,188.3662562,262.1418631,261.5631077,266.4485458,268.394475,281.225679,285.1408441,298.1825339,303.9948826,305.7518017,306.8888349,306.7031279,309.3210639,310.5785945,311.6646288,312.1030991,310.7950274,303.8640953,302.5438181,289.0386982,289.5630091,278.1013187,273.9075152,260.6523806,263.3740976,252.21964,252.0543172,255.9087275,257.2326494,268.2301209,268.1827123,274.638508,276.721674,281.97668,281.3637355,287.1689308,285.6957029,287.9366684,288.6457547,285.8945303,286.6051948,278.9640758,279.3115971,271.3554877,270.7784228,265.2121645,262.767328,251.0686882,253.0391558,83.76281155,86.75552061,122.4194386,124.3005241,177.7572327,181.8263219,217.9336827,232.5150478,273.6192057,265.3957722,283.271372,292.7161659,275.3850338,270.6810389,246.5261705,247.2698579,207.1416958,201.9642674,139.4065339,149.2745399,94.67815048,93.74006522,73.010983,74.25931749,10,13
0.691920615,0.602016802,0.605851156,0.456762407,0.227693377,0.187083076,0.178732979,0.183002567,0.181168447,0.183923995,0.177744271,0.170556067,0.178188407,0.175670094,0.174410884,0.175454672,0.178059347,0.18232966,0.170489825,0.196941108,0.186629383,0.228566792,0.641082077,0.463964033,0.98807438,0.986752853,0.98674876,0.986013135,0.985308835,0.985033156,0.985240142,0.985025089,0.985153805,0.985046045,0.985079575,0.985104093,0.985084071,0.985174882,0.98488351,0.98514635,0.985032713,0.98511708,0.985193074,0.985024911,0.985275223,0.985431738,0.987188164,0.986245376,22876,,19.36439621,13.3746628,18.77407735,15.0454821,16.36023755,15.30900181,15.8316055,21.17919396,22.52976346,32.70926254,54.42344871,59.6707743,75.34440955,53.94008743,67.1396277,22.70329103,30.65135917,12.45622713,11.47048171,13.69138718,16.52227542,,16.22332292,219.1780031,212.035647,222.286946,228.9086774,244.5184594,246.2104474,277.1973085,285.4201057,311.385537,307.4836193,338.3342227,334.5919576,350.7612625,356.1940861,345.2090035,349.0596139,303.4713221,311.004287,272.606888,267.3943623,246.5053213,232.6566228,221.5942636,216.8577162,264.773778,269.3388968,273.0561826,276.8614217,290.9924577,293.030792,298.2375936,305.7819008,304.3029881,309.4759477,307.6433152,308.3442523,307.4649961,308.8125954,308.1837328,307.2997471,302.8880795,301.615488,292.1032692,293.5466446,284.6976785,280.6595762,266.5369922,272.50934,256.2778248,258.5364471,263.4923259,266.1892188,273.4582899,272.9677105,280.0463259,280.564306,285.95145,284.4919595,288.6176547,287.8567894,289.3418809,290.2314904,288.1904707,288.1820334,282.3168526,280.9433569,275.8422613,273.6881606,270.7667503,267.288301,259.4553139,262.2401975,85.11483668,85.96489571,123.9167257,118.0168438,167.9663125,168.4835104,206.2835104,215.0832743,256.2833924,263.1670209,273.6168438,278.4169618,252.2330972,277.3665486,239.3501771,246.8667847,196.550059,199.0166076,138.1831562,147.3997639,93.58244786,94.81554506,73.79905549,75.29917355,10,13
0.75371427,0.607028231,0.705535725,0.632671771,0.500913281,0.316465213,0.214416475,0.207254276,0.20562155,0.200964223,0.20110911,0.188133536,0.20242018,0.187109061,0.201007626,0.185513171,0.208586587,0.190031857,0.22640624,0.207813177,0.297234483,0.237094229,0.618184037,0.572451158,0.986949988,0.986379491,0.986573917,0.98596674,0.985071071,0.984362656,0.984059793,0.984149016,0.983941884,0.984129228,0.984248819,0.984134391,0.984165764,0.984176222,0.984191663,0.984133981,0.984050402,0.984160208,0.98405274,0.984330881,0.984319267,0.984391799,0.985497243,0.985606143,28131,,,,,19.23078673,9.405330681,13.83496578,9.198243485,7.325338605,9.697719485,14.13000458,25.4136714,23.08424012,47.75073553,18.07712167,40.3477377,9.838425755,14.99872602,13.51768407,14.37622828,14.59352086,18.36175541,,,206.9644435,206.9825827,211.189958,212.9572176,222.306105,220.4657327,257.8097365,257.0372705,291.6735878,288.8731889,332.7034761,319.3907926,342.5200245,347.3354473,336.6580431,335.0149325,286.7944572,296.2513208,250.8278754,247.6806209,224.7438123,219.6662631,206.5059206,200.4975227,256.9078327,258.162834,261.8121697,264.5453874,279.585331,286.5028917,295.6596772,301.8949173,304.3479062,306.8096877,307.6095748,308.2243479,307.4283243,306.0689957,307.0891109,303.6868069,299.962719,297.1597839,286.5660052,287.4015595,276.2122379,274.0579986,255.2000706,260.9495486,248.6005057,248.7991933,251.8230266,253.5862927,266.484123,266.665791,276.1407989,276.4109203,284.1858778,283.4576239,288.5968809,287.0029495,289.2257046,289.9970677,286.9625935,287.2309383,278.8544049,279.3450718,270.4626404,270.4354843,263.5170827,260.6747101,250.9018789,251.8147432,65.58274278,67.22431102,108.1010499,109.150853,158.7339895,164.9840551,203.9254921,221.075689,269.0504593,265.324836,273.024836,284.0499344,272.2754265,274.4576444,235.9852362,239.2933399,188.1667979,185.6998688,116.7257546,124.2924213,70.89202756,70.95032808,52.37542651,55.10091864,10,14
0.589564674,0.554238451,0.57010484,0.456619696,0.229852088,0.277152851,0.225705987,0.262842288,0.218277367,0.193692227,0.213286005,0.193792393,0.208814132,0.190994435,0.206212326,0.195024187,0.214542297,0.200813419,0.239353633,0.211859712,0.311611243,0.268426569,0.604609669,0.369920334,0.983746395,0.982252566,0.983239751,0.981831239,0.980907703,0.981034587,0.980980471,0.980882736,0.980696238,0.980902519,0.980859938,0.980815407,0.980821723,0.980779115,0.980787023,0.980740436,0.980824711,0.980815666,0.98092943,0.980847954,0.981120036,0.981107507,0.983624838,0.981934382,18496,23.38872244,22.20545801,25.96104515,26.38492524,18.78278204,28.21211055,14.1535793,31.20245734,10.39268664,24.20020548,10.143759,27.27068625,17.97740945,23.02838482,16.69989976,22.13277902,10.19151687,20.05680438,16.44879953,23.88361729,22.75290064,24.77346133,18.44207723,24.94471031,186.1479529,182.0194683,192.6121193,201.7359923,209.120121,224.6051216,245.1582631,260.4823935,276.3968934,276.9050838,297.6108827,299.0966316,312.7929141,317.1932694,304.7055478,314.5731067,269.5760888,278.6810057,234.5577645,243.6284646,209.7607064,203.9718667,188.7733924,188.609206,266.4031693,268.733491,272.4922759,277.4968505,287.4642277,287.2515979,294.6927251,295.47752,302.1433531,301.3573769,305.3346118,301.581043,302.9337886,305.1254443,303.9497464,301.6774272,298.4028436,297.9665429,289.405759,288.5888843,281.5292291,278.6289832,264.4303149,272.6299908,256.2787266,254.6455427,260.596544,262.1676491,269.4762802,267.6930284,271.9956305,273.5165501,278.5413442,277.7809864,282.2782868,281.9428465,282.1361958,284.9359643,282.5248287,282.9950962,276.8277799,278.5800753,270.7166143,270.9872935,264.5452301,263.2986282,254.7025529,257.3200049,91.00097428,90.18034554,125.9512471,121.9556118,175.1344765,168.7613926,213.6294752,198.1204079,255.175708,247.7164588,286.4133671,272.6221356,246.8367628,262.5828137,248.7030398,241.1093531,192.6017537,203.1424396,147.5511302,145.286438,102.6343336,105.074305,80.55657314,82.66034035,10,14
0.317352581,0.210474138,0.271428329,0.196355924,0.221648966,0.187618746,0.205898335,0.171531829,0.192195694,0.158750964,0.184677121,0.152265465,0.176281875,0.14743533,0.176289275,0.148627901,0.181776566,0.151693801,0.20074638,0.166814884,0.213214679,0.189859633,0.225471301,0.196328545,0.982247813,0.980473837,0.981022823,0.980318818,0.980367937,0.979994508,0.979441757,0.979861528,0.979989573,0.979946451,0.979778927,0.980144343,0.980197881,0.980093507,0.980190335,0.979896822,0.979843556,0.979992418,0.979947006,0.979908767,0.980150321,0.980206808,0.980467685,0.980400029,3260,10.59640696,16.52960871,6.859077718,8.377731108,1.19710338,4.536170061,5.757017254,15.63344415,10.52679371,25.23926784,6.30697589,29.48417198,15.35806733,25.8577891,14.97588432,22.22170897,8.843471751,17.95600447,2.907231576,6.819350562,4.502859271,11.11596065,18.05690753,13.77986785,201.8376744,199.7744897,207.5609624,222.6814392,231.1416814,250.8921222,272.4084555,282.4549384,302.4443366,306.6268884,323.3636955,330.3982382,344.4561299,348.3984785,334.8939664,345.1968398,300.7780248,311.1694679,257.8189499,271.4646058,228.1827572,231.1058499,213.4207719,206.8484252,275.2465892,277.7619977,283.5586504,284.9279011,296.0373147,293.7527561,302.358584,298.9049125,306.6559515,304.1319536,306.0583632,305.2840805,307.0165905,305.5400068,304.1308612,303.0344456,303.1724906,299.537697,296.9894401,293.8541314,288.5207752,284.7881952,277.6074339,276.9973761,260.0450083,261.2057608,265.67293,267.098084,273.7403396,273.600309,279.1503304,280.2422596,284.8887278,283.7722734,286.728881,287.2362921,288.6663177,289.6160518,287.8616099,287.5715001,281.1533531,282.9727834,274.1242631,274.1086571,267.5675271,266.6636339,261.0243476,262.1777449,105.6683256,104.3358346,132.8494038,130.7337351,185.1571669,182.343507,213.4771773,205.8636599,254.3775272,245.7083074,281.5797045,261.1198678,238.5153577,267.9830612,240.31655,236.938971,200.0917963,210.1281752,174.8039917,173.5117678,127.0163556,125.5773458,97.07895283,99.93913945,10,15
0.60871427,0.631095774,0.614345447,0.634366676,0.330573357,0.270085473,0.173341744,0.173496064,0.18243759,0.173542781,0.176084118,0.17274537,0.178473376,0.182306612,0.177955214,0.181548064,0.184357395,0.1829487,0.182175712,0.188524519,0.26134515,0.270952039,0.550727278,0.574432101,0.987102278,0.986763484,0.986912975,0.986730696,0.985864493,0.985276671,0.985011464,0.985131962,0.985149592,0.98508142,0.984905484,0.985007799,0.98496535,0.985009877,0.985111268,0.984997085,0.985039346,0.985018549,0.985122726,0.985021416,0.985423138,0.985498695,0.987967113,0.986765674,23968,,,,9.923801175,10.16812576,9.126428013,9.177601068,9.635094332,6.675500894,17.13902028,14.92745357,35.34865395,19.13164968,33.35232986,11.46316523,24.03053595,6.7969231,11.66842993,10.15934217,8.748831719,11.12373144,12.60649196,18.48161567,,207.383545,203.3488493,213.9416243,213.9602608,229.1214004,230.0800902,260.7064116,268.0772781,297.8450535,293.3637455,331.019285,323.6171629,344.7789141,352.0061855,339.0017947,340.1192558,295.3190082,307.1691752,258.2653513,255.734583,230.9427163,223.7039455,206.4759413,202.7597865,258.3032801,259.9739721,265.3883185,266.3872126,286.6454019,290.5551632,302.0416667,308.5650604,311.6129357,312.8361103,313.6467401,313.3136561,314.1366703,314.0947084,313.3823899,312.3114898,306.6515798,305.4110676,293.4366303,293.8387994,282.6420689,279.4303805,257.8937552,261.6144739,247.9965458,247.9434976,253.1192923,254.0631,270.1410024,269.664412,275.9972716,277.4846734,283.2084385,282.4103756,288.2509797,285.9940666,289.7567431,288.7352616,286.6984534,287.6329899,278.7612937,279.9198757,270.7972821,270.2502118,265.255394,260.798825,251.8908264,251.0656667,74.67376223,75.9150475,112.6380037,116.4267127,173.7966897,178.4872769,213.8262809,226.4964882,270.5641983,264.3974741,283.4378166,289.9424511,268.6243164,271.3022237,246.2350748,247.8658535,205.4584269,200.9935737,135.0153929,146.1442501,89.58081462,89.46961716,64.67049511,67.33525475,10,19
