Albedo_01,Albedo_01_1,Albedo_02,Albedo_02_1,Albedo_03,Albedo_03_1,Albedo_04,Albedo_04_1,Albedo_05,Albedo_05_1,Albedo_06,Albedo_06_1,Albedo_07,Albedo_07_1,Albedo_08,Albedo_08_1,Albedo_09,Albedo_09_1,Albedo_10,Albedo_10_1,Albedo_11,Albedo_11_1,Albedo_12,Albedo_12_1,EM_01,EM_01_1,EM_02,EM_02_1,EM_03,EM_03_1,EM_04,EM_04_1,EM_05,EM_05_1,EM_06,EM_06_1,EM_07,EM_07_1,EM_08,EM_08_1,EM_09,EM_09_1,EM_10,EM_10_1,EM_11,EM_11_1,EM_12,EM_12_1,Id,LE_01,LE_01_1,LE_02,LE_02_1,LE_03,LE_03_1,LE_04,LE_04_1,LE_05,LE_05_1,LE_06,LE_06_1,LE_07,LE_07_1,LE_08,LE_08_1,LE_09,LE_09_1,LE_10,LE_10_1,LE_11,LE_11_1,LE_12,LE_12_1,LR_01,LR_01_1,LR_02,LR_02_1,LR_03,LR_03_1,LR_04,LR_04_1,LR_05,LR_05_1,LR_06,LR_06_1,LR_07,LR_07_1,LR_08,LR_08_1,LR_09,LR_09_1,LR_10,LR_10_1,LR_11,LR_11_1,LR_12,LR_12_1,LST_Day_01,LST_Day_01_1,LST_Day_02,LST_Day_02_1,LST_Day_03,LST_Day_03_1,LST_Day_04,LST_Day_04_1,LST_Day_05,LST_Day_05_1,LST_Day_06,LST_Day_06_1,LST_Day_07,LST_Day_07_1,LST_Day_08,LST_Day_08_1,LST_Day_09,LST_Day_09_1,LST_Day_10,LST_Day_10_1,LST_Day_11,LST_Day_11_1,LST_Day_12,LST_Day_12_1,LST_Night_01,LST_Night_01_1,LST_Night_02,LST_Night_02_1,LST_Night_03,LST_Night_03_1,LST_Night_04,LST_Night_04_1,LST_Night_05,LST_Night_05_1,LST_Night_06,LST_Night_06_1,LST_Night_07,LST_Night_07_1,LST_Night_08,LST_Night_08_1,LST_Night_09,LST_Night_09_1,LST_Night_10,LST_Night_10_1,LST_Night_11,LST_Night_11_1,LST_Night_12,LST_Night_12_1,SR_01,SR_01_1,SR_02,SR_02_1,SR_03,SR_03_1,SR_04,SR_04_1,SR_05,SR_05_1,SR_06,SR_06_1,SR_07,SR_07_1,SR_08,SR_08_1,SR_09,SR_09_1,SR_10,SR_10_1,SR_11,SR_11_1,SR_12,SR_12_1,stable,uc
0.390430076,0.283416208,0.302657813,0.254707433,0.277584384,0.262490045,0.268125118,0.225357,0.262528734,0.207634314,0.25320901,0.200160668,0.232946181,0.196222499,0.237109978,0.192668265,0.240040758,0.192719193,0.261859645,0.211765576,0.271517528,0.258025522,0.333096224,0.321748318,0.970703668,0.969798787,0.969341956,0.96913514,0.96901208,0.969106536,0.968977195,0.969271361,0.969012,0.969219371,0.968975899,0.969007661,0.969291004,0.969208972,0.968969873,0.96920217,0.969009919,0.969113116,0.969159183,0.969151414,0.968993016,0.969430278,0.970490817,0.970357936,3240,10.09194959,17.29497354,11.48772781,11.953125,4.01877572,12.39916526,4.526748971,15.39137517,7.691936728,20.83684063,11.11111111,30.65726712,16.15410053,35.1942457,15.8275463,30.58770576,9.702932099,20.54398148,4.713220165,12.65335648,7.177028219,15.63051146,15.48353909,15.20447531,184.1266556,185.0453273,187.5362589,203.4325753,206.0812804,225.0728391,242.3017725,251.7886635,265.3429841,271.0670817,280.9466365,291.3602532,300.9720103,308.2210614,292.6930884,304.6067823,262.5169527,274.4905982,227.8098959,239.0350087,204.2621212,207.299737,198.3092523,189.9828619,278.8905392,277.9534894,288.6949121,287.3776105,300.1005795,295.0094888,305.7930748,303.0778185,311.5516451,307.0339942,312.0285657,310.8745322,306.3546592,312.0599779,308.1709428,307.9157737,302.3442109,304.1238023,299.1849022,295.7145922,289.2707374,285.8414571,274.7687794,278.1319043,256.2409664,258.7364275,261.7650913,263.4427907,268.0101797,269.2505249,274.3799705,274.5746046,280.2446371,277.8035469,282.5048497,282.1233533,278.046091,286.9115793,284.8288897,283.6216558,277.9906182,280.8450663,272.5243235,271.3331844,265.5671941,263.7738989,259.351155,257.5050034,99.48220389,95.1222746,129.7449028,124.5941269,179.9390297,171.7647613,216.0357494,204.6765076,251.5107052,244.3348851,278.5547437,269.6089766,236.7711452,267.9746022,237.4595757,229.8286584,202.0305637,205.5854842,168.9941269,163.7115694,124.3076016,121.8417993,90.93488509,94.06320959,72,7
0.316945363,0.274216548,0.221456193,0.206063664,0.219227662,0.209505054,0.209677403,0.197776966,0.196067185,0.190431595,0.191467311,0.180548301,0.188742749,0.182656825,0.189145481,0.18218242,0.188999806,0.181517453,0.197608066,0.192112191,0.207872115,0.205962287,0.360046903,0.245110112,0.98532159,0.984807506,0.984069942,0.983850167,0.984027149,0.983903469,0.983998319,0.983828507,0.983922313,0.983918229,0.983760957,0.983950199,0.983992809,0.983848659,0.98407256,0.983855796,0.983751942,0.983896897,0.983941338,0.983913187,0.983897602,0.983989481,0.986499677,0.984213154,7552,17.17845472,22.54269959,17.9381726,19.34130273,10.08860542,19.22592613,13.02720518,21.55606165,7.616568262,22.25152979,5.440203503,38.97985071,13.03770974,50.05091869,11.33417576,53.96027357,15.7875009,37.68368013,13.24722731,20.46058381,15.63916485,17.2822517,19.66385557,20.39082037,192.376363,188.2652971,196.903301,200.9429355,210.3943626,220.6850625,242.4087633,258.3819633,280.1320455,281.9059456,317.9484085,324.0962846,339.2515364,343.2843483,326.9535533,336.7438671,303.151813,307.3746732,250.3597797,254.9346432,212.1943131,212.8086013,195.7877995,188.7363711,276.6142592,277.0983173,287.5854701,288.8003992,297.3216066,297.3210375,304.1262043,305.2439884,311.9280943,308.09701,317.7130097,311.161003,319.2425668,312.1610343,316.3422969,308.8586518,304.5252821,302.2902473,298.2510509,295.079925,288.9806931,286.0913612,275.6320821,278.4054326,260.6253874,257.6959636,262.7119509,263.5227984,269.4426298,269.8458619,274.2993058,276.6056471,280.2876288,280.4325116,286.2963374,285.5072659,288.991142,288.5602769,286.2858858,287.1708161,279.2338473,281.715578,272.2763165,272.7914228,265.1304058,265.350307,259.1495964,259.2384874,108.2876966,110.0762767,146.4081017,150.7945917,197.8627451,196.8375135,232.2918768,230.2408102,248.7630252,258.7441284,262.9510235,265.6312002,267.8351002,269.5741435,244.9483086,246.6840552,171.645292,208.9693385,157.1138117,160.2828701,122.5870933,124.2285283,99.33783667,101.7804783,72,7
0.192629371,0.431336972,0.5389952,0.303340557,0.343883957,0.196791553,0.205262247,0.18678056,0.198634438,0.182067498,0.185878467,0.175938119,0.18800131,0.177423708,0.197224708,0.180981625,0.202390003,0.18671581,0.211256054,0.201333033,0.215855486,0.207549502,0.49104963,0.212796461,0.973676507,0.974673975,0.974027634,0.974262555,0.973745835,0.973923791,0.973920872,0.973852254,0.973623937,0.973761481,0.973736796,0.973711865,0.973858831,0.973769027,0.973823595,0.973758738,0.973722236,0.973795076,0.973662845,0.973719672,0.973792342,0.973862211,0.978207634,0.973667565,20386,20.57821713,20.74210208,19.79934163,21.97284115,9.94872709,14.893952,9.885141588,16.64332121,6.649518955,16.01298863,8.45191013,19.03153416,12.9087512,21.91836395,12.05107598,20.55313751,7.520543796,15.05526605,9.158334285,15.79543646,15.30064155,19.35258728,18.59630616,20.64586679,198.6562144,192.8343387,207.3188619,211.4498192,224.021777,234.5173514,260.1552892,278.675476,297.8770557,296.4209268,327.926023,328.0714671,346.1969098,349.8023236,337.758449,344.1292708,297.9665552,310.2861648,256.7238964,260.7118169,225.1069594,219.1098462,200.5572793,195.6734358,273.5538327,272.7666811,282.6077555,283.9062757,296.9963172,297.2087669,303.4579717,306.6467829,312.0910071,310.8259182,313.2828104,315.4844998,317.0543978,315.993671,316.3794973,314.0616605,306.9232578,306.4717602,296.9482651,295.38122,286.3270439,282.9681088,268.706425,274.2085007,259.0012273,257.256249,264.0162577,265.4118284,274.7823371,273.8760391,279.9094503,282.5816296,286.731236,286.5262777,291.1846977,291.417046,292.9347505,293.5138482,291.0647572,292.0980214,284.4305136,285.6105565,275.7967091,275.8601372,268.6981085,266.7162879,257.8892911,259.6608476,86.22649028,85.93712233,120.2164462,123.7102074,181.7497959,178.099755,217.8708966,216.5436551,268.7666503,266.5020741,292.2588764,281.9442757,259.3295117,264.3213294,243.6540585,242.085285,203.2252164,205.2648865,143.7230443,151.5041646,100.911661,99.73233709,75.49134411,75.56215907,74,7
0.270372568,0.261012891,0.274560641,0.252635009,0.271026994,0.252152134,0.263085206,0.248452987,0.247947423,0.247192767,0.240784513,0.23500764,0.235063582,0.228419645,0.228777149,0.22794882,0.229465496,0.229235173,0.244600326,0.241393285,0.268141771,0.258855011,0.320836891,0.274332142,0.969461339,0.969824057,0.96939398,0.969519633,0.969541256,0.96942551,0.969394499,0.969492086,0.969380384,0.969489173,0.969499118,0.969560305,0.969403174,0.969501708,0.969436949,0.969465901,0.969518401,0.969523698,0.969562299,0.969486378,0.969658702,0.969581537,0.974372254,0.970651818,6713,20.39670198,21.95796725,15.11946267,16.49192199,5.524549345,12.16378963,5.806833082,9.644771785,5.472468336,8.550979288,7.621327438,12.81206858,13.00284077,18.05269602,11.0392983,20.73046926,11.23783568,19.39367742,11.59158312,14.30286322,14.46302366,15.61056657,22.85660693,20.75623349,191.5355659,185.5127487,199.2946193,201.7181629,214.6968696,225.1929143,244.6440229,259.3425729,282.8490385,284.1639021,319.7930367,324.8450005,339.0482831,343.9280318,326.3575871,333.1380455,301.0924416,307.8858019,253.7201175,257.0237826,211.3510972,215.2266988,192.6525231,188.5845949,280.469712,279.5579519,286.9329659,291.8102154,298.4252507,300.6044677,303.6690161,309.9080775,311.0347577,312.9113228,314.9097073,319.2043636,321.4125856,320.8870714,318.4378773,317.8800262,306.4986659,309.2177647,299.5605335,297.7597483,289.2719535,288.433768,276.8757558,279.6063667,260.6832538,257.3561205,263.967042,263.779273,271.1466226,270.3515663,276.5149829,277.7918588,283.9933604,282.4448045,289.9755682,288.6862411,292.4377815,291.9773344,289.3397007,290.0809363,281.2852786,283.8830929,275.3341322,273.9428672,266.0704347,264.9867345,258.2970156,257.9178473,104.839059,107.5091507,142.8677045,148.3434008,191.2519287,192.7404428,222.4852621,229.9453555,246.685314,255.8059505,259.8044975,263.3446463,262.6425705,269.0989102,241.7392666,240.4965404,170.7088912,206.207369,151.5162429,155.1326241,119.2862135,119.434302,94.44208614,99.21802456,74,7
0.326099511,0.254967193,0.278688508,0.315352918,0.275628469,0.252821627,0.263613044,0.232166172,0.258290385,0.234500336,0.250006738,0.213614908,0.24066492,0.214166294,0.249384402,0.225669993,0.254345173,0.236400424,0.267988063,0.250895207,0.269878818,0.25246957,0.27862707,0.277404545,0.968430085,0.968344986,0.96827533,0.968775777,0.968240113,0.968222105,0.968201695,0.968259322,0.968196456,0.968254237,0.968215254,0.968221751,0.96829202,0.968215395,0.968200469,0.968251766,0.96828072,0.968216102,0.968213701,0.968216102,0.968232473,0.968268105,0.968542373,0.968486935,1592,,,,,,,,,,,,,,,,,,,,,,,,,181.3354492,181.8016663,186.921875,199.233902,202.5630798,217.8202972,239.5471649,247.219635,263.8523254,269.8250732,283.3783875,293.2337646,307.1729126,311.076416,296.3953247,305.6932068,262.9319153,270.4298096,223.4235992,233.8132629,200.1481171,205.4181824,195.0931091,185.7716675,282.0065678,281.9972137,287.9572316,288.8484181,299.7859605,296.3951836,303.6925631,303.4425254,309.4397381,308.2388367,308.67429,308.1904565,305.5659816,311.824358,308.4776759,310.8579237,306.5201554,307.2515537,299.3574633,297.3538051,290.539792,288.475547,280.6763219,282.3455297,260.4998093,259.4757698,261.1893126,264.1579379,269.4505791,268.4335876,273.9372034,274.6489492,277.7663636,277.2797458,282.2083898,280.1375276,279.6821229,286.3251913,284.0595589,285.0053993,275.4212571,279.92875,272.5803672,271.2049153,266.1551656,264.7842219,260.7257788,260.6624153,111.6926554,109.0234463,139.8276836,140.6765537,188.9562147,185.5550847,215.5008475,216.7443503,259.3983051,245.699435,279.5225989,250.0725989,219.8155367,255.0274011,224.4372881,225.6353107,189.5245763,203.7508475,177.460452,171.3079096,133.1946328,130.2706215,103.8514124,107.1064972,75,7
0.495953625,0.412431201,0.387279012,0.228687353,0.160899894,0.197060795,0.196723693,0.192453585,0.171948861,0.181482152,0.195219306,0.173089716,0.189588006,0.190740288,0.16707634,0.185501138,0.176484533,0.197366221,0.198199487,0.196691529,0.184308652,0.245393885,0.521426025,0.279726829,0.97637827,0.973734573,0.971441644,0.970078395,0.970098861,0.970042868,0.969959263,0.970064656,0.97006567,0.970088701,0.969952483,0.970055593,0.969942818,0.969996841,0.970008031,0.970092743,0.970011657,0.969981158,0.970045355,0.97007835,0.969995219,0.970720089,0.984981228,0.972283324,8281,15.66871532,21.43482224,12.2921506,18.32894913,4.39593012,14.61500897,6.410235729,21.61133695,20.35066017,27.53900063,17.15209797,31.64900982,14.69831793,39.24132012,29.03010671,41.48972851,14.55066783,22.15904203,5.058959221,12.3648616,12.38466254,15.75628038,21.99074074,17.92552726,194.6989489,197.1404988,198.8554002,214.4127253,223.0522699,244.7000934,260.4451051,273.8566501,286.040735,292.2519434,302.48356,312.1417031,318.9632695,331.3358172,311.8401002,326.2144466,277.3655344,290.4383179,246.3441734,258.952106,223.6015838,224.8406185,205.6502019,204.6459877,273.0205432,273.0425234,282.4173293,285.6696734,296.9186928,297.6463596,304.0463727,304.5408523,309.6077998,309.4517279,312.4403631,313.6979009,313.2532016,314.9380397,309.8783938,310.9157644,303.0877438,305.8950828,298.6182165,296.6493177,287.2059135,284.4992302,269.1578819,276.4529241,260.8173534,262.3814914,266.9996594,269.1021561,274.3145173,274.5481171,281.3472025,281.4586615,286.045671,284.9700152,289.9483171,288.866232,290.0719754,292.010072,290.1497092,290.8605962,284.006212,285.2091466,278.1333494,276.8142595,271.4309751,269.2982614,259.2665645,263.4027542,97.24717921,91.68403631,128.5398114,125.2365901,177.881171,169.677149,212.1356291,203.6885033,250.6633031,254.6979178,289.426268,278.6517708,256.9457021,277.9269799,261.5749778,253.3494928,211.5085424,210.8475707,163.3494394,153.5745684,113.4126179,111.522157,84.78839651,84.17663285,75,7
0.275517234,0.252783307,0.276030699,0.244046683,0.274243287,0.239545551,0.26466482,0.229079953,0.249525601,0.223856429,0.241036965,0.212723701,0.243107489,0.210997701,0.24483709,0.207724429,0.245558267,0.211503118,0.25510116,0.236703904,0.26818522,0.240801081,0.388956016,0.251888313,0.973785662,0.974279513,0.973731958,0.973532539,0.973591274,0.973753268,0.9735319,0.973689338,0.973705721,0.973725926,0.973709762,0.973543361,0.973563505,0.973495497,0.973751182,0.973574206,0.973779416,0.973745545,0.973548596,0.97358007,0.97352558,0.973382362,0.978481796,0.973358473,9975,17.78619717,19.72829276,14.00311917,13.52356704,4.662475302,6.414375845,5.366367064,11.61275925,5.627923785,14.20243227,5.530875036,28.99752222,8.603329483,35.61462523,8.487951946,36.31283011,9.613427742,23.53809719,8.18764851,11.06089222,13.5194248,14.15443277,20.550277,18.14660857,192.195786,187.1966173,195.6585234,200.6035461,211.2099315,220.7373882,243.0137791,257.4563675,280.3533593,283.0556279,318.0496778,322.2000563,337.5088445,341.660417,325.4779672,333.1690431,298.7036348,304.779374,250.1747528,252.8018291,213.2815699,212.156935,196.1787245,188.6927976,277.8689468,277.3557765,286.8726319,289.014646,297.4676971,297.9599396,303.2749471,308.0666322,312.8007501,311.2217146,316.6111214,313.7498625,319.9150286,316.7663466,317.3613048,313.4809397,306.6749012,304.4937837,298.1893295,295.623269,288.3850238,285.2271032,273.1134156,277.3112276,258.9826627,257.121658,262.0813864,263.1471204,269.7266279,269.4057447,275.6431505,277.6678739,282.7151994,281.5195901,289.2054654,287.0363626,291.0349797,290.3571364,287.9307397,288.8828496,279.3550044,282.7411132,272.4209758,272.050215,264.6693096,264.4820004,258.0267156,257.9157859,101.0908387,103.5180128,139.9575634,142.5859578,197.7739299,198.0479954,235.0012009,234.4777649,257.6889212,259.0308542,270.2025373,270.7914197,270.9875847,270.2036026,250.4901801,248.171625,181.6667829,212.9876816,159.6098199,163.6147589,115.5661825,117.5587643,91.23652915,92.66740267,75,7
0.247900388,0.279428995,0.248823158,0.29289443,0.24030843,0.235616452,0.229528845,0.218396303,0.228125068,0.216599476,0.222604195,0.214057344,0.224837605,0.214525789,0.228493351,0.216016,0.228745967,0.220162458,0.232448416,0.224808074,0.247413332,0.247846779,0.253285053,0.249407679,0.972423374,0.97303328,0.972642803,0.972999579,0.972498948,0.972492082,0.972485732,0.972341351,0.972367883,0.972235767,0.972467424,0.972234007,0.972293955,0.972456097,0.972283869,0.97237429,0.972332465,0.972367977,0.972446749,0.972524779,0.972424486,0.972555986,0.97256442,0.972423453,21566,20.32527476,18.52285821,12.54006947,7.19603047,1.974503529,2.942569882,2.65403245,8.459363691,13.99887052,25.0803801,15.9667573,37.20309731,9.865100606,24.49538315,10.35829019,28.76947395,12.73497185,20.85476316,4.257753745,5.694881904,7.899834098,10.93399218,21.5721055,19.00327886,210.5348612,202.9877451,221.6896707,222.739903,240.0401395,244.6545917,274.5095802,287.322833,315.2109691,312.7299785,350.789207,347.7348625,366.8619429,374.0767745,359.5361634,360.94434,313.8764946,327.5772474,272.673467,271.9206152,240.360477,230.8144194,209.7185426,206.7545626,274.9537342,273.2404062,283.8835564,283.9486079,299.386855,300.5466835,305.7292992,311.538702,315.2713579,315.7768492,319.8784962,319.9622238,322.8993734,320.9723985,319.1140783,318.9587726,310.1849511,310.3170186,298.4307005,297.7754457,287.8440296,284.4057955,272.5831038,274.4377536,260.5273911,257.7886444,267.1074508,265.6751405,276.445161,275.6288436,282.281303,284.507113,291.798028,288.8606365,295.5898636,293.7144618,296.7869434,297.1124574,295.0922063,294.8483665,286.0946933,287.3757407,277.2356193,277.2994545,269.8974707,266.905221,258.2465867,260.0573737,90.06626684,92.66647727,129.2520623,131.6726852,187.7652567,189.3188552,226.8459806,231.4851641,278.7122264,271.8494529,289.959617,291.7863005,280.6131103,275.6768098,255.178388,255.458186,212.3956229,213.934112,147.783186,155.834596,101.302399,102.3456229,79.26830808,81.76788721,76,7
0.278677779,0.240556158,0.249191265,0.237878484,0.246504591,0.233013391,0.236094518,0.222397724,0.222744474,0.20901875,0.210099558,0.202466012,0.206027602,0.204368547,0.207160011,0.206741738,0.215450996,0.209683268,0.233502534,0.226080728,0.239641615,0.237107752,0.243561575,0.24744101,0.974945444,0.972177942,0.972320409,0.972168514,0.972109958,0.972312867,0.972514497,0.972268931,0.972397385,0.972277766,0.972150881,0.972372655,0.972167498,0.972349109,0.972309906,0.972282357,0.972459068,0.972378387,0.97248737,0.97226967,0.972417173,0.972244483,0.972069614,0.972205988,2111,9.490740741,14.53497393,6.775833057,6.472783462,1.201321241,3.659857638,2.830590956,9.101934606,5.99037352,14.00930022,5.030945747,19.96678153,10.40932307,20.15742235,8.742982325,15.37016732,7.891604831,14.95382056,2.334507215,6.013162492,3.140075112,9.173335752,16.89368479,14.10785601,196.4697641,194.6756835,203.9662858,215.2962466,223.2994706,239.0547825,264.3364848,272.192537,291.9080249,297.7146771,314.5194028,322.4056992,337.2698468,340.093505,326.8819607,335.1008045,293.2697583,299.0114829,249.0543081,259.3079905,220.81312,224.2448282,208.0666189,200.4033056,280.5794583,281.5756277,289.4526499,290.9930216,301.6114008,300.0053619,307.6522443,307.0255098,312.5662163,310.0163642,310.1271131,310.25667,311.3998734,311.5670002,310.5418945,309.5168486,306.0877212,306.4443154,300.8738384,298.186942,292.1754231,289.1226156,280.1736759,281.8475199,261.6681987,260.4097423,265.1785211,266.3503263,273.1929306,272.1866719,278.9657146,279.2204366,284.3778448,282.6433575,286.4359443,286.4932958,287.3165947,290.0953538,289.0093606,287.9763404,281.70546,282.7286678,275.6107925,274.1054321,268.626313,266.7260693,262.5229984,260.5165842,112.5503506,110.2447792,140.6715558,142.5766345,192.07491,186.9985787,219.8642031,220.3410271,266.4985219,251.8125261,281.6902975,258.3755543,232.2801402,260.8584423,233.382111,233.7224938,194.5309267,209.5838355,179.0542922,175.7868865,130.7293917,129.2960584,101.763862,104.9447792,76,7
0.754557781,0.702176081,0.759146257,0.720948756,0.598297334,0.477823369,0.223436639,0.204763241,0.216704917,0.210719963,0.222095195,0.203652394,0.221048153,0.197273492,0.220922845,0.195788261,0.223739174,0.202267589,0.230999905,0.216010965,0.30956002,0.389889532,0.653180223,0.651966208,0.987583004,0.986138011,0.987167194,0.985444005,0.986470026,0.985191041,0.984864822,0.984647628,0.984784765,0.984846209,0.984497628,0.984636364,0.984761693,0.984636364,0.984567688,0.98467836,0.984678689,0.984609354,0.984736693,0.984532016,0.98539876,0.985074201,0.987597991,0.986438496,27971,,,,,22.87869638,9.29297504,16.06108641,10.06770096,5.830211078,10.03925121,3.549208441,16.66285439,4.59143061,29.91422653,2.546410665,29.65635369,4.278682268,14.24590866,13.89849583,16.23093353,15.13981691,18.31734464,,,204.3484497,202.9376678,207.97966,209.1468964,218.9116211,216.6922302,252.7550964,252.0337677,285.1911011,283.8633118,325.3414307,313.0620117,334.9393005,339.9631348,328.9606018,328.445343,280.0699768,291.559082,246.1853638,243.3467255,221.5769653,217.4591675,204.0715942,196.902832,255.3089177,257.488643,260.0878964,263.3563801,276.2400791,281.7935496,298.1804822,303.0859091,307.7706504,307.4071074,312.3631858,310.2341008,314.115863,310.2366765,313.2607049,307.1476087,303.7865283,299.5545883,286.6451076,288.2931581,275.5110888,272.086466,255.8493412,259.4562581,250.374681,250.3332345,252.0252411,254.2419697,265.2118248,266.3469454,275.8404585,276.0683737,283.2153,282.4761301,287.1743162,286.2009289,288.7490622,289.3817358,286.2441601,287.1136561,277.9344631,279.2126482,269.5651634,270.7828696,261.9980079,260.306899,250.0498149,252.4762864,67.76666667,71.53333333,111.6666667,113.2666667,162.1333333,168.5,206.5666667,223.8333333,269.9,265.3666667,274.8333333,286.4666667,275.7666667,274.6333333,237.4333333,240.7,190.6666667,187.1,117.8666667,127.1,72.76666667,73.33333333,54.8,58.26666667,77,7
0.72227428,0.656896347,0.687085171,0.627282108,0.396360229,0.338510039,0.297761638,0.222968173,0.297816503,0.227115952,0.297986704,0.21072001,0.304979514,0.208986636,0.309521533,0.21061101,0.308266056,0.215794803,0.306010245,0.242080335,0.320314713,0.235801142,0.499834911,0.549760801,0.977553421,0.975071228,0.973842681,0.973008974,0.971038839,0.971075855,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.970427446,0.969048794,0.982419212,0.972369555,26814,,,,,,,,,,,,,,,,,,,,,,,,,208.4879189,205.0803095,214.9139602,213.4205548,230.4646209,230.3473862,266.8704452,271.6755608,301.760833,299.3477434,341.4493166,327.7703823,352.2411413,355.1089138,344.580828,341.2872176,295.8071093,307.5791645,261.5934901,255.0462298,229.0456992,223.1675089,207.0472947,200.3297935,254.9533489,258.0567035,262.7853892,266.5532689,290.9098635,292.1661964,306.0733606,311.8512081,316.4370214,316.1958084,321.4920348,313.1489755,322.5811988,309.3066788,320.3831515,309.8337376,307.4405552,304.8618335,290.7641062,294.8935917,279.613513,279.3339326,259.5532269,263.2974082,249.4003698,248.9620429,253.1648256,254.6348504,269.4408936,270.220626,278.6252137,280.5522457,286.0800785,286.7920609,291.506507,290.2044705,292.2469191,292.446812,289.6299637,289.7567017,280.7413063,281.935029,271.8135838,272.7567936,265.4344665,261.4640448,250.4452187,253.1447675,67.73791363,68.42598617,110.5920172,110.8800897,165.8207702,170.1232193,208.5642176,218.2094784,268.526304,264.8119275,273.1807254,286.6617686,264.1880725,275.9617686,239.3097962,246.6312021,194.9691157,190.8357824,119.718639,134.8091606,73.67519162,73.69659749,56.6326977,59.66603103,79,7
0.238321147,0.343192706,0.250147288,0.287219101,0.252222948,0.204399702,0.226187152,0.202368896,0.201225104,0.208551576,0.182094417,0.188700146,0.17672551,0.183796679,0.186956871,0.184904616,0.194672657,0.188881962,0.222506659,0.227428399,0.236583548,0.245242229,0.405112269,0.259935998,0.970045715,0.970777258,0.970038443,0.970088136,0.969903842,0.969865394,0.969844237,0.969881714,0.969832172,0.969837412,0.969901931,0.969770041,0.969796495,0.969920665,0.969863785,0.969876584,0.969882217,0.969781256,0.969830467,0.969733675,0.969843097,0.969941406,0.975313131,0.969826921,18536,22.1866685,22.4630788,13.48371558,19.79039048,2.761110788,5.689401525,2.900210873,5.58353469,1.397740765,4.157356192,1.492522858,17.79733095,1.796877018,38.4139873,1.773359613,35.38108376,2.054677757,23.56692139,3.414970642,7.027014199,9.990891672,13.51074568,21.75930834,22.53937214,204.0361464,199.3252306,212.9558209,220.2390157,232.0462736,245.7300734,270.4327314,290.2008266,306.8927979,306.3167689,335.4900446,334.641033,351.2883602,356.1534446,344.599065,353.2276742,305.2530771,319.4039006,264.370637,273.3709496,234.0459583,228.0669714,206.1567484,203.4965631,274.8150976,275.4552641,284.3365614,282.364031,296.4927362,293.4909936,300.4970549,305.770649,315.327829,310.2641378,314.704,314.3470041,319.7484897,310.2718839,315.6818427,308.9031,307.0645625,304.1578737,297.126283,295.1174049,287.0234951,284.6261755,269.5410131,276.9229249,257.7904934,257.8923638,263.1082028,265.0871943,271.9520348,272.3490289,277.1796838,280.0978624,284.448088,285.1707242,289.6350199,288.8947878,291.9229568,290.9761191,290.7844574,289.396806,283.9693789,283.3914147,275.1724639,273.2551992,266.8334533,264.5430142,254.9194194,259.473226,90.05085496,89.37907866,126.722752,129.8201971,184.9945283,179.3919734,220.7588815,215.5307182,264.556387,258.3256085,290.8256085,279.6076645,258.4230537,267.761557,251.7409978,243.3,205.2128344,206.4564474,149.8278616,154.7253068,101.4864414,100.4710521,80.20979682,83.55596459,79,7
0.389652505,0.236488542,0.262125838,0.233640087,0.260020659,0.221184172,0.223390691,0.197244466,0.23136922,0.195542019,0.226030061,0.18867446,0.220556695,0.185284178,0.230721966,0.186602151,0.22941746,0.186122222,0.238832039,0.198054742,0.246501026,0.208037048,0.459732616,0.223354809,0.974357143,0.972327381,0.972942857,0.972440476,0.972380952,0.972410714,0.972271429,0.972135714,0.972155844,0.972266234,0.9722,0.972184524,0.972077381,0.972404762,0.972315476,0.97222619,0.972178571,0.972255952,0.972359524,0.972471429,0.972425325,0.972337662,0.977912879,0.972383117,16390,19.3904321,23.55281207,20.34465021,18.31349206,3.476080247,9.82473545,3.362911523,22.61874143,7.004381614,30.63973064,8.079805996,38.5320216,16.61361883,24.82960391,16.61361883,36.66087963,8.458719136,25.2186214,5.631430041,10.43099647,14.35474537,16.78883745,25,20.41152263,201.3746338,197.6534271,208.0294952,220.8033905,229.9143372,248.6555939,268.8335876,286.2454834,304.0330505,305.1339417,324.7146606,326.0310974,340.4998474,347.2918091,332.6572571,343.3722229,296.980835,307.5190735,259.9999695,270.45224,231.6349335,227.5587311,206.3408203,207.6492462,272.6827041,275.9561905,282.6384127,284.6045563,295.0103463,295.7339286,301.6985714,301.866,308.0901299,307.3701299,310.9142857,310.8558333,310.4040476,310.9058333,310.5739286,308.2208333,303.8380952,302.0334524,294.9328571,293.7267143,286.1763636,282.8954545,264.3216825,275.6897403,260.2203571,260.5888095,266.2325714,267.2434524,274.1235714,274.3435433,280.8365714,281.3411429,285.2114286,285.302987,288.7494286,289.207381,290.015184,292.3480087,290.4180952,290.1096645,284.7615584,285.4405952,276.3472381,276.4672857,269.7852468,268.378961,257.1334524,262.5284307,95.17619048,92.94285714,130.7428571,124.4142857,181.3952381,173.4904762,218.3047619,204.8666667,259.1190476,247.8,295.0904762,277.7142857,260.8428571,277.6857143,261.0809524,247.747619,201.1952381,206.8,154.8714286,150.2761905,104.9285714,106.1904762,83.04285714,84.77619048,81,7
