system:index,Albedo_01,Albedo_02,Albedo_03,Albedo_04,Albedo_05,Albedo_06,Albedo_07,Albedo_08,Albedo_09,Albedo_10,Albedo_11,Albedo_12,ET_01,ET_02,ET_03,ET_04,ET_05,ET_06,ET_07,ET_08,ET_09,ET_10,ET_11,ET_12,Id,LST_Day_01,LST_Day_02,LST_Day_03,LST_Day_04,LST_Day_05,LST_Day_06,LST_Day_07,LST_Day_08,LST_Day_09,LST_Day_10,LST_Day_11,LST_Day_12,LST_Night_01,LST_Night_02,LST_Night_03,LST_Night_04,LST_Night_05,LST_Night_06,LST_Night_07,LST_Night_08,LST_Night_09,LST_Night_10,LST_Night_11,LST_Night_12,crop,ele,unuse,.geo
00000000000000000106,0.2955263308742234,0.24034890745024026,0.21939708445383765,0.2074298730083985,0.19940772916352328,0.1956684641077387,0.1918765944419721,0.19181985591019982,0.19182820960855304,0.19405565002969719,0.20992837802922015,0.26642909996059505,5.529714761248198,5.2214287758205185,3.354069353722265,2.6767640397881354,3.8393896945998827,9.568527447854256,11.573460954018923,5.2947082377502355,2.855840038466831,2.67179551835197,4.054988400525068,5.124641317999271,5231,273.7910986135823,282.3207156159019,293.41852764382935,302.5989967202833,308.2498074071115,311.4045977263225,313.5961796860298,311.829617860091,304.8003402561969,294.7248267914898,283.3562360141867,274.3403094685977,255.77688618434408,259.5447619440778,266.00989489797666,271.6201776531029,276.22281183399156,282.23151707266123,285.9000097814808,283.8038247182537,277.296062895558,269.7265769851684,263.29311089848574,257.5089331890025,12,2359.170991933614,157,"{""type"":""Polygon"",""coordinates"":[[[96.67768077894044,39.724962990030825],[96.71137153524558,39.72496296557629],[96.74506226418804,39.72496300714407],[96.77875298828671,39.72496303243738],[96.81244373026854,39.7249630374215],[96.81244373026854,39.85972149629822],[96.77875298828671,39.85972145445],[96.74506226418804,39.85972151808305],[96.71137153524558,39.859721456836766],[96.67768077894044,39.859721509106585],[96.67768077894044,39.724962990030825]]]}"
0000000000000000010d,0.32278971562371106,0.25802288195320355,0.2309178416386874,0.224856672111205,0.21611396653771292,0.21205366829393382,0.21028003457602662,0.21353821399929526,0.21899280641974658,0.22750096274991244,0.2377916595330293,0.2748388170713852,4.344051110599965,2.8991355228319486,0.9766672171838615,0.9920339428381931,3.0814642096666196,6.43663329887775,6.780225027712223,7.303089372581927,6.439511214510478,1.9185883656981684,2.2105734831797985,3.7716759965526836,5456,277.09216860883816,289.02097697934295,302.4319424155264,311.82375702955676,318.8420635545909,324.0371616220552,326.3388125010376,323.9127455313445,314.08382848637405,302.83900399978626,290.3465153913382,278.81639029658754,257.75658834462587,263.5488031185646,271.49998054392694,278.18855698971095,283.26203950826647,289.23980619133573,292.10235475780655,289.83996775656243,283.05566645461664,274.24117828834176,266.29650418387257,259.14159342390064,12,1275.3143528858598,178,"{""type"":""Polygon"",""coordinates"":[[[93.98247971494779,39.85972153146493],[94.01617043577703,39.85972150205635],[94.04986115198933,39.85972152099757],[94.08355186988737,39.85972150811607],[94.11724267407322,39.859721458808046],[94.11724267407322,39.99448002102588],[94.08355186988737,39.99447996129432],[94.04986115198933,39.99447999145526],[94.01617043577703,39.99447995975423],[93.98247971494779,39.994480024375896],[93.98247971494779,39.85972153146493]]]}"
00000000000000000153,0.33308180831841566,0.28635939475646105,0.25364064948462534,0.2500781520188945,0.24276252214298336,0.23687745827196938,0.23854212601681096,0.23935117365570335,0.24376030188712952,0.2561152731220365,0.26270940240014745,0.28076221594693873,4.338827838827839,2.6942307692307694,0.8183597285067875,2.339711567053226,3.0754472782641797,3.063153846153847,3.117808219178083,4.646095571095571,4.260266315962518,1.7445401500416782,2.0263575605680866,3.8759103641456583,1195,282.73811861521597,292.2125873683579,304.23972510625333,312.09799230313047,316.3350887113976,318.7159063075152,320.5108279044057,317.54229588272784,313.17859889639345,304.9250049391367,294.26709477806577,284.4566537560668,260.45219126174806,266.1462920859532,274.75676543975055,280.77386234152544,284.74466049372217,288.49350171679606,290.8323372251515,289.6169438569349,284.6162436468046,276.42895745582166,268.88301945662266,261.6353085673208,12,1422.767662199343,178,"{""type"":""Polygon"",""coordinates"":[[[80.64124171840284,36.89499898919055],[80.67493138576255,36.89499894331553],[80.70862099574039,36.89499896441566],[80.74231058240797,36.89499897759241],[80.77600026420122,36.89499899581745],[80.77600026420122,37.02976194786847],[80.74231058240797,37.029761895526846],[80.70862099574039,37.02976189790432],[80.67493138576255,37.029761942003795],[80.64124171840284,37.029761940165],[80.64124171840284,36.89499898919055]]]}"
00000000000000000176,0.3060961483153637,0.27366544800977377,0.25594806876062415,0.24846168123992776,0.24040699781908553,0.23227359953499352,0.2312532989453614,0.23663848211121247,0.2425624181746231,0.25668534605619664,0.2678956464231158,0.27664477252249947,4.643482661503256,2.717616412625487,0.7405525453309387,0.9990213065257669,1.722446633230608,1.9136902571113097,1.8835520606249352,2.3568857767725193,2.5960905870445345,1.2405014014325757,1.992047371729134,4.659266756635177,1764,283.2063367662384,293.3229186473072,304.5686711315647,312.05457439105567,317.535294218622,320.02499224061677,322.07339177198173,318.8082395041556,314.2557791680678,305.5597484744786,294.1585712901077,284.27383514975656,257.9289583064022,264.5856857910368,273.580392744111,280.04663564251285,284.3936731166296,288.48068100770246,290.7527830118406,289.2084569765344,283.5303157839113,274.5050219776678,266.74076969546184,259.43291598045937,12,1281.9498194402647,106,"{""type"":""Polygon"",""coordinates"":[[[80.10220333651715,37.43404183235279],[80.13589288708829,37.43404188563371],[80.16958258334294,37.434041834498196],[80.20327220574315,37.434041906502245],[80.23696179025409,37.43404186665044],[80.23696179025409,37.5688003203446],[80.20327220574315,37.568800350130935],[80.16958258334294,37.568800397706816],[80.13589288708829,37.56880037553367],[80.10220333651715,37.56880037859312],[80.10220333651715,37.43404183235279]]]}"
000000000000000001c5,0.3492690894460944,0.2461726726966383,0.21320452174601404,0.2062956200816288,0.20127949431829953,0.19552795356070787,0.19134111655015698,0.1895751596980414,0.18865796722540795,0.19839391484493646,0.22508569601727313,0.3063870474582485,5.9138211665141975,6.226785442554484,5.225431228861437,4.234065624145407,4.234383909375715,5.039368973528088,6.4874902552042,7.771964073918933,6.639990719744002,5.343591059046043,5.561276572355691,5.36870423727315,3358,275.90649161072287,287.30091301659905,298.84750893636857,307.04063400252016,313.3488180493394,316.82515499916525,317.86311063083036,314.1759073631379,306.70774757634615,298.4052817575385,287.29726093709183,277.5076935113328,257.4558319909481,261.7168476052682,268.73865451220655,274.8544308873628,279.6099184522225,285.14356945873817,288.27003898712724,286.38371048667693,280.4600047965472,272.7417516497871,265.5479477016911,259.05787967406104,12,1688.5931689410265,98,"{""type"":""Polygon"",""coordinates"":[[[100.45096313730569,38.64688166110569],[100.4846527529486,38.646881652508476],[100.51834235812476,38.64688164786079],[100.55203199112862,38.646881718526224],[100.58572160452593,38.64688170621954],[100.58572160452593,38.781640160975535],[100.55203199112862,38.78164014558576],[100.51834235812476,38.781640173772715],[100.4846527529486,38.78164016657791],[100.45096313730569,38.781640210756876],[100.45096313730569,38.64688166110569]]]}"
00000000000000000022,0.6243202059350007,0.6293320210643041,0.3277255962600323,0.15687780618361177,0.15599761732259027,0.15595030840951823,0.1564582018049316,0.15774916290057917,0.16130565191286456,0.16546727971757996,0.22767475142999544,0.5408234301880662,6.0,6.792915647921759,3.2706955387818297,1.8183663028636878,1.28557362326028,2.295939717661948,3.163532862607962,3.2405507920381784,2.297241312380465,2.574830411376846,6.169606110446986,5.764640027979754,11442,256.10331043521626,263.64517993860574,290.3524459797667,308.7238195566159,316.26546316434707,321.6046440220663,320.76538638001523,317.95706608552,308.3072283131258,294.6675112910492,279.06973079441093,260.0847781983988,245.56135069771142,251.27659153473394,268.90434854545356,278.7530667528886,284.3326654662695,290.1723431955134,291.55002028678524,288.6055144778006,281.21441294707563,272.5720896081222,264.32286656854427,251.3526271177321,13,314.9250826294527,108,"{""type"":""Polygon"",""coordinates"":[[[85.08832103456099,44.84583927555121],[85.12201176128545,44.84583924678081],[85.15570254105444,44.84583924053384],[85.18939322748315,44.84583925254014],[85.22308399040064,44.84583922067027],[85.22308397603871,44.980602215314754],[85.18939330396361,44.98060216385302],[85.15570249982056,44.98060222496664],[85.1220117994094,44.980602194711196],[85.08832106139512,44.980602209596796],[85.08832103456099,44.84583927555121]]]}"
0000000000000000002a,0.664419053558124,0.6761324512704293,0.3585419704704052,0.15613083448106369,0.15654009349655212,0.15947055820784273,0.1609478520934304,0.1649832505290979,0.1697050958313985,0.16839457150886333,0.23220741566285757,0.6018561173299932,,7.577168919805748,3.716938842060186,2.5498568487487874,1.775501138523419,1.2148080536758765,0.7888260622309232,0.7143493718291128,1.255358285204807,2.914463131160901,6.421908969764073,6.48565537909612,11537,256.55948647963777,264.27215079722697,287.23884518095264,306.2034621938478,315.2139062329158,322.6665787646309,322.37615741924054,318.89356927559743,308.30776652091544,294.24040138706937,279.2333345067113,260.03437558055015,247.7320495137909,252.81574809813276,271.0961448897586,280.867272006512,286.8753620162006,292.4045584427755,294.1768058136469,291.46131517884675,284.22565830181173,275.4667671076496,266.0607062485911,252.51858625675274,13,298.76401102506884,26,"{""type"":""Polygon"",""coordinates"":[[[84.01023975605005,44.98060218467835],[84.04393043459477,44.98060219746073],[84.07762122346068,44.980602189169765],[84.11131190861197,44.9806022201033],[84.14500270983976,44.980602230344694],[84.14500268645854,45.11536065928169],[84.11131192753157,45.115360676408976],[84.0776212172865,45.11536069865588],[84.04393043042104,45.1153607194534],[84.01023970016169,45.11536067407457],[84.01023975605005,44.98060218467835]]]}"
00000000000000000041,0.6962499801119498,0.7051456230031868,0.4982519170999252,0.23636036091397147,0.22270866090550404,0.22282367218676313,0.2230111365539524,0.2235838402285927,0.22883961230897137,0.24020514327756629,0.3626169189956871,0.642233838553759,5.088715277777778,3.934744947064486,4.307519444880025,3.0446281032822915,2.306624951735877,2.005665574708781,2.2713144210150666,2.1902398195411688,2.3152285419353076,4.331243801510098,5.2870869496253885,6.139436316695354,12711,255.6417427889743,261.21989807651084,279.934516542135,298.4213573638276,306.651366610989,312.87654957285787,313.42722770054013,310.0903269803276,300.30972983457957,287.27771408869296,272.4567662427923,258.9640629527424,248.434561026536,252.19081828843974,265.2081969134354,275.45751658539285,281.1458364721056,287.83302722820815,289.6141640604833,286.7645484311802,279.12709110301597,270.6006760851538,261.75070024406216,252.39995064978933,13,547.5437629221226,30,"{""type"":""Polygon"",""coordinates"":[[[87.64876367238925,47.541040296109266],[87.6824532488692,47.54104030635518],[87.71614291499903,47.54104034414666],[87.74983246973692,47.541040330514726],[87.78352210905861,47.541040344337034],[87.78352215451417,47.67580328041939],[87.74983252267155,47.675803273459266],[87.71614286880063,47.675803246328435],[87.68245322988167,47.67580327490179],[87.64876365487572,47.67580328499896],[87.64876367238925,47.541040296109266]]]}"
00000000000000000085,0.455195050797608,0.35897795920859604,0.20472516748804534,0.18402541483281015,0.17539233618881248,0.1736815346101192,0.17304876507374356,0.1789526006348721,0.18604933782598052,0.1990504858051372,0.22521403593114853,0.4000927823637877,5.887839837786816,5.739761881808542,2.730189148830264,2.6231058276969326,5.06895109936321,7.504516264291183,9.380705574912893,7.557030633597476,4.608899535423927,2.9693303861437097,4.660064325917984,5.52193573364305,8626,272.4027412020482,282.7441951869451,295.4687367927254,304.1442226469622,309.9208644328598,315.8752806133195,317.80275027346613,315.28511090234247,307.9100856945667,297.7614027197719,286.3188981130855,274.22013004289136,260.7170731135402,267.5816326356971,276.09400189036586,282.50308495531687,287.4351653129379,292.7515369957271,295.10699638369573,293.53456454974,287.85706824606905,279.5080461196969,271.4201269626781,263.0588242373658,13,1134.202963256936,117,"{""type"":""Polygon"",""coordinates"":[[[85.35784251124284,41.88112117370436],[85.39153209128465,41.88112116652501],[85.42522173528246,41.88112119101905],[85.4589113745457,41.881121170640995],[85.492601018965,41.88112118320439],[85.492601018965,42.01587965128919],[85.4589113745457,42.015879659928984],[85.42522173528246,42.015879671605894],[85.39153209128465,42.01587968411267],[85.35784251124284,42.015879698389995],[85.35784251124284,41.88112117370436]]]}"
00000000000000000094,0.6000488334872487,0.4974059002280894,0.3976444331918218,0.1804915472714423,0.17438871201383,0.16998022302036842,0.17362405517370944,0.1767597027848471,0.18370604673412586,0.19743783902984977,0.27716697441154187,0.5707678234419072,6.036573397616876,6.054232861756483,3.597555410534578,2.8269854888428805,3.6792093970940267,4.9814068375269365,5.727403043478262,5.209265410016512,3.6925359803529822,3.546688366021802,5.382699189634891,5.520244638550291,9148,270.4503704552066,282.1709768259113,297.5666321056098,307.6020281127924,313.3607229690299,318.58987907715397,320.2203689638595,317.56133176398686,309.62545301371114,298.36100355658834,285.8394657305664,273.1570288658336,257.71283827993193,264.74535633879077,273.8443938426177,280.7947295214223,285.7372928222608,290.8556667225198,293.09236380726924,291.26996623120556,285.4398902311045,276.8866658633307,268.4719909592351,260.34238468726085,13,1353.077633289987,149,"{""type"":""Polygon"",""coordinates"":[[[86.43592384429256,42.28540114873916],[86.46961345690224,42.28540109953538],[86.50330302980161,42.28540111567074],[86.53699271971848,42.28540112819844],[86.57068229769287,42.285401131566644],[86.57068229769287,42.42015960314416],[86.53699271971848,42.4201596512338],[86.50330302980161,42.42015958562076],[86.46961345690224,42.42015963658673],[86.43592384429256,42.420159648161565],[86.43592384429256,42.28540114873916]]]}"
0000000000000000009e,0.6246888199178988,0.5119820485764822,0.28163470869569157,0.2266110769948139,0.21366982985920038,0.2074387246429414,0.20380449682804927,0.20633018938908576,0.2108154202706414,0.21735356510681703,0.3556952802037292,0.5281643423292527,5.746428571428572,3.9090909090909096,1.0384615384615385,0.7196428571428571,1.1014084507042254,3.8094594594594597,4.624358974358975,6.063291139240507,4.978205128205129,1.9092592592592592,3.6608695652173915,5.186111111111112,9687,271.5532625716711,284.3276896785746,301.08744829922426,311.64504756295815,319.03232330039083,324.55862070174385,326.16532683411384,323.0120802306712,313.62383873337836,301.0052416121012,286.9582269433286,274.5888775567555,255.04279693123206,262.05130441757615,271.4931147637714,279.25672153069127,285.40733780238065,292.02733826716104,294.7046135766492,291.95670313353924,284.33303195381853,274.7621934768747,265.7042950512491,257.1830411431842,13,870.4062183337037,153,"{""type"":""Polygon"",""coordinates"":[[[93.8477211715503,42.6896810760958],[93.88141080639774,42.68968102573942],[93.91510041238492,42.68968108739877],[93.94879007261476,42.689681033189515],[93.98247971494779,42.689681087499906],[93.98247971494779,42.82443957192756],[93.94879007261476,42.82443956834094],[93.91510041238492,42.82443956906278],[93.88141080639774,42.82443957320042],[93.8477211715503,42.82443958513828],[93.8477211715503,42.6896810760958]]]}"
