20000101_pr,20000201_pr,20000301_pr,20000401_pr,20000501_pr,20000601_pr,20000701_pr,20000801_pr,20000901_pr,20001001_pr,20001101_pr,20001201_pr,20200101_pr,20200201_pr,20200301_pr,20200401_pr,20200501_pr,20200601_pr,20200701_pr,20200801_pr,20200901_pr,20201001_pr,20201101_pr,20201201_pr,Id,stable,uc
0.828759291,0.98056032,1.045454545,7.415666095,27.68010292,48.77844483,54.63979417,44.9053745,59.16209262,10.01715266,2.666666667,2.333333333,0.95025729,1.333333333,2.410806175,12.053745,28.86763865,41.22670097,32.59033734,56.34705546,44.7058319,6.522298456,2.307318468,1.307318468,7857,53,8
1.666666667,0,0,0.454831332,4.554316752,2.01943968,8.299885649,6.262435678,3.5485992,0.333333333,0,1.033447684,1,0.823613493,0.366781018,4.250428816,5.382790166,7.37135506,3.476272156,2.647226987,1.742995998,0,0,0.700114351,4582,54,8
4.099771298,0.690108634,1,3.77186964,14.78873642,9.03401944,13.83990852,18.94539737,19.83447684,2.050886221,6.937392796,3.806460835,2.333333333,1.576901086,5.066037736,10.50543168,13.17753002,17.67924528,6.277301315,10.06746712,5.815323042,2.431675243,3.265866209,1.215551744,9331,54,8
6.666666667,5.323923581,4.617336755,20.34530938,4.362418021,20.82292558,16.38038209,6.645280867,7.904191617,9.23609923,7.587966923,5.366124893,2.333333333,3.314513829,2.538066724,4.70544625,6.437410893,9.471343028,15.89962931,6.212147134,10.45765612,5.795551754,6.005417736,2.51639578,23979,58,8
14.60577473,9.728987993,8.14922813,26.985992,8.728987993,24.19153802,21.66666667,9.016009148,11.121498,14.38793596,13.1112064,11.41166381,5.646369354,6.333333333,4.334762722,6.516009148,10.08290452,11.35363065,16,9.661234991,10.75471698,8.666094911,9.961692396,4.723842196,24467,58,8
4.333333333,0,0,1,4.666666667,3.520994002,13.80434162,2.568694659,2.333333333,1.549557269,0,1.558411882,1.098257641,3.131105398,0.215652671,4.674950014,3.529277349,19.79520137,1.911168238,1.151385318,2.984575835,0,0,0.588117681,2846,58,8
3.815654521,0,0,1.064777328,4.893387314,3.731443995,16,2.333333333,2,1.131443995,0,0,0.926045884,3.625101215,0.333333333,3.515249663,4.917678812,17.59622132,3.196221323,1.972739541,2.114979757,0.073954116,0,0,2646,60,8
1.666666667,0,0,0.129989213,3.199029126,1.666666667,8.223570658,4.333333333,1.333333333,0.129989213,0,1.278047465,1,1,0.591693635,2.485976268,3.57793959,7.227615965,2.156418554,1.975728155,0.855717368,0.064994606,0,0.611380798,3456,60,8
10.05626964,7.155098543,6,21.60639817,12.59211654,28.44730077,27.20394173,13.68437589,12.63267638,12.44101685,7.333333333,10.12910597,6.45786918,3.905741217,4.333333333,7.921736647,15.41816624,11.25621251,14.87032276,11.8426164,12.57897744,5.666666667,5.447300771,4.772922022,24445,61,8
6.423175966,1.333333333,2.198283262,6.361373391,17.89012876,21.97195994,40.25150215,18.12160229,17.03805436,5.560801144,5.333333333,4.507296137,1.851216023,2.834048641,3.556795422,13.75994278,22.49298999,22.87124464,22.42260372,20.45808298,12.02918455,6.563376252,3.271530758,1.214306152,16069,61,8
9.519568151,7.664507422,7.029419703,21.29797571,20.49338731,31.45964912,30.72820513,16.9705803,15.73765182,31.58326586,6.023211876,9.170310391,4.069095816,4.055060729,7.640755735,24.26855601,17.08960864,15.082861,14.60350877,18.4245614,9.755465587,7.06585695,5.88097166,3.930094467,24723,62,8
4.474271012,1,0.697541452,6.804173814,8.348198971,21.67352773,34.78016009,14.27730132,10.17667238,5.176672384,1.861349342,4.514008005,1.42109777,1.666666667,0.963693539,8.264722699,17.60748999,25.43024585,15.09319611,23.64608348,9.32647227,5.320468839,1.03516295,0.323041738,17927,65,8
3.325229606,0.339276067,1.666666667,5.96380335,13.09265262,30.04511075,24.35332253,19.56591032,27.40626688,5.147487844,2.666666667,4.900594273,1.659103187,1.266342518,3.156401945,6.860345759,17.07725554,26.90788763,21.87385197,21.35683414,17.23014587,2.59832523,2.38006483,2.290113452,10328,67,8
19.29477292,11.39445873,10.62753499,27.91602399,35.24135961,32.87032276,45.44815767,29.19851471,15.72122251,27.739503,23.13424736,25.34218795,12.43101971,12.99285918,7.956869466,16.85347044,23.60268495,40.96086832,42.19194516,26.84347329,31.13538989,17.76806627,13.01142531,13.15224222,28164,69,8
7.240915594,1.335050072,1.326466381,5.528183119,11.25407725,15.20915594,32.33991416,13.19828326,10.7267525,5.551359084,3.439198856,4.788841202,1.699284692,1.333333333,1.788268956,7.458655222,14.22546495,10.10643777,14.47238913,15.32217454,9.131044349,5.886981402,1.519313305,1.742203147,17305,69,8
5.18251928,1.61468152,2.569551557,7.46215367,20.55298486,16.44787204,21.5961154,25.44901457,26.27734933,4.83033419,10.37075121,5.440445587,2.892030848,3.007712082,8.740931163,14.59811482,28.60039989,23.55612682,13.06083976,16.65438446,6.685518423,7.324193088,6.661810911,1.419880034,10432,72,8
2.723793202,1,0.81005427,6.601828049,8.123107684,26.93887461,36.81005427,18.00714082,9.977435019,2.935161382,1.238217652,3.666666667,1.689231648,1.613824622,0.81005427,5,25.98943159,30.10625536,23.26906598,28.35247072,9.314481577,2.134247358,0.806626678,0,18525,76,8
9.348471865,5.333333333,5.807197943,14.79777207,14.89203085,20.37132248,22.48043416,20.0454156,9.061411025,18.1756641,12.27849186,12.17937732,4.140245644,6.446443873,5.683233362,5.828334761,10.56983719,15.21393887,19.99457298,12.62982005,12.57412168,13.76378178,8.433590403,5.980291345,27759,78,8
1.769977169,0,1.81706621,7.288812785,9.092751142,19.09902968,12.90468037,10.12756849,18.45319635,4,2.333333333,2.333333333,0.884988584,0.333333333,2.013127854,7.2668379,16.46175799,14.03710046,20.54937215,8.646974886,8.221461187,0.84760274,1.666666667,0.70576484,12148,78,8
8.059799714,5.666666667,5.255221745,14.1602289,11.44148784,25.52589413,26.20572246,13.53905579,9.31416309,11.57825465,5,8.333333333,3.977968526,3,5.816309013,5.983118741,12.71988555,12.33848355,10.32875536,11.17596567,9.674105866,3.507010014,4.919313305,3.426609442,25540,79,8
2,0,0,1.666666667,5.372431507,3.349885845,15.6706621,2.328196347,1.997716895,1.333333333,0,0.137271689,0.34303653,1.851883562,0.618721461,5.44206621,10.8652968,9.738299087,4.179223744,0.803938356,1.016552511,0.333333333,0,0,2112,79,8
11.55422031,8.667238913,7.055221745,17.07353362,12.2434907,23.127897,22.11044349,15.96423462,8.099284692,10.85979971,16.40257511,12.09613734,6.027181688,9.671530758,4.641773963,4.695565093,12.91616595,15.63319027,19.83433476,20.10786838,14.9702432,7.721316166,13.32446352,6.434334764,27045,81,8
13.49014567,8,7.269922879,16.35275636,13.53727506,21.37017995,19.60182805,14.6101114,7.985718366,12.59383033,19.83633248,15.12339332,6.333333333,10,5.522707798,5.974007426,11.25706941,14.77806341,16.80205656,14.71550985,18.69437304,9.264781491,15.86775207,7.572122251,27225,83,8
3.333333333,3.478002699,3.755195682,10.42348178,3.110661269,17.39811066,9.228070175,3.730094467,3.626180837,3.348717949,4.360323887,3.039136302,4.048582996,0.468556005,1.910391363,4.451282051,5.90877193,6.322267206,5.984615385,3.241295547,3.165182186,2.510931174,1.104993252,0.513090418,22093,83,8
2.738483548,1,0.80944206,7.921316166,9.697281831,31.3304721,44.7379113,22.1130186,12.64806867,4.355937053,1.333333333,3.512732475,2.009155937,1.357367668,0.952217454,7.176824034,21.63891273,38.88555079,24.12503577,34.08211731,13.63748212,3.036623748,1,0,18805,88,8
8.636952998,6.96002161,6.333333333,20.23041599,12.86925986,29.70259319,25.66666667,13.31172339,11.44300378,12.33333333,6.711507293,9.604538088,5.666666667,3.388708806,5,9.005942734,14.71690978,9.53106429,13.32549973,10.81766613,9.404376013,5.725553755,5.570502431,4.120475419,24760,5,9
9.274176121,6.791734198,7.682874122,24.74662345,25.64289573,33.72096164,31.20664506,17.21393841,15.5723933,34.2371691,6.811993517,8.840896813,4.072663425,4.896812534,13.32333874,19.95921124,14.48595354,22.79362507,17.6180443,17.38627769,12.12857915,10.91058887,7.034846029,4.557806591,25349,5,9
2.318181818,0.90165809,0.925100057,9.500857633,1.662092624,15.92652945,4.333333333,5.333333333,4.059176672,7.166380789,1.41623785,1.302458548,1.068038879,0.504002287,0.546598056,1.318467696,12.72498571,5.248141795,7.125214408,3.176386507,2.328759291,2.752715838,2.119782733,0.047169811,21785,5,9
8.666666667,7.204227364,5.979434447,20.03084833,12.57754927,28.63010568,26.16452442,13.04227364,11.47157955,12.35589831,6.603541845,9.984575835,5.666666667,3.646958012,4.764067409,8.126820908,15.69323051,9.447586404,13.4335904,11.79662953,9.83461868,5.33618966,5.470151385,3.682090831,24918,6,9
1.666666667,0,0,0.61292167,5.338479131,2.363636364,9.338479131,6.123499142,4.333333333,0.333333333,0,0.829331046,1.210120069,0.333333333,0.528873642,7.147798742,5.767295597,8.029731275,4.115208691,2,2.244997141,0,0,0.652086907,5047,6,9
6.939108062,5.590623213,5.879645512,27.16723842,5.734705546,23.99628359,19.03259005,7.688393368,9.26329331,12.09291023,9.156946827,6.666666667,2.58862207,2.999714122,3.431103488,6.907661521,7.744139508,12.06203545,15.61206404,8.038021727,12.31818182,7.94053745,6.870497427,2.854488279,23806,8,9
2.777682403,1.333333333,2.239198856,7.365951359,7,25.81459227,21.04635193,10.00028612,5.608011445,1.745064378,1.091559371,2.046638054,1.681545064,0.234334764,3.668955651,5.131044349,17.93247496,6.994563662,12.07896996,8.851788269,4.313876967,1.941344778,2.203719599,0.941344778,19902,8,9
3,0.045779685,0.165665236,1.784549356,5.3490701,8.333333333,19.87410587,6.951359084,5.11788269,2.058655222,1,2,0.333333333,0.333333333,2.087839771,4.993991416,11.18168813,6.274391989,8.158226037,10.45779685,5.735622318,2.882403433,0,0.333333333,15448,8,9
17.94304993,12.51767881,12.60269906,36.1414305,38.16275304,45.87611336,46.1414305,24.23589744,21.50769231,54.4974359,18.13252362,21.54224022,7.306072874,14.54251012,18.30472335,37.10661269,23.95303644,40.91794872,36.22510121,25.62564103,21.71740891,20.04696356,22.66315789,11.58947368,25340,9,9
5.016976556,1,1.03152789,4.555914848,8.666666667,12.30692536,27.25437887,9.983831851,8.647803826,4,1.997305309,3.333333333,1.036917273,0.898140663,1.629749394,7.820803018,14.07356508,10.57774185,13.29641606,14.95742387,9.578819725,5.173268661,0.666666667,0.666666667,17009,9,9
3.011158798,2.438912732,1,6.732188841,19.32131617,25.2758226,16.04978541,24.27296137,36.11645207,9.096137339,4.666666667,2,1.505579399,0.908440629,1.107010014,10.45293276,14.23805436,13.50214592,10.06981402,22.61144492,33.0683834,6.260944206,2.333333333,0.666666667,6705,10,9
1.850742009,1.017408676,2.043093607,13.43607306,20.06649543,28.93807078,25.89811644,42.35388128,48.89269406,8.592751142,0.343607306,0,0.740296804,1.034817352,8.54880137,7.049372146,11.49257991,24.72203196,9.762557078,30.73116438,33.42922374,6.504280822,3.542522831,0.1418379,7931,10,9
10.46929449,7.551842331,7.99571551,23.42730648,22.1862325,31.37017995,28.98086261,16.02056555,15.33333333,35.61782348,6.553270494,9.707226507,4.214795773,4.400742645,11.11939446,24.16452442,16.37446444,16.66181091,14.47957726,14.91659526,9.23479006,7.841188232,6.398743216,4.560696944,24878,11,9
3.700057078,2.333333333,1,7.41923516,21.92979452,28.21004566,16.875,26.49486301,38.65525114,10.28738584,5.875856164,1.748287671,1.72859589,0.953196347,1.666666667,11.95148402,17.3005137,16.89954338,10.91267123,24.43578767,31.59103881,8.58989726,2.485730594,1.333333333,5936,11,9
8.696308273,6.084074373,5.392886015,20.97062786,21.26300189,35.0864996,36.39019132,23.1519806,16.65804365,23.1562921,6.366747507,8.874966316,4.780652115,6.662894099,7.543249798,13.7423875,20.77337645,29.89275128,19.53866882,16.79439504,12.94314201,10.47534357,7.427378065,4.726758286,22708,12,9
2.63924593,0.072836332,0.072836332,1.013996001,5.48243359,6.910025707,19.6529563,6.382176521,5.351328192,1.940017138,1.183661811,2.072836332,0.333333333,0.389888603,1.083404742,3.495858326,9.46215367,5.760354185,7.586118252,5.085118538,5.151385318,2.145672665,0.305912596,0.666666667,14783,12,9
1.415924426,0.294197031,1.913090418,23.73225371,4.730634278,38.7562753,13.34466937,16.00917679,12.65587045,11.02321188,1.660458839,1.233738192,0.904993252,0.660458839,2.5951417,7.105533063,19.48232119,20.61673414,31.36059379,18.01079622,10.8877193,5.909311741,2.654251012,0.372739541,22834,13,9
2.850357654,2.333333333,1.038626609,8.620314735,24.69899857,33.08555079,19.77224607,29.86523605,42.24749642,11.25007153,5.770815451,1.666666667,1.413733906,1,2,14.20572246,22.4434907,20.30786838,15.45178827,28.24577969,36.67296137,9.235765379,2.33018598,1.333333333,5693,14,9
2.794062078,1.0634278,2.199460189,13.96815115,20.9022942,29.33333333,26.47098516,41.83346829,49.34547908,9.393252362,0.545209177,0,1.040215924,1.312010796,9.115249663,7.235897436,11.048583,25.81133603,9.392712551,29.5219973,32.4879892,7.249932524,4.537921727,0,7619,14,9
9.062374821,7.042632332,6.434334764,21.88526466,12.5788269,30.53018598,27.32160229,13.69642346,12.66666667,12.88268956,7.12074392,9.4509299,5.833476395,4,4.622889843,8.937052933,14.89241774,12.0260372,15.05922747,11.63319027,11.4434907,5.768812589,6.203719599,4.333333333,24275,15,9
2,2.333333333,1.616723744,13.13384703,40.52853881,54.4663242,41.45890411,47.9783105,70.57420091,13.57591324,4.934931507,1.666666667,1.330194064,1.333333333,4.408105023,20.14098174,30.32762557,44.90525114,29.71603881,51.54680365,56.68778539,12.62243151,2.720605023,1,5926,17,9
8.333333333,5.55609493,5.260517799,16.91127292,12.18662352,26.51941748,26.00809061,13.75674218,10.25647249,12.38214671,5.813106796,9.107874865,4.995145631,3.225458468,5.351402373,6.790992449,14.71736785,11.39023732,10.86785329,12.03613808,9.588996764,4.106256742,5.682308522,3.444444444,25387,21,9
3.460263007,0.281875357,0.450543168,1.478559177,5.971983991,7.600057176,20.77301315,7.20869068,5.767581475,2.178959405,1.049456832,2,0.429102344,0.333333333,1.742138365,4.78273299,10.26443682,6.72698685,7.970268725,5.987707261,5.142081189,2.512292739,0.333333333,0.666666667,15114,22,9
4.23670669,0.333333333,0.528301887,1.679531161,5.824757004,8.13350486,21.28787879,7.050600343,5.83619211,2.414236707,1,2,0.510005718,0.333333333,1.973413379,5.598627787,10.31275014,7.15780446,7.90165809,7.213836478,6.046883934,2.757004002,0.333333333,0.451114923,15443,22,9
1.189862543,0.333333333,0.333333333,2.843642612,3.333333333,17,13.93069874,5.922966781,2.695017182,0.666666667,0.333333333,2.568728522,0.333333333,0.333333333,2,2.20790378,12.18757159,5.196162658,12.17124857,5.415234822,2.069587629,1.333333333,0.666666667,0,17967,24,9
14,8.026300743,6.910806175,13.88336192,15.06546598,20.66666667,20.91966838,19.66666667,7.751572327,14.61606632,19.56603774,20.24842767,6.437964551,9.941395083,5.019725557,4.082332762,11.02915952,21.8273299,13.66352201,21.9616924,19.20182962,10.56060606,13.75843339,9.474271012,28023,25,9
2.932363014,0.923515982,1.656392694,4.991152968,7.928652968,18.66609589,14.64840183,12.0336758,17.18436073,3.666666667,2.666666667,4.438641553,0.919805936,0.493436073,2.00913242,5,13.97802511,17.47916667,11.97517123,12.58076484,11.96518265,2.023401826,0.666666667,1.196347032,12532,25,9
2,2.333333333,1.532534247,12.32648402,38.32705479,52.25399543,38.55650685,45.9783105,67.5505137,13.31563927,4.935787671,1.666666667,1.113013699,1.333333333,4.292808219,19.4494863,30.76484018,41.31621005,28.62899543,47.92123288,55.22916667,11.98915525,2.636986301,1.068778539,5927,27,9
3.991702432,1.595708155,0.942775393,6.126180258,18.18397711,23.54020029,14.87982833,22.16165951,33.66924177,8.333333333,4.981402003,2.341917024,1.873819742,0.531902718,1.307010014,8.293276109,12.76309013,11.70157368,8.557367668,20.97310443,30.61258941,5.347925608,2.777968526,0.740486409,6983,27,9
3.220794059,0.654384462,1.665524136,5.592402171,10.39988575,24.78777492,21.17852042,17.38817481,22.97457869,4.990859754,2.666666667,4.56241074,1.475578406,0.813767495,2.349328763,6.171950871,14.93259069,24.26763782,18.75549843,19.27792059,13.54070266,2.309340189,1.785204227,1.925449871,10696,27,9
5.85317139,1.21754386,1.148178138,8.747638327,12.06180837,21.74709852,36.42780027,16.02267206,12.83697706,7.564642375,2.659649123,5.333333333,1.889338731,1.666666667,2.685020243,13.47557355,20.69905533,19.81079622,18.50202429,21.51174089,8.548178138,8.474493927,2.331983806,0.666666667,18211,28,9
2,1.852327906,1,7,20.09625821,27.33419023,18.39274493,25.2919166,38.99800057,8.335332762,4.159668666,1.467009426,1,0.690088546,1.154812911,11.10368466,15.87175093,16.39188803,11.94915738,23.87403599,36.68837475,5.566409597,2.203084833,0.489003142,6979,28,9
1.941923285,1.026472177,0.925985954,6.061858455,19.12290654,34.87871421,37.79659643,30.3373852,42.3363047,8.377363587,2.371690978,3.642895732,1.13452188,0.918692599,1.6091302,9.73987034,21.90032415,28.10453809,17.55105348,43.07374392,36.53079417,4.806591032,1.821447866,1.454889249,8867,28,9
3.839326484,0.953196347,0.836187215,5.380422374,14.52226027,29.2739726,30.21489726,24.10530822,33.46375571,7.190639269,2.333333333,4.106449772,1.70890411,0.906392694,1.502853881,8.119863014,19.519121,23.46347032,15.9086758,29.62756849,30.57619863,3.196061644,1.834474886,1.835901826,9971,28,9
10.70145423,8.007984032,8.484459652,25.20188195,24.39749073,32.73282007,30.43512974,17.15796977,15.63815227,39.48645566,7.624465355,10.24864557,4.564014827,5.648987739,12.69575135,23.59823211,20.26090676,20.60108355,16.16737953,16.33846593,10.42686056,9.44510978,8.145708583,4.584545195,24875,29,9
14.83671263,8.417680454,9.909434982,22.67153285,28.19653961,34.18031901,33.4828332,14.74074074,11.59394431,32.93403623,16.099216,17.92565558,9.539334955,10.09056502,14.23249527,15.53176534,22.25466342,27.82698026,18.63098135,20.67018113,18.24574209,11.57339822,9.310894836,9.297648013,27060,30,9
2.778947368,2.333333333,1,7.168151147,21.29527665,28.46018893,17.01133603,27.93387314,38.49311741,11.36788124,5.811605938,1,1.389473684,1,1.590013495,11.32496626,16.30013495,18.09392713,11.27449393,24.05614035,29.25479082,9.467476383,2.573819163,0.689338731,5456,32,9
2.869068039,0.777301315,0.667810177,5.333333333,15.55517439,30.34048027,32.27730132,25.67667238,36.34505432,7.337907376,1.888507719,2.686678102,1.270726129,0.739565466,1.334476844,7.850485992,19.47427101,23.76043453,15.32875929,34.10291595,32.72298456,3.72327044,1.552315609,1.117781589,9602,38,9
3,1,1.00428449,6.607826335,8.305341331,27.59240217,33.36475293,16.13510426,9.356183947,2.399028849,0.666666667,1.666666667,2.019708655,1.333333333,1.299628678,5.608111968,26.77063696,19.87746358,23.55526992,27.64867181,6.27106541,1.435589831,0.711510997,0,18816,39,9
2,0,0,1.666666667,5.668383405,3.336480687,17.1888412,2.333333333,2,1.333333333,0,0,0.480114449,2.143347639,0.333333333,5.067811159,10.93075823,9.618597997,4.428040057,0.725035765,1,0.333333333,0,0,2285,40,9
2,0,0,0.666666667,7.634675807,5.791488146,14.52385033,6.80148529,7.665238503,0.74493002,1.674950014,1.196229649,0.666666667,0.658383319,0.325906884,8.314767209,5.685518423,5.719508712,8.650099971,4.254213082,9.071408169,0.411596687,0.666666667,0.37246501,10466,40,9
1.534191702,0,1.918168813,6.039198856,6,12.3304721,7.871816881,6.212017167,12.93762518,2.078397711,2.100429185,1.66695279,0.733619456,0.281831187,1.251502146,4.816881259,13.09499285,8.814306152,19.60801144,2.954506438,8.955078684,0.333333333,2.67925608,0.673247496,13952,40,9
6.794915738,7.001713796,10.01599543,32.73350471,19.42016567,53.46758069,49.42759212,25.20651243,20.50071408,12.24992859,6.358469009,7.712653528,4.305055698,3.918594687,9.439017424,16.09025993,32.35818338,27.80576978,27.23136247,27.49900029,20.67380748,9.534418738,9.209654384,3.189374464,22927,43,9
3.864038846,0.666666667,1.017423593,4.45786918,15.08626107,9.581262496,14.18194801,19.01228221,20.45158526,2.371608112,7.247929163,3.754927164,2.016852328,1.747786347,4.654098829,12.17909169,15.45615538,17.59411597,6.512996287,9.356755213,6.644387318,2.833190517,3.787203656,0.862610683,9703,43,9
2.370280475,0.05231931,0.333333333,3.333333333,4.938511327,20.49730313,24.80312837,10.5272384,5.164239482,0.998381877,0.340884574,1.666666667,0.703883495,0.333333333,0.666666667,2.024811219,11.5504315,10.83090615,16.72141316,16.20199569,4.559061489,0.870010787,0.007551241,0,17051,44,9
8,6.663430421,5.723300971,18.51564186,13.71952535,28.98840345,24.93419633,13.58036677,11,15.5377562,5.805825243,8.243527508,5.055285868,3.308522114,6.44768069,13.91963323,14.81040992,11.80690399,12.9894822,9.737055016,6.770765912,5.975458468,6.010248112,3.612998921,24749,46,9
18.49110032,10.02265372,10.99838188,23.600863,21.81850054,27.08414239,34.31499461,27.6933657,11.61326861,23.61218986,21.3087918,22.57119741,9.607874865,10.63942826,7.457119741,10.07955771,14.70819849,25.34277238,34.79638619,27.3214671,26.53937433,14.61245955,14.61893204,11.17907228,28282,46,9
1.531276778,0,0,0.666666667,4.966295344,2.812339332,5.288489003,7.432162239,5.005998286,0.333333333,0,1.307055127,1,1,0.604684376,4.835475578,6.059125964,6.084832905,2.401599543,3.880319909,2.381605256,0.333333333,0,0.980291345,5043,46,9
5.652956298,1.412453585,1.285918309,10.81062554,12.1013996,24.23707512,39.43558983,18.08883176,13.39674379,9.499571551,2.992287918,5.771493859,2.509854327,2.017709226,2.874607255,15.16795201,18.42730648,19.74635818,18.56126821,21.5052842,8.97229363,9.458440446,2.768066267,1.219080263,18791,47,9
2.039954338,1.180936073,1,6.791952055,22.20176941,38.96090183,42.85987443,34.59275114,47.33618721,8.90553653,2.388127854,3.941210046,1.329052511,1.274828767,1.975171233,11.39754566,24.79851598,31.64811644,21.43464612,48.11158676,38.09931507,5.598173516,1.721461187,1.849315068,8518,47,9
1.901086335,1.137221269,1.152372784,7.686678102,27.72412807,44.08433391,47.92367067,42.78359062,56.33304746,9.581761006,3.028587764,2.323613493,1.373070326,1.137793025,2.337049743,12.05889079,23.62464265,34.44311035,26.1995426,53.69096627,48.175243,6.608347627,2.350485992,1.08376215,7251,50,9
2.233468286,0.120377868,1.787044534,7.651282051,9.851012146,20.49203779,13.27449393,10.7754386,18.82645074,3.295006748,2.231848853,2.619163293,1.653981107,0.527665317,2.41511471,7.481511471,20.49554656,16.96761134,26.15087719,9.753306343,7.622132254,1.087989204,1.666666667,1.002159244,11777,51,9
2.666666667,1,0.646334479,4.666666667,6.333333333,23.22966781,27.92955326,12.74742268,6.744272623,1.419816724,0.666666667,1.666666667,1,0.764604811,0.979667812,3.431271478,21.10223368,14.65721649,18.08676976,21.44616266,4.912657503,1.144329897,0.333333333,0,17948,52,9
1.666666667,0,0,0,3.2378502,2.148942253,6.417095483,5.039165237,1.176386507,0,0,1.647226987,1,0.961978273,0.444253859,1.843053173,4.125214408,6.889079474,1.671240709,3.096054889,0.666666667,0,0,0.666666667,3241,54,9
2,0,0,0,3.701513853,1.956298201,9.851471008,3.487574979,1.514995716,1,0,1.25506998,1,1.703513282,0.161953728,2,4.086832334,10.46301057,2.289917167,1,1.181662382,0.043416167,0,0.333333333,3679,55,9
2.068038879,0.912521441,1.542881647,11.75071469,22.51257862,28.8427673,27.71126358,40.8376215,51.97798742,9.294739851,1.521440823,0.00971984,1.02915952,1.637793025,5.04373928,11.43053173,13.39994282,31.79273871,9.89565466,33.92938822,28.45997713,8.780445969,4.381932533,0,5731,55,9
1.7728255,0.70556456,1.178822258,2.215018909,7.672069152,9.63641275,0,0,0,0.744462453,0.272285251,1.484873042,3.288762831,2.27471637,2.981361426,4.009994598,18.77309562,9.51458671,3.55645597,5.794975689,1.231226364,1.803079417,0.233387358,0.640464614,3427,58,9
5.076703735,1.333333333,1.396350157,10.26404334,11.24636441,26.26575421,40.82520673,18.47875677,13.36469917,8.195323638,2.167949815,5.333333333,2.654405475,2.31166239,2.397490733,14.20872541,18.83319076,26.1114913,20.07470773,24.8716852,10.22925577,7.591103507,2.657256915,0.990590248,18795,59,9
1.235277301,0,1.156946827,5.341909663,4.333333333,10.66666667,5.493424814,5.392224128,7.961978273,1.670954831,1.589479703,2.333333333,1,0.333333333,0.823613493,3.725557461,11.45997713,7.685820469,21.93081761,2.411092053,2.557461407,0.334190966,2.497712979,0.666666667,13586,61,9
3.799485861,0,0,0.666666667,4,3.426163953,13.8706084,3,2.333333333,1,0,0,1.257069409,3.333333333,0,3.42587832,2.872322194,16.37732077,1.94344473,1.333333333,3.654098829,0,0,0,3265,62,9
11.72265067,6.705798343,6.148528992,16.01456727,15.32819195,22.38931734,22.33333333,18.06398172,9.333333333,16.75064267,15.28620394,14.54612968,5,8.333333333,5.154241645,6.032562125,12.67837761,14.1293916,18.56583833,9.615252785,13.25278492,12.33104827,9.307626392,6.529277349,27302,63,9
11.11479386,7.147938561,7.554836971,18.11102129,15.26704392,20.79762867,20.95742387,19.33333333,9.196443007,25.81810833,18.75101051,16.39989221,5.076529237,9.063864188,6.541094045,6.241174885,10.62247373,19.64349232,16.43438426,15.64726489,15.03853409,17.44516303,12.63971975,8.11991377,27840,66,9
2,0,0,0.017152659,4.012578616,1.696683819,9.666666667,3.165523156,1.384791309,0.945683248,0,1.255002859,1,1.508290452,0.252144082,2.042881647,4.088907947,8.559176672,2.333333333,1,1.051457976,0,0,0.333333333,3678,66,9
15.77186964,11.0946255,8.47455689,29.80674671,31.20354488,36.30874786,40.1969697,24.39908519,20.27558605,45.00457404,13.26529445,16.81560892,9.147226987,14.93767867,12.40851915,20.7327044,16.04774157,22.68610635,20.79931389,32.8158948,16.57404231,16.68639222,13.59119497,8.789308176,23547,67,9
2.597317352,2.333333333,1.333333333,11.88869863,37.32334475,52.14840183,38.69492009,44.89069635,66.25941781,12.64297945,4.716894977,1.666666667,1.576769406,1.320776256,3.8293379,18.34589041,28.68807078,41.81592466,26.105879,48.20861872,56.86244292,11.47203196,2.462043379,0.686073059,6176,67,9
1.666666667,0,0,0.666666667,5.703045001,3.098086769,10.21584479,7.766909189,6.780921584,0.333333333,1.138507141,1.333333333,0.979250876,0.745082188,0.983292913,6.41632983,4.573430342,6.045001347,4.427378065,3.898410132,5.505793587,0.333333333,0.600646726,0.77283751,6253,70,9
1.333333333,0.069920091,0.087614155,1.568778539,11.13926941,6.641552511,7.083618721,9.292237443,16.08932648,0.666666667,2.333333333,1.666666667,0.666666667,1.12043379,3.387842466,8.005707763,7.990011416,12.52311644,4.501141553,9.418949772,8.032819635,1.462328767,1.333333333,1,7957,71,9
2,0,0,1.666666667,5.350756927,3.333333333,16.44044559,2.14938589,1.862896315,1.333333333,0,0.137103685,0.333333333,1.839474436,0.62753499,4.747215081,11.12310768,9.540702656,4.653241931,0.803770351,1,0.362753499,0,0,2113,74,9
1.615208691,0,0,0,3,2.221269297,7.765294454,4.043453402,1,0,0,1.666666667,0.969125214,1,0.403087479,2.102915952,3.269296741,7.592910234,2.804173814,2.974842767,0.853630646,0,0,0.676958262,3034,74,9
14.21193945,8,6.119394459,15.44044559,15.66666667,20.29134533,21.71922308,19.66666667,7.559554413,14.44215938,20.70465581,21.70465581,6.2027992,8.686375321,4.236218223,4.65638389,12.82376464,24.82005141,15.26249643,26.33761782,21.31648101,10.53870323,16.05427021,9.600114253,28133,76,9
2,0,0,1.616066324,5.800171527,4.666666667,13.66666667,2.666666667,2,1.333333333,0,1.666666667,0.716409377,0.702401372,0.361921098,3.604631218,9.078616352,12.73098914,3.949971412,2.630931961,1.333333333,0.666666667,0,0.455403087,1435,80,9
