20000101_pr,20000201_pr,20000301_pr,20000401_pr,20000501_pr,20000601_pr,20000701_pr,20000801_pr,20000901_pr,20001001_pr,20001101_pr,20001201_pr,20200101_pr,20200201_pr,20200301_pr,20200401_pr,20200501_pr,20200601_pr,20200701_pr,20200801_pr,20200901_pr,20201001_pr,20201101_pr,20201201_pr,Id,gc,stable
3,1,0.666666667,6.333333333,7.720936875,26.19822908,34.06826621,16.34161668,9.356755213,2.666666667,1.333333333,3.666666667,1.880319909,1.260211368,0.666666667,5.196515281,28.23564696,23.06683805,23.09940017,26.48671808,7.189660097,1.666666667,0.85061411,0,18528,13,69
2.666666667,1,0.614306152,4.666666667,6.333333333,23.17625179,27.24921316,12.35507868,6.298712446,1.489556509,0.666666667,1.666666667,1,0.764520744,1.026037196,3.431187411,20.24892704,14.67668097,15.92532189,20.95908441,5.016595136,1.156223176,0.333333333,0,17949,13,73
9.591830905,9.634390174,9.280205656,36.57926307,15.49900029,41.75606969,36.1896601,17.70408455,16.3059126,12.09368752,9.26678092,10.48214796,5.305626964,4.511282491,7.06398172,14.8137675,24.28506141,21.44273065,19.23936018,23.20251357,18.16795201,9.680377035,10.59211654,4.467295059,22931,13,74
2,0,0,0,4,1.666666667,9.86049171,4.454259577,2.78759291,0.666666667,0,0.58862207,1,0.725271584,0,2.274728416,4.374499714,8.804173814,2.333333333,0.725271584,2,0,0,0.215551744,4130,13,76
11.54030875,7.895940537,7.098913665,26.38793596,27.96998285,39.30217267,43.66323613,27.78987993,21.15265866,34.0051458,9.011720983,12.12721555,6.613779302,10.08404803,10.04202401,18.09891366,19.52630074,30.27415666,25.61263579,27.73727844,17.02458548,12.56832476,9.827044025,6.086906804,23042,13,78
2,0,0,1.532875929,5.636649514,3.554316752,17.2135506,2.333333333,2,1.333333333,0,0,0.666666667,3.165523156,0.333333333,5.357918811,9.88593482,11.13836478,4.147512864,1,1.096626644,0.202401372,0,0,2461,13,78
1.350200114,0.77301315,1.232418525,10.78330475,37.63950829,76.26072041,76.19754145,58.79702687,80.85305889,11.97169811,2.862492853,2.652372784,1.341909663,1.439679817,4.141795312,15.71983991,38.35849057,68.57089766,62.18267581,72.54831332,53.12692967,9.217552887,2.333333333,1.420240137,7851,13,78
3.266723842,1.333333333,1,6.333333333,1.286163522,11.66666667,3.498284734,4.170954831,3.331903945,6.710977702,2.260434534,0,1.212692967,0.333333333,0.715837621,0.666666667,9.632647227,4,5.040880503,1.769582619,2.688679245,3.231560892,2.811320755,0,21192,13,80
2.974864324,2.532419309,2.200514139,15.48957441,46.35732648,65.77663525,50.60125678,54.6372465,79.70379891,14.47043702,5.5218509,2.300771208,1.80891174,1.650385604,5.479291631,22.79520137,32.20165667,58.30362753,35.81890888,61.88517566,61.31876607,14.75864039,3.46529563,1.213081977,5924,14,5
2.849628359,1.438822184,1.451114923,11.81417953,38.87135506,61.11978273,60.3299028,54.95283019,74.37249857,11.74528302,3.881932533,3.681532304,2.034877073,1.403659234,3.502287021,17.46312178,32.70011435,50.96912521,39.97712979,66.6266438,58.77987421,9.616352201,2.862492853,1.581475129,6685,14,5
7.864324479,5.634675807,5.387603542,17.0742645,13.89574407,28.3496144,26.16680948,13.9423022,9.823479006,15.65924022,5.615538418,8.000856898,3.222793488,3.608111968,8.865752642,8.583261925,12.1468152,11.23393316,14.92287918,9.395029991,7.952870608,4.713224793,5.073407598,3.561839474,25680,14,6
15.19496855,8.837049743,9.523156089,23.19325329,30.61063465,34.33104631,34.96369354,16.3133219,11.64008005,30.30874786,18.5946255,19.2647227,9.144654088,9.384791309,12.1240709,16.2647227,25.06060606,25.83704974,17.92910234,25.13207547,19.88250429,13.01886792,11.43596341,8.345054317,27344,14,6
20.16275304,13.69014845,9,30.87206478,26.38407557,25.48232119,29.32928475,15.71821862,14.81052632,49.86882591,19.04129555,25.37139001,10.72766532,19.36518219,13.92496626,26.63697706,15.71902834,13.89473684,17.07287449,23.93819163,12.6097166,18.99892038,17.14736842,12.17921727,23369,14,6
2,0,0,0.666666667,8.00566343,4.666666667,12.79368932,7.030744337,7.870550162,1.057173679,1.700647249,0.564455232,0.547195254,0.666666667,0.666666667,16.27400216,7.464401294,7.045577131,8.178802589,3.441208198,8.844929881,0.888888889,1.085221143,0,8639,14,6
4.200286123,0.544206009,0.999141631,3.672389127,14.53848355,8.124177396,12.93562232,16.58826896,18.9713877,2.111587983,7.361945637,3.666666667,2.162517883,1.222889843,4.718454936,10.8658083,13.25379113,16.97796853,5.188268956,8.106151645,6.612017167,2.258082976,3.277539342,1.212875536,9333,14,6
8.446540881,6.762435678,7.320754717,30.55546026,7.305317324,25.14236707,21.75328759,8.505145798,11.28673528,13.48856489,10.70897656,7.666666667,3.629788451,3.333333333,4.246426529,11.06403659,12.76300743,15.3810749,17.96226415,12.6329331,17.20325901,8.562035449,8.140365923,3.049456832,23801,14,9
20.46288799,13.72226721,9,30.8734143,26.72820513,25.72118758,29.45695007,15.50580297,15.26909582,48.89176788,19.13144399,25.1902834,10.78974359,19.36464238,13.8437247,26.76275304,15.88556005,14.8925776,16.17840756,23.03454791,12.82402159,18.80782726,17.48232119,12.72361673,23370,14,10
2.351343625,1.040308748,2.244425386,13.75414523,22.03544883,28.62292739,25.9436821,41.24757004,50.78530589,9.534877073,0.666666667,0,0.732132647,1.233276158,8.982275586,7.586906804,10.96998285,25.69811321,9.195540309,29.0217267,31.55002859,7.350200114,4.779302459,0,7318,14,10
1.666666667,0,0,0.596340766,6.025157233,2.53401944,9.897369926,6.666666667,6,0.333333333,0,0.428244711,1,0.333333333,0.666666667,8.460834763,4.84591195,7.432246998,3.424528302,2.017438536,4.715551744,0,0,0.309033734,5762,14,11
10.73220065,9,8.099514563,28.67313916,14.04692557,31.49703344,27.82955771,13.63295577,13.5776699,13.99217907,9.109223301,11.2206041,6.481391586,5.183117584,5.512944984,10.8907767,18.04288026,14.19093851,18.13592233,10.40695793,13.02858684,6.177454153,7.632686084,5.046925566,24112,14,12
2.892490546,0,0,1.275526742,5.443003782,3.655591572,15.66666667,2.333333333,2,1.333333333,0,0,1.042139384,3.787682334,0.333333333,4.358725014,6.081577526,15.34008644,4.323878984,1.810102647,1.66180443,0.550513236,0,0,2649,14,12
4.333333333,0,0,0.652350081,4.629929768,3.061048082,13.87844408,3.180713128,2.333333333,1,0,0.666666667,1.333333333,3.354943274,0.333333333,4.586439762,3.385467315,17.8541329,2.884116694,1.129659643,3.115343058,0,0,0.033495408,3473,14,12
7.162817223,1.174793271,1.321927573,4.625035643,10.36270317,13.02081551,28.9455375,11.18933561,10.29198745,5.19760479,2.666666667,3.666666667,1.634730539,1.325064157,1.747077274,8.971200456,12.82606216,11.09609353,11.65355004,13.23410322,10.12974052,5.548902196,1.658397491,1.333333333,16697,14,13
8.666666667,6.819480149,5.910596972,20.20308483,12.63153385,28.65781205,26.36846615,13.4938589,11.32047986,12.58526135,6.745215653,9.670951157,5.333333333,3.571836618,5.087117966,8.026849472,16.58526135,9.685232791,13.37475007,12.28506141,10.30562696,5.056269637,5.903741788,3.666666667,25075,14,14
10.16923077,6.629689609,5.995951417,22.41349528,23.16788124,33.76005398,37.01376518,22.86288799,16.94089069,26.30202429,8.053441296,10.79892038,5.691497976,8.001349528,9.541160594,14.58083671,20.18704453,28.7851552,19.1120108,15.71956815,12.56707152,11.10337382,8.890958165,5.910121457,22704,14,14
21.49487594,11.38915858,12.27912621,30.2710356,29.11245955,32.11839266,43.10760518,32.48894283,14.44714132,27.8298274,25.59439051,27.12837109,11.75728155,11.39185545,9.92394822,16.26968716,19.43581446,33.53074434,41.76833873,26.08387271,30.55582524,19.38484358,20.46925566,11.76510248,28472,14,15
4.635357625,1.333333333,1.485020243,8.811875843,14.85506073,23.53873144,41.56491228,17.40350877,15.35060729,8.796761134,3.019703104,5.204318489,1.477462888,1.536032389,2.744129555,11.51983806,21.30202429,19.56545209,20.82348178,25.08070175,11.88852901,10.68124157,1.952496626,1.031039136,18206,14,15
2,0,0,0.666666667,8.087192682,5.442538593,13.86935392,6.349056604,8,1.074614065,2,0.117781589,0.666666667,0.333333333,0.333333333,14.77129788,6.789308176,6.866209262,8.989422527,3.665237278,8.376786735,0.72327044,0.666666667,0,9357,14,15
2.551072961,0,2.101287554,6.645207439,5.329899857,11.79656652,7.027181688,5.891273247,11.35221745,1.465236052,2.479828326,2.442060086,1.132474964,0.313304721,1.101001431,4.619742489,11.66266094,7.999427754,20.29899857,2.761087268,7.945922747,0.333333333,3.240915594,0.941344778,14299,14,15
17.25958941,9.328471097,7.111561318,18.35656402,17.72393301,23.14937871,25.26877364,23.62317666,8.20178282,17.16450567,24.93435981,25.4365208,7.001620746,9.064019449,5.560507834,7.160183684,16.50459211,26.73851972,23.94786602,35.32820097,24.53754727,11.01836845,20.85197191,9.153160454,28295,14,17
10.81037924,8.509837468,8.161676647,28.71086399,8.343883661,24.94097519,21.53350442,8.784145994,11.0901055,12.24607927,10.9883091,8.666666667,4.4465355,4.313658397,4.664670659,11.33618477,15.41117764,14.37753065,17.39349872,13.6033647,13.86313088,8.256914742,8.843170801,3.51497006,23966,14,19
8.579127459,6.354433989,5.845737097,22.52694611,22.70173938,35.76646707,36.67864271,23.29911605,16.88023952,23.79070431,6.354433989,8.934987169,4.613629883,7.061876248,7.673224979,14.36526946,20.89421158,29.56002281,19.53721129,17.37125749,12.99629313,9.924436841,7.017678928,4.951240376,22877,14,19
1.666666667,0,0,0.666666667,7.138936535,3.646369354,9.586620926,9.223842196,8.795311607,0.333333333,2.333333333,1.666666667,0.666666667,1.113779302,1.492567181,8.216123499,4.442252716,5.90651801,5.594911378,6.517438536,7.670668954,0.333333333,1.292738708,1,7062,14,20
13.04055984,8.353041988,9.456441017,21.5235647,27.2762068,34.08140531,34.62839189,15.95229934,12.2307912,31.50128535,14.41816624,15.71408169,8.462724936,9.046843759,12.77920594,14.02542131,22.42359326,28.67237932,19.21336761,22.76235361,19.15566981,11.75749786,9.220508426,7.622679235,26969,14,21
2.666666667,0,0,1.68409026,4.34361611,11.15252785,20.98229077,6.731790917,4.810911168,1.862896315,0.666666667,2.190802628,0.666666667,0.333333333,0.333333333,3.333333333,12.52756355,11.33504713,8.831191088,9.977435019,4.171093973,2.039131677,0,0.294201657,15132,14,24
3.666666667,0.666666667,1.588403313,5.540988289,10.8828906,25.68351899,22.62382177,18.4344473,24.87746358,5,2.666666667,4.548129106,1.642387889,0.666666667,2.495287061,6.251928021,16.53499,25.99200229,20.07769209,20.87032276,15.76978006,2.436161097,1.725792631,2.025992574,10698,14,26
7.028612303,6.040057225,6.776824034,20.38912732,14.28183119,31.87353362,28.1676681,15.81316166,12.82575107,13.10872675,5.333333333,8.387982833,5.141630901,3.224320458,7.477825465,14.58998569,14.75736767,13.88869814,14.82088698,11.26151645,8.81230329,5.929327611,5.73018598,3.639484979,24431,14,28
14,9.639676113,9.481781377,32.53198381,11.19082321,28.25964912,24.55222672,10.47530364,12.61646424,15.13792173,12.31794872,12.66666667,6.520377868,5.927665317,5.852091768,9.377327935,14.37004049,15.33522267,14.22591093,10.84021592,11.47881242,9.946288799,9.862078273,5.444534413,24125,14,29
3.653550043,0,0,0.333333333,3.860849729,2.666666667,12.01026518,2.666666667,2.042486456,1,0,3.916737953,1.183917879,2.923296265,0.333333333,2.352723125,2.793270602,14.08639863,2.335329341,1,2.467351012,0,0,1.05845452,3257,14,29
1.333333333,0.333333333,0.333333333,1.666666667,3.333333333,15.90958512,13.23261803,5.258941345,2.646351931,0.391130186,0.333333333,2.06695279,0.333333333,0.333333333,2,1.564520744,10.84148784,4.903862661,12.44120172,3.967381974,2,0.782260372,0.666666667,0,17371,14,31
1.765781205,0,0,0.666666667,7.624678663,4.116538132,13.25249929,6.483290488,6.933161954,0.557269352,0.904598686,0,0.666666667,0.666666667,0.380748358,13.34818623,6.446729506,6.517852042,8.508140531,3.149957155,7.71293916,0.223936018,0.622393602,0,8306,14,31
17.06575186,9.333333333,6.643796455,17.25500286,16.59119497,21.1137793,22.76386507,21.09176672,7.347913093,14.20926244,25.39736993,25.96769583,7.026300743,9.548885077,5.141223556,6.206403659,15.26843911,24.77186964,19.51172098,32.39365352,22.81103488,9.823613493,20.44311035,9.719268153,28243,14,32
3.333333333,0.885113269,0.784519957,8.830366775,8.784519957,25.33279396,38.91882416,17.49946063,11.67286947,4.706580367,1.388619202,3.666666667,1.278047465,2.048274002,0.902373247,9.332793959,18.79935275,29.23435814,21.26725998,32.18096009,11.26941748,4.096817691,0.666666667,0,18224,14,32
2.08111968,0.862896315,0.806055413,4.067694944,4.725792631,21.47786347,18.04912882,8.092544987,3.862896315,0.807769209,0.495572694,2,1.315338475,0.157383605,2.029420166,4.27963439,14.56269637,9.941159669,11.84347329,12.51442445,4.59554413,1.581548129,0.333333333,0,19120,14,33
2.666666667,1,1.931044349,7.195422031,6.916738197,26.03519313,21.28984263,10.23404864,5.794849785,1.784263233,0.904434907,2,1.391988555,0.190271817,3.359942775,5.381688126,18.70329041,7.607153076,10.66695279,10.11244635,4.570529328,2.143061516,1.754220315,0.893848355,19900,14,33
3.64436821,1.679531161,1.337621498,10.95854774,36.77815895,56.64236707,49.88221841,49.57146941,69.09834191,11.742996,4.683819325,3.699542596,2.251858205,1.666666667,3.151801029,17.27158376,27.93253288,43.72098342,25.94025157,63.11149228,60.7761578,9.469411092,3.012864494,1.297884505,6690,14,34
3.666666667,0.333333333,0.549356223,2.247782546,10.62918455,7.480400572,14.81716738,9.411731044,11.9167382,2.123032904,3.763376252,2.050071531,0.666666667,1.073533619,0.843776824,10.22632332,9.729613734,11.1341917,7.02260372,5.953075823,6.431473534,1.333333333,1.330758226,0.544492132,11191,14,34
7.100257069,5.243073408,6.506712368,20.35218509,13.91745216,31.0708369,27.84975721,15.53299057,12.86261068,14.31790917,5.442159383,8.559554413,5.132819195,3.056840903,6.944015995,14.04941445,14.41416738,13.01685233,14.88888889,11.4484433,8.845758355,6.495858326,5.837189374,3.588403313,24432,14,36
12.92568659,8.642434033,10.35864297,21.37372106,27.03365644,35.56515886,38.58696823,18.63974152,13.42137857,28.40172321,14.75094238,15.81152396,7.906838988,8.740172321,11.94076467,12.2264405,23.16666667,22.94830372,20.08669898,32.42972536,19.46230479,12.05331179,9.598007539,6.58185245,27068,14,37
2.909168809,1,0.82919166,6.375606969,7.258497572,25.74664382,35.57983433,16.73350471,9.515566981,2.857469294,1.333333333,3.666666667,1,1,0.666666667,4.401028278,22.6958012,28.67495001,24.027992,24.77920594,7.938303342,2.106826621,0.333333333,0,17938,14,37
1.980325064,0,0,0.333333333,4.412033077,3.624180211,15.52095808,2.666666667,2,1,0,0,0.980325064,1.666666667,0,3.316224693,2.227259766,8.543769604,2.26033647,0.573994867,2.145993727,0.344453949,0,0,4616,14,37
8.174521565,6.262782062,5.722650671,16.29991431,12.60354185,27.40159954,24.85204227,13.09768638,10.53299057,14.73836047,5.564124536,8,4.137103685,3.392459297,6.993430448,10.08026278,12.23707512,10.66323907,12.33419023,8.125678378,7.632676378,4.533276207,5.38846044,3.333333333,25222,14,39
4.217838765,3.333333333,2.325614637,14.24642653,40.03659234,52.83018868,37.89965695,53.69754145,67.17810177,16.63779302,6.542881647,1.119782733,2.108919383,1.442824471,4.839050886,19.7518582,35.82704403,42.39479703,36.95111492,44.7301315,46.21383648,11.85849057,4.234705546,1.370497427,4050,14,39
12.66666667,8.892307692,8.296356275,26.62968961,8.361403509,24.58380567,21.46288799,8.763832659,10.96383266,12.33333333,11.29716599,10.13900135,4.998110661,5.185695007,4.64048583,8.333603239,12.61295547,13.19649123,16.31390013,11.30364372,11.97354926,7.963022942,9.148178138,4.555465587,24131,14,40
13.06369609,9.293344759,7.333333333,24.08140531,12.71036847,27.69237361,25.7097972,13.31362468,12.33333333,14.25335618,10.13538989,12.50985433,7.49842902,5.646386747,5,7.500714082,11.68123393,13.26649529,15.56926592,11.7832048,14.60896887,6.626678092,5.843187661,5.039988575,24931,14,41
2.333333333,0,0,0.666666667,4,3.326186392,13.75871927,3,2.333333333,1,0,0,0.666666667,3,0,3.983704974,3.554888508,14.01229274,1.909948542,1,2.764722699,0.028301887,0,0,3693,14,41
6.272015127,2.765802269,2,12.84359806,34.28849271,46.97595894,35.24284171,53.14316586,60.27120475,16.319557,6.11102107,0.175850891,3.856023771,1.746083198,3.811723393,16.26796326,26.66342518,40.37061048,29.32279849,35.77579687,37.47920043,12.35143166,3.872231226,0.333333333,3617,14,42
3.806746712,0.333333333,0.652658662,2.440251572,10.71212121,7.473699257,14.6266438,9.681246427,11.92166953,2.224413951,4.333333333,3.163236135,0.694682676,1.045454545,0.64922813,11.21555174,9.974842767,11.78616352,6.319897084,6.828759291,6.448827902,1.059176672,1.540880503,0.944539737,11190,14,44
14.82288984,9.077539342,11.6472103,31.08497854,36.57796853,46.70386266,45.11216023,22.2869814,17.60114449,39.66924177,16.43118741,17.94391989,8.783690987,11.84692418,15.54363376,23.42746781,25.67668097,43.5676681,27.86409156,32.83662375,25.14048641,14.56108727,11.22746781,9.698712446,26772,14,48
1.666666667,0,0.490162532,4.19903051,5.443398916,20.57313944,26.71998859,11.11092102,5.881950385,1.333333333,0.333333333,2,0.333333333,0.333333333,0.578842315,2.881665241,16.58568577,14.65640148,16.42857143,18.34616481,5.186484175,1.333333333,0,0,16435,14,50
16.64495858,10.66638103,9.333333333,36.88174807,37.38931734,39.69951442,50.67295059,28.09825764,24.45244216,49.20308483,16.10454156,19.84033133,8.841473865,16.61382462,15.92087975,36.62696372,31.2307912,37.68637532,37.64724364,32.53984576,22.56212511,22.50157098,14.93858897,9.889460154,22859,14,51
5.847472151,3,2.917452157,16.42359326,44.66323907,61.64810054,46.84804342,65.53299057,74.94887175,21.34361611,6.508997429,0.151099686,3.551842331,2.333333333,5.638674664,22.77606398,35.72407883,55.94772922,41.32047986,45.6678092,48.24507284,14.45901171,3.975721223,0.524135961,2982,14,51
2,0,0,0.043167524,4.161520869,1.666666667,10,4.666666667,3,0.666666667,0,0.548885077,1,0.854774157,0,2.576901086,4.447398513,9.011435106,2.217838765,0.725271584,2,0,0,0.215551744,4129,14,51
2.666666667,0,0,0.333333333,4.333333333,6.333333333,17.63379074,4.74757004,4,1,0,0.927958834,0.333333333,0.378787879,0.333333333,2.333333333,5.901943968,5.487993139,6.806746712,4.654659806,5.859919954,1,0,0.154659806,13412,14,52
16.74473258,9.902215019,9.200432199,42.97406807,49.45867099,56.25931929,76.75715829,41.8095624,40.31928687,53.27255538,15.5634792,18.82171799,9.562668828,13.95623987,19.11291194,37.12479741,51.73527823,59.76066991,63.82306861,44.65640194,32.62020529,28.10210697,15.82495948,9.601566721,22001,14,53
9.257281553,7.104099245,7.659115426,28.09492988,29.56903991,45.62594391,48.61165049,31.25997843,23.32470334,34.35895361,7.457928803,9.196601942,5.46197411,8.373247033,9.649676375,19.39158576,26.88781014,34.59061489,30.70631068,30.20981661,18.49244876,12.05501618,7.457928803,5.62837109,23387,14,53
5.99621826,2.922204214,2.218800648,13.64262561,37.14424635,51.36277688,37.77471637,55.76607239,63.88357645,16.99837925,6.250405186,0.308752026,3.485143166,1.770394381,4.385197191,17.66504592,28.63857374,43.92085359,32.43327931,37.88384657,40.41004862,12.89059968,3.961372231,0.377363587,3616,14,54
8,5.9018598,5.143347639,17.21945637,14.38712446,29.00314735,26.29270386,14.18340486,10.66666667,19.08011445,5.960228898,7.764520744,3.313590844,3.791702432,8.334763948,9.265236052,13.09985694,9.836623748,15.64778255,9.508726753,7.939341917,5.66037196,5.195708155,3.588268956,25527,14,55
2.507854899,1.073978863,1.018851757,5.081405313,7.030562696,25.65895458,24.84204513,12.24592973,6.804627249,1.454727221,0.519851471,1.968866038,1.357897744,1.196229649,1.800914025,4.017994859,19.17880606,11.1022565,15.22193659,15.9003142,3.843187661,0.912596401,0.584118823,0,19103,14,56
3.790239726,2.96347032,3.408961187,16.31906393,46.8847032,66.07134703,50.6347032,68.41552511,77.71118721,20.26541096,5.743150685,0.899543379,2.246289954,2.278538813,5.897260274,22.26141553,38.06506849,56.41067352,53.57648402,49.42009132,51.32705479,13.52568493,3.72402968,1.147545662,2977,14,56
2.729791488,0,0.122822051,1.406455298,8.797772065,6.441302485,13.87546415,8.062553556,8.897172237,1.547843473,2,1.333333333,0.597829192,0.789488718,0.45358469,11.22222222,6.461582405,9.990574122,6.645244216,5.197943445,8.489003142,1.017994859,0.739788632,0.456155384,10459,14,56
2.957726364,1,0.871179663,5.962010854,7.520137104,26.06455298,30.93430448,14.81719509,8.385889746,2.315052842,0.812339332,2.144815767,1.599257355,1,1.155384176,4.673521851,30.3461868,19.9545844,20.16566695,28.64381605,5.775207084,1.385604113,0.551842331,0,18532,14,57
2,0,0,0.666666667,6.045454545,3,10.6969697,7.124356775,8,0.333333333,1.352487136,0.347341338,0.333333333,0.666666667,0.666666667,11.18953688,4.1189251,5.22698685,6.050600343,2.313893654,8.066037736,0,0.897941681,0.106346484,7661,14,57
7.51013996,6.333333333,6.445586975,20.38760354,15.22850614,33.57440731,28.5664096,16.24764353,13.28648957,16.23479006,5.781776635,8.247357898,5.257069409,3.616680948,8.03627535,16.25706941,15.76635247,16.51156812,15.82262211,11.38646101,8.840331334,7.285061411,6.644387318,3.816623822,24427,14,58
12.48886986,8.97402968,6.428652968,24.35074201,24.85502283,31.31164384,34.37071918,21.01626712,16.67208904,34.87328767,10.25028539,14.0527968,7.024543379,11.57305936,9.717180365,18.53110731,15.08133562,25.91894977,21.04708904,23.39069635,14.41523973,13.61215753,11.79480594,7.060216895,23039,14,60
8.890222985,6.142081189,6.032875929,23.31875357,24.15494568,37.67667238,42.8593482,26.92252716,19.35105775,25.33847913,7.186106346,10.11921098,5.414808462,7.078330475,9.098627787,16.87821612,23.18238994,33.42510006,26.82189823,20.79531161,14.97941681,13.95483133,8.943967982,5.395082905,22366,14,62
0.098056032,0,1.674099485,23.90137221,4.46969697,36.81360778,13.07089766,16.10434534,12.68982276,10.67038308,1.70268725,0,0.333333333,0.491709548,2.817324185,6.980846198,19.12178388,23.9105203,30.99313894,17.29588336,11.89708405,6.242995998,2.144082333,0.146369354,22498,14,62
21.21879463,12.8828906,14.54070266,30.53299057,30.67237932,30.33618966,42.54413025,29.31762354,14.86689517,31.0165667,25.00542702,26.65238503,12.25107112,12.9728649,10.35304199,18.027992,19.24193088,30.16395316,36.87546415,21.53099115,31.04712939,18.90802628,17.01885176,12.31762354,28378,14,64
3.791632928,2.165991903,1.88582996,11.79811066,32.565722,43.78920378,34.34952767,51.85020243,58.1611336,15.4148448,4.869365722,0,2.045614035,1.611336032,3.290148448,15.23373819,26.07935223,39.13495277,25.82402159,34.64183536,34.27557355,11.43805668,3.054520918,0.039676113,3619,14,64
17.66638079,11.45054317,8.408805031,32.11063465,31.10691824,31.74699828,39.34391081,21.79702687,19.21926815,46.90194397,16.72269868,21.53259005,9.349342481,17.22955975,13.3887936,31.40623213,23.34591195,25.76014866,26.65180103,28.38250429,16.79302459,19.46883934,15.84791309,10.91795312,23030,14,68
14.66009148,7.383076043,8.140080046,26.7275586,23.97026872,34.61692396,36.22870212,34.47655803,11.94596913,18.46512293,20.55460263,19.52601487,6.503716409,7.417381361,6.804173814,12.3299028,20.72555746,36.08604917,36.6649514,48.95969125,32.97655803,12.69411092,18.59119497,7.098627787,28443,14,69
3.666666667,0.039165237,0.235277301,1.457975986,9.190966266,6.450829045,13.77987421,8.585477416,10.16809605,1.389365352,2.263007433,1.666666667,1,1,0.607775872,10.07004002,6.961406518,11.65265866,5.527444254,5.899371069,7.917381361,1.028016009,1.037164094,0.666666667,10456,14,70
6.919382504,6.91995426,10.10091481,24.65323042,17.31389365,45.10405946,40.57089766,21.97512864,18.63007433,12.3184677,5.412807318,8.440823328,5.198113208,3.837907376,9.310463122,16.33590623,26.15151515,23.17381361,24.35706118,20.7275586,17.63264723,7.67352773,8.06918239,3.465694683,23598,14,77
7.989734816,6.504134588,6.534074708,19.48274879,14.20216709,30.37810094,25.73224979,13.97034502,11.78186484,20.3778158,6.441117764,8.672654691,3.843170801,3.666666667,8.671514115,14.70658683,13.64670659,12.88451668,15.3798118,9.731964642,7.569717707,6.990875392,7.416595381,4.033361848,24900,14,79
25.12721555,13.40080046,14.43767867,36.38822184,34.36792453,39.13036021,51.95511721,41.99085192,16.88136078,30.87449971,29.0051458,30.71469411,14.11206404,13.78702115,12.86020583,17.94854202,23.55317324,42.35991995,55.66009148,35.75900515,35.11320755,24.50371641,26.35849057,12.61606632,28545,14,80
13.66666667,11.29830234,10.14120183,33.25087577,12.5580706,29.18270008,25.7712207,11.21449744,13.40312584,15.362436,12.51226085,13.16141202,6.666666667,7.183239019,6.144704931,9.708164915,14.16599299,14.52330908,13.48746968,9.232551873,11.36001078,9.915925627,9.780652115,5.949339801,24122,15,5
7.981703831,7.058604917,7.635791881,32.08919383,7.36649514,26.76786735,22.43710692,8.972841624,11.36163522,13.44253859,11.61034877,7.373642081,3.697255575,3.450543168,4.58862207,12.08576329,12.49342481,16.57518582,19.95168668,14.29188107,18.91423671,8.928244711,8.67838765,2.882790166,23632,15,6
12.66580977,8.338474722,8.802627821,23.09140246,30.15938303,34.68723222,37.3059126,18.07455013,12.45729791,27.06512425,17.08454727,16.73807484,8.148243359,8.552413596,9.968294773,14.204513,24.45615538,23.85118538,17.14624393,31.89888603,19.73207655,13.02113682,11.52813482,7.12167952,27349,15,6
1.835479256,0.639771102,0.666666667,4.700715308,6.103290415,21.50386266,31.78769671,12.81573677,7.202575107,1.795422031,0.456366237,1.666666667,0.400858369,0.653218884,0.700429185,3.077253219,23.94334764,17.75250358,17.70529328,18.67296137,6.462088698,1.795422031,0.333333333,0,16734,15,6
2,0,0,0.666666667,7.230308219,4.002853881,11.09332192,6.516552511,7.666666667,0.354166667,0.946347032,0.008847032,0.358732877,0.666666667,0.666666667,14.02368721,5.389840183,6.075627854,6.866723744,2.54109589,9,0.038812785,0.564783105,0,7976,15,6
8.6958012,6.509854327,5.858611825,26.3907455,6.103684662,22.91773779,19.28449015,7.776349614,9.566409597,11.81233933,9.34361611,7.568123393,3.317337903,4.085975436,3.377035133,6.972579263,8.652670666,11.22250785,15.83290488,8.433590403,13.69208797,7.4204513,7.542702085,3.584975721,23975,15,8
13.87081985,8.670981661,9.124595469,24.79018339,32.33333333,34.77427184,38.81984898,19.39994606,13.12486516,26.83845739,18.13133765,18.24083064,8.733279396,8.901024811,10.26645092,15.11785329,25.28398058,26.3530205,18.09924488,30.89670982,20.70765912,13.09439051,13.30097087,7.57416397,27443,15,8
2.777682403,1.333333333,2.239198856,7.365951359,7,25.81459227,21.04635193,10.00028612,5.608011445,1.745064378,1.091559371,2.046638054,1.681545064,0.234334764,3.668955651,5.131044349,17.93247496,6.994563662,12.07896996,8.851788269,4.313876967,1.941344778,2.203719599,0.941344778,19902,15,8
4.333333333,0,0,0.666666667,4.40131391,3.01599543,12.62667809,2.99257355,2.29134533,1.020565553,0,1.442159383,1.019708655,3.211653813,0.333333333,3.945444159,3.069694373,18.63467581,1.954013139,1.269351614,3.137103685,0.020565553,0,0.455012853,3049,15,8
2.984835479,0,0,2.333333333,11.70386266,5.842918455,12.46266094,12.92188841,14.60972818,1.431187411,5.333333333,1.666666667,1,1.112446352,2.369098712,11.04892704,11.08354793,13.00114449,4.673247496,7.091273247,5.812017167,1.31130186,2.333333333,0.666666667,8973,15,8
19.44777397,13.13727169,8.691210046,29.70776256,24.25456621,25.72945205,29.18493151,14.21603881,13.49429224,47.66267123,18.17465753,23.85673516,9.941780822,18.40182648,15.56906393,22.04708904,11.54452055,15.57734018,9.159531963,25.13384703,14.19406393,17.05565068,16.30993151,12.15097032,23706,15,10
