system:index,Albedo_01,Albedo_02,Albedo_03,Albedo_04,Albedo_05,Albedo_06,Albedo_07,Albedo_08,Albedo_09,Albedo_10,Albedo_11,Albedo_12,ET_01,ET_02,ET_03,ET_04,ET_05,ET_06,ET_07,ET_08,ET_09,ET_10,ET_11,ET_12,Id,LST_Day_01,LST_Day_02,LST_Day_03,LST_Day_04,LST_Day_05,LST_Day_06,LST_Day_07,LST_Day_08,LST_Day_09,LST_Day_10,LST_Day_11,LST_Day_12,LST_Night_01,LST_Night_02,LST_Night_03,LST_Night_04,LST_Night_05,LST_Night_06,LST_Night_07,LST_Night_08,LST_Night_09,LST_Night_10,LST_Night_11,LST_Night_12,crop,ele,grass,.geo
000000000000000000c8,0.31811770104443055,0.2968068023482398,0.25971291106922617,0.21961468249044533,0.20466565501581355,0.19854605482033574,0.1955551298700474,0.20006226859584408,0.2108231272547018,0.2258192715344484,0.2505877160624887,0.29698717315373196,5.515247279805467,4.09085988877866,1.723362818712317,1.2336699376802012,2.5137409658248715,7.116814572420819,8.371009144688616,6.120270748015765,2.707850956053519,1.5821199188818582,3.8494670575278898,5.216613133367366,3564,273.99546719251055,282.8707227972265,293.9465994912833,302.61546248211937,307.95017026651067,310.63908871758287,311.6353027016437,310.15517987581353,304.02679094005754,294.2864271199651,282.62443461447083,274.65707250865194,255.8102658707458,260.07212898974007,267.28081674649184,274.32330350221247,279.8949238970178,286.01029878350323,288.9832240065481,286.5487745241605,279.41198752211943,271.54568795772576,265.4459050664138,258.098804704654,102,1412.1976724574129,28,"{""type"":""Polygon"",""coordinates"":[[[97.03703975138556,40.264001429715336],[97.0819607094154,40.26400140996933],[97.12688170339337,40.264001421197015],[97.17180267872044,40.26400145997169],[97.21672366339166,40.264001440190334],[97.21672366339166,40.44368089415199],[97.17180267872044,40.443680911358285],[97.12688170339337,40.443680875269116],[97.0819607094154,40.44368087175827],[97.03703975138556,40.443680904253554],[97.03703975138556,40.264001429715336]]]}"
000000000000000000cb,0.30666083569159586,0.2779164895144696,0.2540822655849576,0.2411345374534425,0.2203019886604146,0.204748888178371,0.20597229815398793,0.20662004233510511,0.21488373834110966,0.2363058172131437,0.25080102866280407,0.2568909911229758,,,,,,,,,,,,,3652,278.9680698761358,287.77432053911366,299.0246217033326,307.26714980752627,314.453812019813,318.5934159055953,320.1905617587561,317.3456615989535,310.3352662715485,301.52843460544824,289.90013934116075,280.07973746799445,256.89356724225877,263.72756180417446,272.8514998973318,279.4098099233901,284.20692252011656,289.21694780993,291.3069636888361,289.90409996829607,284.26096654206026,274.9254634806861,266.64705450104435,259.0441373519021,165,1012.316768695234,35,"{""type"":""Polygon"",""coordinates"":[[[81.22520110905904,40.44368093032781],[81.27012105426515,40.44368087956269],[81.31504092285223,40.4436808929982],[81.35996075881363,40.44368090527512],[81.4048806056472,40.44368092801992],[81.4048806056472,40.62336035453952],[81.35996075881363,40.623360400836674],[81.31504092285223,40.62336038468308],[81.27012105426513,40.62336037136739],[81.22520110905904,40.62336034910395],[81.22520110905904,40.44368093032781]]]}"
000000000000000000cf,0.3132465256179569,0.28869400307925946,0.21362462682139266,0.21247955016934086,0.1955164877174306,0.18086244442716706,0.1748001040941533,0.17630291760368166,0.18343918822062172,0.2005120965814361,0.21953625961101092,0.23098159378443303,5.956697599322055,4.335013098050516,1.0169825736571694,0.7042015682261301,0.8758677676846008,2.218740068592566,3.7128227320551326,3.89878751886521,2.965571448560254,1.5293893666671885,3.7542897662036125,5.593731314796253,3816,275.75411762923574,283.152570296496,294.33489399966163,304.32819107650204,311.3755605794476,315.39390707766495,315.53330788988774,312.4494473666707,305.6012537624974,296.88457797292205,286.1778983064345,276.98218642941646,258.10379007813236,264.6848869265682,273.34709742139404,279.1924349559289,284.1774501916638,289.34610013983206,291.3256550954186,289.7924308134385,284.6871827160737,276.11647320224216,267.9004349369643,260.5737007848583,167,1043.727920590481,31,"{""type"":""Polygon"",""coordinates"":[[[80.50648322961214,40.62336040407827],[80.55140312304862,40.623360421146785],[80.59632294121687,40.62336036527822],[80.6412428191901,40.62336041032155],[80.68616272212861,40.623360408840576],[80.68616272212861,40.803039853454386],[80.6412428191901,40.803039876767215],[80.59632294121687,40.80303985707361],[80.55140312304862,40.80303986476219],[80.50648322961214,40.803039879589505],[80.50648322961214,40.62336040407827]]]}"
000000000000000000d3,0.2771478660291019,0.25344232320060295,0.2539656785192885,0.24125807326938628,0.22584666738639875,0.21411857881005544,0.2104563145649343,0.21140912727123107,0.2187803361374763,0.2340353824270044,0.23674630153639883,0.24129353552224853,6.196121639016215,4.048734142633142,0.8441745169753648,0.6013682811949383,0.8258504062802549,1.1789377580549973,1.472974463858052,1.5957288682586916,1.4177079043740426,0.9382125129798432,3.2995926865863443,5.9951024836790205,3822,277.5408427019775,286.7273568904314,298.2173451838733,307.01523621049864,313.4744472327751,318.5132251019284,319.5755196170288,316.1278185058741,308.3970517375939,299.54134755119344,288.0946864641881,278.12824456867736,255.9960559492191,263.1202132747139,272.23454686964726,278.76094765871517,283.33198639842846,288.5347192242377,290.79068279697213,289.1450393307684,283.5630287236369,274.28429866216396,266.0454979697778,258.2168487577442,141,997.1374889176841,55,"{""type"":""Polygon"",""coordinates"":[[[81.5845601175951,40.62336040331344],[81.62948107230697,40.6233603985252],[81.67440203716592,40.623360379398044],[81.719323052591,40.6233603568489],[81.76424407503322,40.6233604126499],[81.76424407503322,40.80303989009775],[81.719323052591,40.80303984245942],[81.67440203716592,40.80303987702764],[81.62948107230697,40.803039835553726],[81.5845601175951,40.803039860546306],[81.5845601175951,40.62336040331344]]]}"
000000000000000000e0,0.3784768512444136,0.3192440009333666,0.22791001997166044,0.21633816782688461,0.19412720204668366,0.17934635140965494,0.17394569324154052,0.17272813639824378,0.1815510845218481,0.1978038405513884,0.20865809910562297,0.286324856084596,6.104462195610244,5.006218293962766,1.6742620358418685,1.1084665285189732,1.5034910165346358,2.264433416654393,3.5478217113993784,3.8567917945314547,2.610923637601163,1.6466645114391043,4.242060851040078,6.0436831631835215,4298,275.27017376295436,284.17771492253297,296.62734212299847,306.20022425808776,312.11027608861275,317.1049796159185,317.83898408023106,314.5252599214228,306.8436424264903,297.8090326762384,286.0394624554946,276.65190699322926,257.7794399509297,264.17116951511775,272.86547165060796,278.9982043640787,284.0172793034452,289.1054197361193,291.62076852638035,290.0706667893476,284.79438964853,276.6744742914545,268.7426338236144,260.48734553845884,163,1156.8031050493323,26,"{""type"":""Polygon"",""coordinates"":[[[80.50648322961214,41.16240330511133],[80.55140312304862,41.162403246996234],[80.59632294121687,41.16240327811222],[80.6412428191901,41.162403266548374],[80.68616272212861,41.162403294596324],[80.68616272212861,41.34208278807961],[80.6412428191901,41.34208276249421],[80.59632294121687,41.34208277926925],[80.55140312304862,41.34208275635481],[80.50648322961214,41.342082749323744],[80.50648322961214,41.16240330511133]]]}"
000000000000000000e6,0.2645985322839271,0.24044803948324167,0.21579640544434286,0.20671343096174455,0.18785939564000442,0.17738509776052577,0.17657377646159642,0.1819183566581444,0.18969139709292682,0.21282101113344587,0.22828132771949153,0.24367147115364893,5.981630391561313,4.3831159697535576,0.8612955377372417,0.6253699425361058,0.6911479347178986,1.4406577332441934,1.7190170847791668,1.9923173732373805,1.8393251297234314,1.1210135784570403,3.398205376467166,5.6463400795293985,4313,275.81802110381614,284.75619304188893,296.0713107514049,305.4073187614879,312.26284903162855,317.25643480197783,317.5205440334332,313.8986973309676,306.91489424779706,298.346087883868,286.82625655458787,276.3772839291989,255.67812133424897,262.38164717549506,271.4487823755752,277.84297159851906,282.3123819154272,287.5942608223501,290.19875642074066,288.5072888235474,283.0066544627922,273.9776329349253,265.76026986368646,257.9291702775825,69,957.1207240314327,101,"{""type"":""Polygon"",""coordinates"":[[[83.20167987576895,41.16240329126557],[83.24660087134066,41.16240329038709],[83.29152180164861,41.16240323766817],[83.33644277160181,41.16240329850839],[83.38136380379589,41.16240325126669],[83.38136380379589,41.34208275012852],[83.33644277160181,41.34208272603996],[83.29152180164861,41.342082751099134],[83.24660087134066,41.34208274150635],[83.20167987576895,41.342082760863676],[83.20167987576895,41.16240329126557]]]}"
000000000000000000ee,0.27064518722196157,0.2675237661719594,0.1970364578424506,0.19461037725758448,0.18344324332562834,0.17010796649480278,0.1672020890329971,0.17201578023465414,0.17662280026940919,0.1965570195604598,0.21714866879951925,0.24877000208133523,6.231423469913452,4.782392225328093,1.0338519057052553,0.8401322217607152,1.341624633892632,2.6797708547601378,3.589597112210954,4.290810198912239,3.3632703423344603,1.4396529827859252,3.9538786813506115,5.906709624859515,4464,275.2227567985734,283.1233893077435,294.8967779542007,304.47560103055156,310.91465403300384,314.95160226813306,314.4098451189795,310.79140897955347,304.9122883340204,297.40541538851306,285.9046539962554,276.0766891311405,256.91705490064487,263.4290465634645,272.02726012565074,278.3596094761056,283.0371286734025,288.3541013017181,290.4998836744572,288.7351867597877,283.1877501640656,274.4877059285878,266.6826356878419,259.3510085654322,158,980.7062093658724,43,"{""type"":""Polygon"",""coordinates"":[[[82.84232087315516,41.34208272642402],[82.88724074368149,41.342082760387356],[82.932160673504,41.34208277873599],[82.97708052579186,41.34208277980742],[83.02200040948776,41.34208277703005],[83.02200040948776,41.52176224673592],[82.97708052579186,41.52176226559132],[82.932160673504,41.52176220888214],[82.88724074368149,41.52176221495817],[82.84232087315516,41.52176220959019],[82.84232087315516,41.34208272642402]]]}"
00000000000000000113,0.6817129974613284,0.6975820450983824,0.5529358477910032,0.18236507722727946,0.1559998849770643,0.16500329799356284,0.16411344525168464,0.1577838303963329,0.16032606995825813,0.20513922896574138,0.4198825678302428,0.6409425163455926,5.42409561607493,6.468190349176289,7.347407009619911,8.535706165216638,14.439951997008626,23.132135418090108,23.42685713758233,13.858831702884263,7.18290285841481,5.5111390356584415,5.552341052632138,5.982373347480078,5506,259.3850383069541,264.3266325420867,279.6866177279903,299.42695616933963,301.2077871727496,302.6221942999533,303.7991678301364,305.00273245369357,300.4683432211111,290.42016576066044,273.982301459655,261.24383798722135,251.29322184370923,254.26366363171428,265.3045239226959,273.8715831080315,277.551028479322,281.0974687715615,282.9239661052646,281.37788295711835,276.48525140025816,270.00519224542234,261.93525434690275,253.87785061745373,90,1826.2460119959164,246,"{""type"":""Polygon"",""coordinates"":[[[81.04552168696308,42.77952305169648],[81.09044154523299,42.779523018403914],[81.13536139942573,42.77952305520037],[81.18028129506142,42.77952302638498],[81.22520110905904,42.77952300490466],[81.22520110905904,42.9592025307514],[81.18028129506142,42.959202522884986],[81.13536139942573,42.95920252393537],[81.09044154523299,42.959202534870634],[81.04552168696308,42.9592024699153],[81.04552168696308,42.77952305169648]]]}"
00000000000000000119,0.44773755415605815,0.3034642127167608,0.26565895432131126,0.25440067426160373,0.23787458941065256,0.22304094887548714,0.21927964978467493,0.22335694173352436,0.23369286290082555,0.24726727631142045,0.282221649219242,0.3750408254130298,5.811100751100751,3.654789723320158,1.040701867325375,0.6642851825648283,1.0616597959139926,3.823521851810193,5.274566871602604,6.462792499694399,5.40361371961372,2.1418108646411,3.470980484659383,4.958831759455014,5574,271.8956995419802,284.74723030522756,299.04387865331506,310.3305593614441,318.35711155256246,323.1018281861429,322.8289490486896,319.3700484596777,310.3062836101223,298.64632575414436,285.1360032615443,273.3140079460946,253.09733880390814,259.6964245202541,268.74027130609556,277.3698742420362,283.0357061890236,289.5568406620787,291.72038759947225,288.7528138329317,281.3850934451755,272.31344547588384,263.59287541462555,254.97661049995457,130,752.1341300276464,49,"{""type"":""Polygon"",""coordinates"":[[[93.26376174207245,42.779523060368014],[93.30868166339525,42.77952299320714],[93.3536015089307,42.77952305867609],[93.39852140662205,42.77952302674074],[93.4434412546184,42.77952304601744],[93.4434412546184,42.95920251634577],[93.39852140662205,42.959202471500305],[93.3536015089307,42.95920248179622],[93.30868166339525,42.95920247327805],[93.26376174207245,42.95920252692076],[93.26376174207245,42.779523060368014]]]}"
0000000000000000011b,0.7620670538520044,0.7554495240126856,0.5877358872429135,0.199566047113224,0.1563692199535818,0.16900603043895993,0.17341418238729933,0.1685909893940425,0.17149052451399704,0.21773744801005993,0.44751995874402506,0.7297471145809954,6.046555941534527,6.503887276548755,7.522461060656235,9.14000867459972,14.89856638932205,23.88853807306748,26.53688793592792,18.139543071127065,8.58510585128297,5.782708643563592,5.46863497740161,5.237019321589597,5596,263.21177993924516,268.80219099300155,283.4405766125359,298.74229184521397,300.0206277999281,299.52713120364103,300.00417831327957,301.26654166408997,298.54053595644103,290.94082866929807,276.9455091390245,265.0890085032929,253.53769936421313,256.0539328548421,265.62227409217735,272.7463667831759,276.5593460013296,280.20163882210176,282.16605595805385,281.1423760447236,276.5399973625946,270.09166067342244,262.35432692250714,255.6732669294221,180,2059.6346159267086,136,"{""type"":""Polygon"",""coordinates"":[[[80.68616272212861,42.95920251927553],[80.73108261490903,42.95920247586823],[80.7760024621236,42.9592025035728],[80.82092231256799,42.95920246813301],[80.86584221456292,42.95920252957938],[80.86584221456292,43.13888198237397],[80.82092231256799,43.13888201435907],[80.7760024621236,43.13888199738046],[80.73108261490903,43.138881991999796],[80.68616272212861,43.13888198525375],[80.68616272212861,42.95920251927553]]]}"
0000000000000000012b,0.5600221201606738,0.5597280159243082,0.32458188409275024,0.15739311711267479,0.1558647665562728,0.16150760901828595,0.16207583568880457,0.16120135127394364,0.16182729701937432,0.1764153207354893,0.32023297560822817,0.5215154656477337,5.247477694424167,5.162419659949259,4.489514610156475,5.896354314254878,8.36045583746763,11.213060091665332,9.765053979040843,6.920595683308327,4.193635090631648,3.3817034947768696,4.5882842821093135,5.098323267801951,5780,265.4392425730556,270.27518154969493,287.09786183343095,299.74071362683065,304.06942780215263,309.4820938502674,311.7684607586831,310.66826902150217,303.1049617888725,291.5897725584824,277.8836624744508,267.2727714979809,259.44420740048747,262.5498833451106,271.9068439224969,278.6836632670572,282.63664566508197,287.06327433036495,289.0388618787641,287.50876859620956,282.23336710600404,275.4539633687974,269.1102893769975,261.73303485377073,111,1152.6989606126913,146,"{""type"":""Polygon"",""coordinates"":[[[82.3032824391526,43.318561458495225],[82.34820234481536,43.318561431586325],[82.39312219051253,43.31856147837957],[82.43804209221707,43.3185614673892],[82.48296191728876,43.31856147036674],[82.48296191728876,43.498240959767514],[82.43804209221707,43.49824092650726],[82.39312219051253,43.498240908975646],[82.34820234481536,43.49824090870327],[82.3032824391526,43.49824091061185],[82.3032824391526,43.318561458495225]]]}"
