Albedo_01,Albedo_01_1,Albedo_02,Albedo_02_1,Albedo_03,Albedo_03_1,Albedo_04,Albedo_04_1,Albedo_05,Albedo_05_1,Albedo_06,Albedo_06_1,Albedo_07,Albedo_07_1,Albedo_08,Albedo_08_1,Albedo_09,Albedo_09_1,Albedo_10,Albedo_10_1,Albedo_11,Albedo_11_1,Albedo_12,Albedo_12_1,ET_01,ET_01_1,ET_02,ET_02_1,ET_03,ET_03_1,ET_04,ET_04_1,ET_05,ET_05_1,ET_06,ET_06_1,ET_07,ET_07_1,ET_08,ET_08_1,ET_09,ET_09_1,ET_10,ET_10_1,ET_11,ET_11_1,ET_12,ET_12_1,Id,LST_Day_01,LST_Day_01_1,LST_Day_02,LST_Day_02_1,LST_Day_03,LST_Day_03_1,LST_Day_04,LST_Day_04_1,LST_Day_05,LST_Day_05_1,LST_Day_06,LST_Day_06_1,LST_Day_07,LST_Day_07_1,LST_Day_08,LST_Day_08_1,LST_Day_09,LST_Day_09_1,LST_Day_10,LST_Day_10_1,LST_Day_11,LST_Day_11_1,LST_Day_12,LST_Day_12_1,LST_Night_01,LST_Night_01_1,LST_Night_02,LST_Night_02_1,LST_Night_03,LST_Night_03_1,LST_Night_04,LST_Night_04_1,LST_Night_05,LST_Night_05_1,LST_Night_06,LST_Night_06_1,LST_Night_07,LST_Night_07_1,LST_Night_08,LST_Night_08_1,LST_Night_09,LST_Night_09_1,LST_Night_10,LST_Night_10_1,LST_Night_11,LST_Night_11_1,LST_Night_12,LST_Night_12_1,ele,stable,uc
0.536600042,0.47789331,0.516886979,0.197668498,0.215557692,0.198335031,0.193774866,0.183044929,0.185959349,0.17519562,0.183854128,0.173845574,0.181135005,0.181358154,0.185356727,0.184781988,0.189789404,0.178943385,0.19819985,0.191646069,0.205785523,0.241241048,0.533127618,0.229195813,3.323443983,5.633333333,2.64707113,4.187497467,0.705981087,3.799468929,1.077163121,6.110827423,3.026595745,8.391843255,2.281094225,7.891252955,2.98381459,10.04764775,5.519379433,10.22867612,2.826471631,5.914018913,1.175929078,2.916702128,3.755283688,4.491985816,5.8,4.193171226,8968,274.3923691,275.9344153,285.1131738,285.9550645,297.6072014,298.4610361,306.6536267,303.4254486,311.4355721,308.4629539,315.1420707,311.9529928,315.5289684,314.0216275,312.0090652,308.8749517,305.0941918,304.7207314,299.4399774,297.0212376,288.0651934,284.8238532,269.1062636,276.77122,261.1081826,261.4641403,267.1307351,267.8739671,274.177404,274.2479566,281.8192161,281.5565082,285.9671631,284.7266585,289.4190226,288.65935,290.3634719,291.4651366,289.4306862,289.7606126,284.1324227,284.1412059,277.5194361,275.4945814,270.7662924,268.117834,258.3893639,262.8179237,1365.585507,7,7
0.274811107,0.234557733,0.276044433,0.254090802,0.280933333,0.246387233,0.237734127,0.221089398,0.232699075,0.224973388,0.237476245,0.202167385,0.242217235,0.193663594,0.249171722,0.192423963,0.25153138,0.193352381,0.261792129,0.218784946,0.261548735,0.240473123,0.439962059,0.25611447,,,,,,,,,,,,,,,,,,,,,,,,,17674,277.4230952,277.3326732,286.5025397,286.1479762,299.5788095,295.8882143,304.366,305.0522857,315.767013,311.1336364,318.848,314.3717965,322.7335714,307.5922619,321.7012013,305.2791667,310.052619,303.0104762,299.7564286,295.0077143,290.0781558,285.144026,269.2809286,277.9135714,256.6942857,258.28,263.6262857,265.1855952,272.562619,272.8229762,279.6528571,281.7979048,285.5483117,286.0474026,290.4937143,290.8161905,292.6675,292.0420238,290.7459524,290.1388095,281.7446429,284.6534524,273.2287143,274.427,265.3168182,265.3197403,256.6513889,259.4917857,893.8571429,8,7
0.247109158,0.209412454,0.204632199,0.191661794,0.211178306,0.191475202,0.200095813,0.195593928,0.170054605,0.193754721,0.176683638,0.182366396,0.175333541,0.185322268,0.177606474,0.18508977,0.170494587,0.192559827,0.172468063,0.182767993,0.172168121,0.189975931,0.269027313,0.209918476,5.401341991,6.179329623,4.438847305,5.315087941,2.093883735,5.708806297,3.062487446,5.40716075,8.597260668,6.188519481,12.60599258,12.508634,8.10811039,13.14526643,8.25111039,10.56166234,6.052103896,7.79104329,3.90174026,6.478407112,4.775008658,5.145187755,5.089900433,5.03450303,5453,280.4997013,280.3449411,286.9191339,290.1487026,295.7590649,298.1546281,299.6767044,305.9901943,300.3173211,306.440996,301.7580135,306.0043065,307.4130294,307.8925225,305.8276455,307.5576871,298.6082733,304.0332104,294.6425366,294.9115257,287.2601022,287.0286281,276.04431,280.1687505,261.9681822,259.0142118,263.7275294,264.9846212,270.1103359,270.5133168,275.4116935,277.5918592,281.8985086,281.4458234,286.7971572,287.4771909,288.6458797,289.606419,287.2767148,287.5052457,279.963541,282.6081126,274.4476696,273.7491704,267.8336786,266.9733611,262.3597273,260.915722,1634.856104,9,7
0.204168974,0.14512537,0.194576686,0.134145443,0.180539856,0.140548387,0.176217069,0.135428571,0.126055556,0.101231951,0.115364787,0.114471429,0.14126092,0.146777266,0.147105141,0.149623656,0.149613185,0.160657143,0.172749143,0.181714286,0.173049795,0.158635028,0.23427389,0.143083535,6.14452381,6.071666667,5.55,4.948362193,2.288503401,3.185034014,2.039285714,2.692772109,1.44744898,2.651329623,5.789795918,13.52575758,18.96658163,27.51666667,14.79107143,19.24404762,5.056462585,7.149098124,4.17952381,3.657380952,4.563163265,5.545408163,6.066666667,5.473809524,7925,277.7253571,278.0712662,284.6157143,287.5259524,293.5718398,296.7741017,298.1009841,302.9461111,301.4101299,302.4672727,302.2045714,303.4375974,304.1496429,303.8590476,301.783539,302.0260281,297.0313074,299.799881,292.0067619,292.7617778,282.9893831,283.7309149,274.4003766,277.6477446,260.2557143,259.5663636,263.6179365,264.4846429,270.5419048,271.244697,276.1971429,279.0942857,286.1436623,285.3515584,290.8215238,291.0915411,291.524881,292.3477381,289.3311558,289.1963095,281.0268831,283.8738095,274.3972381,274.888,268.1251082,269.0283045,261.4508571,260.9110476,1101.857143,9,7
0.342091059,0.230044159,0.287887447,0.221290485,0.261682525,0.209036464,0.242101587,0.210516089,0.215453149,0.212788018,0.217317007,0.197409524,0.216111956,0.191542243,0.218288352,0.190910906,0.223015873,0.189215873,0.244235247,0.204440234,0.26071358,0.233841153,0.419721316,0.238890292,4.65,5.619642857,2.355555556,3.501111111,0.445555556,2.088333333,0.766666667,3.528333333,1.866071429,4.27,0.795238095,6.061111111,1.582738095,9.091666667,2.224404762,10.53888889,1.816666667,7.552777778,0.732777778,2.346296296,2.173333333,3.194751082,,4.75,10079,275.7869388,278.4291775,287.0793651,286.419881,298.7462338,297.3613095,310.102127,306.6506825,316.427013,313.3027273,320.3511429,315.0413095,322.4239394,312.3107143,317.4896429,307.4821429,309.3742857,304.5802381,301.405381,296.9647143,290.8982403,286.4204545,273.0577324,278.419974,257.4685714,261.1979978,264.3374286,266.7638095,272.0732468,274.0744048,279.2831746,280.615254,285.5480519,285.7941558,289.08,289.762829,288.9864719,291.7237338,287.8266667,289.2553571,282.241461,284.1165476,275.7444762,274.5887143,267.2727922,266.6536364,257.7595606,261.6737727,1254,9,7
0.752090909,0.662218454,0.64012672,0.63554331,0.326941906,0.288568868,0.198585549,0.185359189,0.204762516,0.18641489,0.206360244,0.185697838,0.201111707,0.192357956,0.205662522,0.189604193,0.202507178,0.191187405,0.193504059,0.201341046,0.223774534,0.241396227,0.514620677,0.634747892,,,,5.588888889,2.965587416,2.982937685,1.963806698,2.043365833,0.785310059,2.19837566,1.420105372,5.783774905,2.943434718,7.58369205,2.010724883,7.776137488,1.51391328,4.436919534,3.317439593,2.726160954,4.11961283,5.758008555,,,24454,256.1628433,258.0241961,263.5259536,266.5860137,285.8399894,289.7390449,301.7878771,309.3271797,310.9946295,313.828314,314.8246333,313.9187774,316.2193947,312.5692931,313.9196412,310.6525074,305.23247,303.786017,291.5581471,293.0405011,281.3336749,277.2855447,257.7331062,259.2509024,247.6422616,246.0326181,251.715036,252.8668945,270.5966052,268.8002121,277.6893175,278.5071378,284.488139,283.8580543,289.2363179,287.4621542,290.5276734,289.6487353,287.9911852,287.5521181,279.1830309,280.2695097,271.0989436,270.2567563,264.505431,259.9614043,249.8275257,251.3105411,446.6477321,10,7
0.743697481,0.683897858,0.696522126,0.517757929,0.383867123,0.222608804,0.161734757,0.161077134,0.152554936,0.15625435,0.151180095,0.152834551,0.148905615,0.150385902,0.151771327,0.154482676,0.162123457,0.160191358,0.18456138,0.177620072,0.351613816,0.29021381,0.648454287,0.488687625,,5.3,,6.368518519,9.983333333,10.26530423,12.1712963,9.550802469,5.28,8.981818182,4.996825397,8.528703704,5.461111111,8.497222222,4.568055556,6.748905724,4.621031746,6.29979798,6.945185185,6.735921517,6.314814815,5.979444444,,4.992592593,27643,260.036627,262.7037912,265.0122002,273.6331347,285.4955432,289.0154495,296.0169136,300.2007778,305.5470303,306.9888889,308.3806667,307.9526852,306.4194444,309.8251852,306.3321162,306.6234259,301.0246296,297.8568939,287.4583704,289.5237778,275.2890292,274.9906723,259.6013552,266.6740286,253.1036111,252.3235185,254.0837778,257.4253704,264.7605556,263.8426852,271.2093333,271.3,277.9969697,276.5390909,282.0006667,280.26,282.8890825,284.1739815,281.5704798,282.1141667,274.0496296,273.4124074,265.8073704,266.0205556,259.7814899,256.8237374,249.5855471,254.787963,1573.888889,10,7
0.280288939,0.225352732,0.264994988,0.222844945,0.249171258,0.220328705,0.24514112,0.222793275,0.233084261,0.217585826,0.227454972,0.198125415,0.225654954,0.188447649,0.224675457,0.18831595,0.224574936,0.190284055,0.240170455,0.206784225,0.259124075,0.220643143,0.273670516,0.223450915,6.266663736,6.621085714,5.183661538,5.648156777,2.498687179,3.993440932,2.198955897,3.199993846,1.545430769,3.129365035,1.385395165,5.244041026,1.534815385,9.976389744,2.687432967,11.95224615,3.927579121,6.648805128,4.450495385,3.858030769,4.853917949,5.471106911,6.092344615,5.739616768,7318,277.7924631,278.4862372,285.6025637,288.9447646,295.3369902,298.0883938,301.525696,306.4886314,309.3088011,311.2878495,312.1410027,313.058259,318.4058641,312.0696918,314.0828662,308.7064037,305.1829487,304.1891138,298.0160765,295.4840098,286.522762,284.9916297,279.0910081,278.2721451,259.1780723,257.6852287,263.2246658,263.1728179,270.450601,269.6339613,274.3623335,276.8588055,282.2580699,282.1786613,287.357168,288.027637,290.3808021,291.1645944,287.8398575,288.2361167,281.0689628,283.6562097,272.6164956,274.0589932,264.3718022,265.8777802,257.541472,258.4023579,1118.645538,10,7
0.240457557,0.242054092,0.270475899,0.211068121,0.252043194,0.206646305,0.2209953,0.190803323,0.184429537,0.182694585,0.186238857,0.182150421,0.169693844,0.177347319,0.161390157,0.174969674,0.166166558,0.180698466,0.192183855,0.195692396,0.20775757,0.218249696,0.243895452,0.232525947,4.860046729,5.935320904,2.696417843,2.910218386,0.333330552,1.70088603,0.376579884,2.752384661,0.980507343,3.158113849,0.540062941,4.174321317,1.92924733,4.405140187,2.340720961,5.698481308,1.755115154,4.807415443,0.627269693,1.626765317,2.841335113,3.483578104,6.409991099,4.893896624,10819,277.7962089,278.2125783,285.530765,285.7364083,297.9115174,297.4169625,308.4727302,304.3378357,313.9195996,310.994728,317.4230633,314.5331061,317.0084582,314.1541505,314.2923854,308.5402676,308.0308466,304.7415393,299.9966364,296.9831129,289.7800189,286.1065177,277.7233438,278.2843337,258.4970842,260.790044,263.9604837,266.8022105,270.6811926,272.8118858,278.188472,280.4759193,285.3942421,283.6877135,288.689563,288.4255135,290.4649795,290.9602752,289.2670275,289.1458961,283.7213448,283.9519481,276.4274429,274.7863491,268.3856256,266.7970777,260.4643232,261.6766981,1187.436395,10,7
0.259084884,0.25553379,0.280142678,0.242443317,0.271912469,0.178601886,0.238945329,0.213573538,0.236308208,0.219845951,0.210970505,0.200706714,0.209560263,0.200795222,0.224266024,0.195715875,0.238435791,0.195340957,0.254519709,0.227122439,0.265437277,0.242284045,0.276806541,0.252641071,5.54,6.020833333,3.375,2.65,0.433333333,1.1875,0.31,1.44375,0.2,1.922727273,0.2,6.479166667,0.3625,7.055,0.3625,7.125,0.21875,7.091666667,0.715,2.33,2.808333333,3.309090909,6.11,4.865,14794,279.053562,278.816704,288.0347612,286.8460898,299.9650266,295.5604225,304.7368314,304.1930029,315.364896,311.7728544,316.744596,311.6593021,320.567849,309.5629481,320.685282,306.835211,312.4822246,304.7098983,301.1333675,296.9837308,291.1382281,285.9805273,,278.9644767,258.0502514,258.713905,263.4939926,265.7741891,272.1279798,273.9040504,279.1716701,280.3149207,285.0776367,284.787232,290.3243151,289.136517,291.2130847,290.2695049,291.137642,288.84285,283.6515635,283.6305401,274.7099783,274.0140834,266.9886078,264.8602865,258.9135354,259.4109798,1023.381974,10,7
0.241755584,0.225260301,0.237416407,0.220146952,0.235939814,0.209728669,0.222151317,0.203571283,0.210568807,0.20024382,0.20154506,0.186206634,0.199876988,0.1864843,0.198823634,0.184977999,0.199627234,0.191413585,0.215979202,0.206597635,0.224142575,0.198756857,0.326622439,0.219245056,5.318269327,5.589837807,3.876879461,4.276572694,1.560143092,2.058116563,1.920478536,3.425516459,5.610055796,3.94020856,8.32762642,15.72698804,12.84963934,28.30464462,11.41809465,19.28599578,6.027411531,7.415491651,2.712033779,3.349604962,3.624479743,3.652218511,4.831409805,4.749468039,9605,277.6110888,278.0943887,284.5762449,288.5845546,295.4646289,297.7333921,301.2668296,308.6843651,307.9144021,311.1180933,309.5137193,310.0857063,312.8737951,310.8812468,310.3535938,308.7967631,302.3996995,303.1150984,296.0911236,295.3298488,286.3695407,284.4888237,273.2387279,277.6605418,259.9329544,257.5926668,262.6188131,263.5374452,270.1920171,269.6321379,276.2405976,278.3602527,283.0520644,282.2640269,288.7109601,287.6276927,290.7539893,290.1669688,287.7006201,288.7411846,280.4071733,282.6760068,273.0071714,272.2933009,266.449647,265.8727682,259.7511794,258.9754354,1405.646297,11,7
0.265657073,0.244631348,0.232130389,0.236758185,0.218492546,0.206337912,0.196225014,0.199247345,0.200945768,0.194103002,0.191703379,0.18809152,0.191905353,0.183936994,0.197817956,0.182768547,0.205210005,0.186877129,0.222683382,0.208511668,0.227259855,0.224345567,0.237480546,0.255568278,5.382866044,5.93328883,3.36588785,2.661318795,0.395816644,1.446631873,0.346028037,1.700417223,0.252803738,2.387425658,0.79105474,6.073130841,3.485931242,7.804906542,3.246261682,8.097975078,2.635397196,5.818925234,1.40046729,1.950207684,2.615654206,3.157026035,5.437383178,4.850059001,13409,278.0236048,278.2300793,283.8448806,286.3897819,295.4802336,297.3525623,304.0358879,306.0993533,310.4727952,311.3268649,310.6075701,312.0181018,311.0025779,310.7814564,310.6491433,307.9218614,305.7312773,303.9496106,297.6813053,295.786757,287.3078441,285.1653602,274.8008478,277.142851,258.0970093,256.6740109,263.5486355,264.1101713,272.9076947,270.7451487,278.4276241,280.1817897,284.5858624,283.4340102,286.8459315,287.78669,289.46,289.7210528,288.4510125,288.1129595,281.4837695,283.1378894,273.6862586,273.4747664,266.6270794,263.9073577,258.9467312,258.1670433,1051.570093,12,7
0.365260843,0.252377243,0.319352574,0.216808773,0.246055243,0.207744754,0.231453777,0.201848504,0.222018599,0.190004562,0.223551224,0.185754233,0.208798963,0.182148056,0.209188189,0.179616705,0.216834237,0.183444496,0.232197179,0.196912944,0.239326898,0.213154204,0.238221103,0.221974979,2.91459127,3.993165155,1.76973545,1.722104119,0.325875094,1.601584255,0.92494709,4.492305115,2.100625,6.977360029,1.154036281,6.976714165,4.126784297,9.272536316,3.932609127,8.254757095,2.535714286,6.03799062,0.778925926,2.314910053,0.841883503,3.235007559,4.50002381,3.363541907,4128,276.4880799,280.0321375,285.1295063,289.3324472,299.6358821,298.2892286,306.3051757,304.0061438,310.7083343,308.2998444,311.9334542,310.6306656,312.0307348,311.510217,309.1822769,307.8377629,306.8477321,304.3663336,300.2330925,297.4084974,291.287988,287.4888532,280.1777307,279.7417161,260.709984,261.413352,265.8512143,267.9616161,273.3404709,274.5370836,280.1898169,280.1627473,286.2290272,284.0550121,288.9009881,288.7797481,290.755114,291.4383005,289.8085721,289.6339287,283.3142609,284.7049282,277.0700074,275.6408795,269.4584937,267.6707395,262.0214192,262.3073754,1364.635588,13,7
0.249305336,0.255086713,0.24004276,0.196691511,0.239889031,0.195821572,0.232358119,0.205540771,0.196975655,0.199474617,0.184335947,0.192937649,0.172464922,0.18526094,0.171105486,0.183907433,0.175330966,0.18536159,0.217129259,0.204967859,0.219591509,0.230663574,0.229870457,0.235347994,3.521558704,5.824249727,2.313765182,2.908991228,0.251174089,1.625524067,0.183792173,2.540662233,0.684109312,2.060618329,0.674204743,5.270917679,2.338157895,6.085989449,2.512297571,6.253137652,1.924493927,5.052564103,0.579797571,1.573157895,2.259986505,2.919298246,6.278070175,4.657287449,8633,279.1112404,278.70913,287.2576055,287.0052016,300.0349943,297.1709252,307.2408007,305.7814369,315.7227939,312.2693542,318.8485009,313.4887081,318.9922757,311.3596195,315.3525256,306.9569875,309.7183546,303.8871053,301.0680301,297.6780119,291.0723633,286.9795106,278.1501639,279.426406,259.0282855,260.704479,264.2065826,266.8285292,272.131758,273.8022445,278.8798399,280.5405665,285.0190925,284.6954514,288.9508756,288.7623325,288.722296,290.2078876,288.3588614,288.4901031,282.6314239,283.1703975,275.0370102,274.190552,267.2384521,265.7812142,259.1057621,260.8871408,1183.800681,13,7
0.26868415,0.329857756,0.282561357,0.257533263,0.267155903,0.242514783,0.228936911,0.20150283,0.22553927,0.200730486,0.210096688,0.187164617,0.215502001,0.187374809,0.223477492,0.198222113,0.230348323,0.208845571,0.243973621,0.227445935,0.248504265,0.306698355,0.308512855,0.290315356,5.135833333,5.545,3.872321429,3.148660714,1.02,1.099821429,0.855,1.834166667,0.846875,2.838636364,1.764285714,10.5875,3.771875,14.22291667,2.821875,9.539583333,2.315625,4.379166667,1.62,1.94875,3.564166667,3.257142857,4.733333333,4.914285714,14299,275.8224379,273.7239967,282.1580333,285.3782672,295.5644346,293.0883371,299.3836037,305.072723,310.8251255,307.291952,315.3740758,309.0685858,314.1889582,310.5083773,312.4837333,309.9248763,304.04866,304.2971534,294.1634441,293.4202914,284.5923645,280.2515568,272.8511347,274.466342,258.5006544,256.4388067,261.3826867,262.5612373,269.4345124,268.8436466,275.6858722,276.9455829,281.9359829,281.3896706,287.7723289,286.6887512,290.4896287,289.7711081,287.4499148,287.6926079,279.3435645,281.3441852,271.668859,271.8166896,264.8193236,265.1021404,256.2389746,258.0607303,1407.485573,15,7
0.261130126,0.216100168,0.221369546,0.222289894,0.218903005,0.216856568,0.207218498,0.201325409,0.192960932,0.194236664,0.18942767,0.187366984,0.182579552,0.180465281,0.181113457,0.181641483,0.187162103,0.185439189,0.206013552,0.198292352,0.220076831,0.224969523,0.219975367,0.235270379,3.333746372,5.637839361,2.874889803,2.114442531,0.354626352,1.381588423,0.82517303,2.67691449,2.335607837,3.111634902,1.728533155,4.079800179,4.607501674,4.933193793,4.314937566,5.133266354,2.662801407,4.25071546,0.828405894,1.561120042,1.639844273,3.11802375,5.245596115,4.631352613,7361,276.4141899,279.0764182,285.8043555,289.0116183,298.0055988,298.9056061,303.9044474,304.5805727,310.1258498,311.2778198,312.5496133,314.9835197,310.7268383,314.4147678,308.3118617,309.4734058,305.3053704,305.3035431,297.8949304,297.4691247,289.4836284,286.7747537,276.9873773,278.7702151,259.5912847,258.2817762,265.8037646,264.4791857,273.9251459,272.3978971,277.8039535,279.1959823,285.0518427,283.3508932,288.0100458,287.6485318,288.3532656,289.8345837,287.3283986,287.8855832,281.9011427,282.737359,274.8746278,273.3287248,267.7271805,264.3993094,260.5392824,258.8359799,1187.593822,17,7
0.618433939,0.607797505,0.57304837,0.580343187,0.221175342,0.312375031,0.17668952,0.174894924,0.180999864,0.174836443,0.178249804,0.168660827,0.180238995,0.172961965,0.179484487,0.171352757,0.181488838,0.174021873,0.175481639,0.181827744,0.215756071,0.32956104,0.527286451,0.586419178,,,5.019086826,7.221691678,3.094982261,3.813594236,2.709485555,2.950938463,1.116263305,2.611754135,2.560278039,8.353165461,4.627350482,13.18489694,3.472959959,13.15221744,3.374442473,6.399184829,3.779096976,3.232618967,4.680790674,5.479177226,,,25065,255.2053741,259.0202041,264.0859403,266.5828559,288.864369,289.8686836,302.8194617,308.4510431,313.5344441,313.9427683,316.7610309,314.4926212,317.0267663,313.9302146,315.334064,311.7765666,304.9172225,304.5720599,289.2758545,292.6782924,280.7268574,276.2244838,257.1262231,258.66842,247.242998,246.1049506,253.821627,253.6405677,270.8338621,270.0260997,278.635484,280.078262,285.967516,285.3412547,290.6390334,289.1205161,291.2833939,290.5813689,289.2209948,288.3555841,281.0344061,280.3825443,274.3787866,271.4962433,267.8839672,259.5960757,248.8301473,251.0864773,335.2524075,21,7
0.2458428,0.246383075,0.259977068,0.215353315,0.265922675,0.210464324,0.243023595,0.208304885,0.197733877,0.191257365,0.186389231,0.185333073,0.175241965,0.179295113,0.173348296,0.181027536,0.17846929,0.187258638,0.203804429,0.204317559,0.235449374,0.23227127,0.27646519,0.255779413,5.020588235,5.91,2.714285714,2.932166667,0.270142857,1.593450758,0.345333333,2.164541667,0.640178571,2.309363636,0.372142857,4.944848485,0.855982143,5.663409091,1.160535714,6.157083333,1.081875,5.405,0.4455,1.953166667,2.748178571,3.213926407,5.145,5.038541667,10821,278.2317955,278.8951875,287.7653923,287.1106449,300.1671112,298.8946979,309.9403973,307.067671,316.8112765,315.0859536,321.6722645,316.97554,320.2248772,315.504212,316.6789468,310.4401851,308.9996317,306.2477862,299.8952694,298.3381208,290.0881593,287.3153671,278.2640911,279.4517613,257.8937403,259.2061154,263.3199037,265.8030326,269.8535657,272.3949652,278.1898054,279.3749599,284.9868752,283.4177624,289.0581374,288.0317559,290.6615681,290.5420378,290.3661057,288.5937111,283.6258777,283.3385418,275.9026188,273.7178987,266.9493506,265.0631181,258.9637334,259.5532854,1178.165426,21,7
0.23328875,0.38496789,0.456099712,0.280505456,0.232322499,0.218080132,0.220420291,0.191581128,0.213942793,0.190513738,0.210336388,0.182135784,0.207103874,0.184499064,0.209621585,0.183372492,0.214660562,0.185520332,0.219201208,0.203827737,0.219354522,0.2195462,0.440537908,0.235286246,6.475670498,6.547865353,4.934626437,5.58697318,1.258292282,2.575721584,1.029885057,3.453333333,1.611853448,4.217502612,4.475369458,16.8440613,9.730028736,28.79655172,8.75941092,19.41537356,3.876005747,9.844083072,2.031302682,2.752878124,3.661412151,4.983141762,4.5,6.102298851,18214,271.1725586,272.8642352,279.0692832,283.8742198,293.4803068,293.2755226,299.920293,302.1642845,308.6021076,308.0297211,310.4336086,308.578126,311.036091,308.8922996,310.7337742,306.5398636,304.3940575,302.0063869,294.7610343,292.740218,285.4841527,281.8976957,265.2915359,274.9091474,256.7020937,256.3537166,263.5954063,263.9513405,272.4442786,271.7628187,277.4991892,279.7332607,284.5486266,283.880335,288.0552596,287.7442689,289.2767006,289.5946801,288.9485041,288.1729786,282.0185185,282.9670799,273.9224262,273.6838275,267.4886654,265.4839907,254.6050959,259.114859,1274.824212,23,7
0.266704664,0.2235913,0.259695853,0.215419966,0.247845426,0.208546584,0.249983949,0.202379365,0.247345471,0.195241167,0.233306376,0.183045835,0.2378,0.177056836,0.230427815,0.169456221,0.212977046,0.166333333,0.22441321,0.179402458,0.242071429,0.210220104,0.272932082,0.221510471,6.678520408,6.176984127,5.473469388,5.473506494,3.042091837,4.023629149,2.745238095,3.924285714,2.583673469,4.855584416,1.781632653,7.502640693,2.236734694,12.25517316,3.391071429,13.43181818,4.62287415,9.284848485,4.752857143,4.55984127,5.123129252,5.403571429,6.006428571,5.623121521,4088,278.7742857,279.4039502,285.3460635,289.13,295.5845238,297.4831169,301.1375873,305.3045714,307.8597403,308.2054545,311.44,311.5351732,315.7178571,310.2132143,311.7084416,305.6450758,302.5952597,301.5609524,298.0170476,293.7802063,286.9767857,286.5249264,279.2045519,278.6423853,261.5960714,259.3008333,264.6134286,264.1155952,271.9511905,270.1503463,275.7411429,277.6362857,282.7431169,281.8236364,288.3582857,287.865974,290.6394048,290.8286905,288.8095779,287.5937229,280.0468095,283.3852381,274.5778571,274.306,266.8041883,267.456987,261.6827273,260.7592857,1275.714286,23,7
0.717019427,0.656134755,0.694214757,0.680007198,0.408431312,0.310215554,0.203396568,0.208801111,0.216039928,0.213577192,0.21385646,0.206460908,0.215161472,0.207332334,0.217489614,0.206406573,0.217639593,0.206492363,0.212749729,0.20555705,0.323933049,0.326778104,0.629372271,0.577442805,,,,,2.84415493,2.820948804,2.556788732,2.318692488,1.700880282,3.027334187,3.235412475,4.374859155,2.70362173,4.502746479,1.479894366,4.555399061,1.541368209,2.725569782,2.7877277,2.844697183,3.092732394,4.230134809,,,23976,257.9687968,260.3641641,265.4303412,266.6068474,284.8552254,290.1243632,303.7409239,307.4113549,310.1571882,311.9160282,313.5801408,314.9046901,314.5606338,315.9373239,314.9800155,313.8486033,306.8196291,305.0494671,293.5134751,293.0200901,281.7355802,277.700735,259.4931738,261.9434963,248.4661901,248.5465188,253.4573239,254.6727542,270.1650653,269.9630154,276.3027944,277.1529261,283.1300999,281.6848271,287.9966817,285.8127019,288.6046103,288.873162,286.8776925,287.2265634,279.1820681,279.9283169,270.8916066,270.9207127,265.4556111,261.0622551,252.6188531,251.5044326,800.3633803,26,7
0.264774897,0.258592476,0.246404856,0.253157803,0.235490498,0.218084983,0.208304296,0.213946431,0.193823958,0.203283938,0.184668843,0.190564332,0.185101694,0.189977711,0.188679919,0.189847397,0.193837408,0.194316958,0.222736483,0.215412545,0.235067728,0.23318631,0.276029867,0.242864998,6.310815047,6.155779781,3.650666144,3.732783345,0.448295455,1.251691781,0.43164185,1.646019928,0.859561129,1.986969222,1.379254366,5.164962319,2.88330721,6.048820533,2.93322884,8.064420063,3.475303683,6.782677401,1.136402821,2.1111122,2.707193238,3.610974501,6.12,5.582154519,16727,275.4483167,276.6493434,283.5753503,285.6121902,293.808618,293.0053523,299.3228791,305.3194282,311.03729,309.8854174,312.7136965,312.1898613,314.5632638,312.6690239,313.4484742,309.2985073,306.630279,303.5130161,296.694131,294.9600554,287.9749592,284.4010827,272.4583205,276.5823465,257.3075692,257.4527908,263.3601344,263.8514258,272.4317591,272.6323773,277.4590382,280.2036321,284.999607,284.1867072,287.986783,288.0461921,290.164162,290.409777,288.7812603,288.3493472,283.0985078,283.4493939,274.5841346,273.8983964,267.3366661,264.1590487,258.1508734,258.4564978,980.2849944,26,7
0.252482933,0.232231398,0.230410405,0.201747545,0.225101129,0.196918268,0.21874345,0.190120208,0.206212292,0.187447135,0.192691381,0.174964945,0.194742559,0.171963615,0.195690779,0.171969408,0.198291413,0.176075053,0.210534553,0.193936937,0.223750736,0.206298521,0.35792978,0.228725208,5.129670244,5.815906759,4.009262834,4.425409085,1.517754805,2.309486669,1.894026403,3.828493496,2.102184042,4.635775931,2.526441468,8.101392933,4.056662368,11.33075616,3.339390756,11.26321103,2.503315237,8.045408659,2.370384391,3.707566654,3.846370746,3.722227288,5.184944671,4.873237324,9604,276.3938757,276.8046686,284.7816898,288.1880227,295.4497301,297.5324178,302.2090961,308.2476482,310.1219694,310.5547398,313.7215387,311.8035838,317.4204523,314.2360226,314.5183175,310.8144728,305.4507908,303.2756843,297.2127406,295.1297909,287.0904466,284.8663329,272.8023472,276.5118042,259.9036014,257.0429846,262.1890192,262.7902834,269.1794875,268.80245,275.03771,277.2680478,282.2932822,280.8942214,288.0995725,286.8409477,290.2130227,289.5721442,286.9613795,287.9422442,279.4476592,281.8222738,272.0363964,271.339502,265.2693537,264.2322338,258.2821372,257.9997132,1386.912638,28,7
