Albedo_01,Albedo_01_1,Albedo_02,Albedo_02_1,Albedo_03,Albedo_03_1,Albedo_04,Albedo_04_1,Albedo_05,Albedo_05_1,Albedo_06,Albedo_06_1,Albedo_07,Albedo_07_1,Albedo_08,Albedo_08_1,Albedo_09,Albedo_09_1,Albedo_10,Albedo_10_1,Albedo_11,Albedo_11_1,Albedo_12,Albedo_12_1,ET_01,ET_01_1,ET_02,ET_02_1,ET_03,ET_03_1,ET_04,ET_04_1,ET_05,ET_05_1,ET_06,ET_06_1,ET_07,ET_07_1,ET_08,ET_08_1,ET_09,ET_09_1,ET_10,ET_10_1,ET_11,ET_11_1,ET_12,ET_12_1,Id,LST_Day_01,LST_Day_01_1,LST_Day_02,LST_Day_02_1,LST_Day_03,LST_Day_03_1,LST_Day_04,LST_Day_04_1,LST_Day_05,LST_Day_05_1,LST_Day_06,LST_Day_06_1,LST_Day_07,LST_Day_07_1,LST_Day_08,LST_Day_08_1,LST_Day_09,LST_Day_09_1,LST_Day_10,LST_Day_10_1,LST_Day_11,LST_Day_11_1,LST_Day_12,LST_Day_12_1,LST_Night_01,LST_Night_01_1,LST_Night_02,LST_Night_02_1,LST_Night_03,LST_Night_03_1,LST_Night_04,LST_Night_04_1,LST_Night_05,LST_Night_05_1,LST_Night_06,LST_Night_06_1,LST_Night_07,LST_Night_07_1,LST_Night_08,LST_Night_08_1,LST_Night_09,LST_Night_09_1,LST_Night_10,LST_Night_10_1,LST_Night_11,LST_Night_11_1,LST_Night_12,LST_Night_12_1,ele,gc,stable
0.307935586,0.250143029,0.269444725,0.208434352,0.201816347,0.200817064,0.197966805,0.18757604,0.18791041,0.184589367,0.182232794,0.176711064,0.17817234,0.172665569,0.176139172,0.173787231,0.177812099,0.177016703,0.191744269,0.183452565,0.198338035,0.206426441,0.305163023,0.221970393,2.876957447,5.097943262,1.788297872,2.415716312,0.452411348,1.600038685,1.53822695,5.23422695,4.010585106,6.54410058,2.583221884,6.672801418,7.711808511,8.024042553,9.062446809,8.257234043,5.18037234,4.934574468,1.321787234,1.941796353,1.655489362,3.025112293,4.521205674,3.362907801,6002,274.6378404,277.3514617,283.2778771,287.046332,296.3659065,297.6367074,302.818,302.7731801,307.9770213,306.8416015,310.1991064,310.8131489,307.0125674,309.7130745,304.1555851,305.502805,301.7595284,302.6981454,296.983983,295.8092894,287.6340404,285.8970321,272.5184014,277.6761928,258.5858298,260.2971273,265.0547196,266.4828156,273.0090426,273.6756915,279.3228553,279.471531,285.7587626,284.5993971,286.7014052,288.5546827,288.4294574,289.6644752,287.2725071,288.3522398,281.7844326,283.1302527,275.6857135,274.1831064,268.8961586,266.5972418,262.7955556,261.8121843,1269,5,56
0.284331249,0.283864138,0.271017848,0.272891674,0.261712195,0.268477082,0.254485324,0.258045277,0.246963004,0.253410423,0.239246743,0.24848907,0.234915852,0.245422787,0.236240823,0.243174416,0.236269716,0.249115282,0.255885127,0.259314823,0.265145657,0.272079283,0.318589669,0.272709102,6.45,6.2,4.55,3.9,1.716666667,2.8,1.583333333,2.433333333,2.8875,1.972727273,4.128571429,3.33,8.385714286,5.166666667,7.525,6.883333333,3.442857143,4.527272727,3.45,3.7,5.233333333,5.4,5.95,5.442857143,7897,280.6092203,279.7248314,287.2777117,291.1492284,299.3432958,301.1633483,302.6663046,309.6665138,313.1462393,314.4127436,316.2278795,321.3872049,320.8885552,322.6661659,318.6741565,318.0990345,307.436947,310.122329,299.6256113,297.873544,288.9893097,288.2759193,278.997688,279.6271688,258.8350346,255.8310186,262.107298,261.5143716,268.9094856,268.3594178,274.7097524,276.0840342,283.2184513,281.7028368,289.0645326,288.0673039,292.2313253,291.2211991,289.2100935,289.0358428,279.9213306,282.9908842,272.874396,272.2135195,264.1540339,263.3916409,257.4896147,256.2652538,1319.038274,5,56
0.611507392,0.648276108,0.647143054,0.663822598,0.339027044,0.254846585,0.210452831,0.183385002,0.209786222,0.18875409,0.198514184,0.190992641,0.198385859,0.196213663,0.197971274,0.19566981,0.201730904,0.194866279,0.205380309,0.20056903,0.256363497,0.33019421,0.493815869,0.59260885,,,,4.1,2.835726606,2.731925707,2.110133678,2.344773609,1.040847348,2.527272727,1.573350582,3.317863303,1.301180466,2.718456231,0.64278784,2.454344545,0.954123545,1.947962484,2.301746442,2.46461837,3.048706339,5.501520052,,,24304,258.400436,257.9414661,264.0729941,265.4760576,289.4710565,292.4270093,303.9627891,310.8459107,313.8965048,315.3413348,317.6745123,318.0429258,319.3535888,318.7941624,318.3556451,316.5691591,308.883632,308.0435511,295.4146934,294.93474,283.629556,277.6407544,258.1463388,259.8294784,247.2431727,246.4492691,252.063022,253.2701089,269.3668995,269.0556197,275.5730427,276.7246184,282.6784758,281.4664715,288.3701889,285.3866332,288.8585241,288.9913972,286.0875636,286.8341527,277.5567076,279.130332,269.6304575,269.0169288,263.6932095,259.421109,251.0582533,250.5399533,585.1034929,5,57
,0.573406254,0.55779668,0.561400477,0.269648997,0.262231451,0.165386826,0.180261835,0.171954247,0.180794375,0.163273439,0.172418622,0.166271573,0.183264534,0.169026586,0.182106668,0.173709213,0.180811679,0.157140055,0.191487266,0.168319213,0.246878722,0.523167157,0.508344048,,,5.5,,3.964518725,4.424756599,3.214329929,3.894285567,1.959029712,3.146323964,7.453932882,11.25227554,14.12570799,22.30593005,10.56348654,20.78793717,6.364010479,8.586459301,4.085834107,3.665406553,4.282474466,5.398232745,5,5.385874439,25054,255.5375921,260.4503263,265.52065,268.3784787,287.755229,291.0918189,302.3156342,307.590481,313.2112856,312.4133173,313.0529935,311.4214547,308.9740166,309.7153567,308.331296,307.7561235,301.7246704,301.9186722,289.6430251,291.8164763,281.2802369,277.8747834,260.3550343,262.5650924,247.6370125,247.9199249,253.5731996,253.9963396,271.4836289,269.6206244,278.5420093,279.6606685,286.4425053,284.9067452,290.4250593,288.8055919,291.2593429,290.4230517,288.8464337,287.9796928,280.8165367,279.9469205,274.4232023,270.3565617,267.4617498,260.1467215,249.6314277,252.4473682,322.0696379,5,57
0.710669044,0.679018188,0.695594127,0.703213529,0.569324633,0.568765562,0.18652211,0.171755655,0.142569932,0.1436781,0.147533381,0.146263926,0.152841326,0.146920538,0.154520444,0.146145341,0.160064963,0.151813296,0.197498255,0.163475735,0.428010407,0.416091684,0.703902586,0.627060121,,,,,8,6.881673307,10.43678333,8.21814537,8.298416667,9.277527273,10.77395238,12.39024242,11.33695833,12.3025,5.320708333,8.372535354,3.236708333,6.347045455,6.134022222,5.983728704,4.668033333,5.240333333,,4.196969697,27987,253.4097738,256.1114636,261.0093667,262.4124624,273.9184572,274.136658,291.4897911,296.9339222,300.8123636,301.8308091,303.0548,303.8342083,307.0360361,307.4447111,307.0844742,304.9092735,299.1130917,295.1986556,282.9029907,284.0730867,269.764847,266.4637461,252.1628528,257.3316194,247.5113417,248.0236778,251.25078,251.5588222,264.7486278,263.3889611,274.0294133,275.6699589,281.4405879,280.0949452,286.305,284.1949972,287.5293389,288.1935361,285.6788841,285.6259889,277.9014056,277.6424028,268.9469456,270.3741867,258.6324841,256.9445091,246.3475333,250.0225374,1266.64,5,57
0.24932375,0.216352343,0.208632561,0.207925392,0.199481838,0.197998472,0.191173669,0.183471881,0.177096529,0.173316555,0.166481388,0.160562197,0.161958949,0.156450339,0.16088383,0.155303252,0.159863356,0.157139063,0.176620619,0.17120261,0.202206505,0.202065076,0.218629436,0.213218253,5.804593774,6.903246014,6.516234678,7.535744115,4.809681093,9.487433561,6.093014427,10.30455581,5.611617312,10.30033133,6.597331598,13.92652723,12.60162707,19.69396355,10.12551253,16.94634155,6.607668945,11.94624146,5.568792711,8.806697039,5.908254691,6.648832056,5.237247803,6.030929454,4969,277.9797323,279.7005904,286.6466464,288.8127316,298.7158335,296.5768565,302.480656,301.8275444,304.4920812,304.3712394,307.4375444,303.9387741,307.099421,305.7833694,303.4109433,301.5008405,297.73234,297.1609681,294.4640046,290.667508,286.0796454,283.9692794,280.3052164,277.7868299,253.1379385,251.8609282,255.2931162,255.6604233,260.8641648,261.044908,265.9489886,267.7147221,273.0280886,271.4076538,277.5250888,276.1996507,280.1929697,280.3171621,278.4994153,278.445122,272.4712756,273.7007878,266.0707494,266.613303,259.0761731,259.407894,252.6976651,252.9540395,2704.46697,5,57
0.264212855,0.287224527,0.268468321,0.279180872,0.266943283,0.26422707,0.24987111,0.249037693,0.230744057,0.228348071,0.223065486,0.214313372,0.22016147,0.215067026,0.222704351,0.216388997,0.237749561,0.220519837,0.25048946,0.239040733,0.268452686,0.257921644,0.308106829,0.274735449,6.216666667,6,3.571428571,3.525,0.5,0.836363636,0.24,0.55,0.414285714,1.2,0.642857143,3.74,3.185714286,4.483333333,3,5.641666667,5.075,4.95,1.9,1.622222222,2.6875,2.75,5.366666667,5.9,14538,277.6702303,278.1908059,286.9913012,289.5750548,299.0859759,299.462045,304.4808026,309.3095987,315.5777632,313.7914294,316.3831184,316.7764359,317.5186239,317.7196491,316.8352796,316.2076535,310.2399836,309.3896656,300.0559123,299.4615,290.2412934,286.5524342,273.778189,278.2335307,255.7944408,253.515932,262.1636184,260.7885636,271.444057,270.3395669,278.2368684,279.1939474,284.6982656,283.233433,290.1586316,288.0815296,291.0978399,290.2863268,288.3328962,289.3245779,280.7740296,281.8591228,271.7449934,270.8132632,264.0175493,261.6460227,254.8142336,254.7711349,843.9934211,5,57
0.227749603,0.21972425,0.238646918,0.201246969,0.202258119,0.199668462,0.186664978,0.191600463,0.188681028,0.198138752,0.181139117,0.186635148,0.18167843,0.184414073,0.184077893,0.177980394,0.189476369,0.185688975,0.213247499,0.19839703,0.223895622,0.216577558,0.225460666,0.215619005,6.600516396,6.168431106,2.920236251,3.675810167,0.481874516,0.981253458,0.550786212,1.094218737,0.436461215,1.039736638,0.839769835,3.565184377,3.333249419,4.493480506,2.709538564,5.847884539,3.282997676,4.585356665,1.1364756,1.377182878,2.483562006,3.306269042,5.368675299,5.529910922,15475,276.6114537,276.961012,283.1511283,284.4773849,293.7015208,294.1840874,301.3289775,306.7656927,311.4862179,311.1499494,311.1562696,312.2259973,310.0135489,311.074086,306.6858914,307.7722999,303.6482178,304.7516825,296.2475476,296.161721,287.6572162,284.5095385,273.6620985,276.4780214,257.1083213,257.162725,263.7521301,264.057398,273.290479,272.2052898,278.423464,280.110471,284.758636,283.5095676,287.5767378,288.0839989,289.705548,290.1832107,287.9699067,287.9303676,282.1076446,283.0658443,273.7194423,273.5031882,266.0019432,264.1312457,257.4914619,258.0493445,961.253292,5,57
0.552566015,0.584140796,0.579690004,0.531308758,0.401244005,0.321940856,0.153600997,0.148427537,0.153313035,0.151597975,0.15033393,0.15018297,0.150743287,0.150593905,0.15030985,0.147463879,0.154684357,0.147423311,0.155979767,0.160115005,0.209614551,0.27212671,0.506338544,0.527230734,,4.5,7.060721248,,7.438873518,9.414958278,9.294945982,10.09824506,6.863644833,10.55571685,8.568029362,10.89102767,8.345494071,10.07926219,5.881837945,8.86345191,3.957533879,7.165223979,6.460699605,6.422355731,6.377770751,6.080284209,,5.52715415,25339,262.3111028,262.16022,268.4411951,269.5793125,282.8666518,286.3633934,298.6516142,299.8165209,306.0652663,307.0940402,305.8100411,309.0615619,306.9237747,308.8693808,306.4203379,305.9557253,299.7977134,297.5971917,287.9616095,288.3292672,277.9636436,275.1438633,261.9132315,264.2826034,254.1091067,252.8747424,256.4053012,258.5710626,268.3382666,268.0299107,275.1655617,277.2625225,282.6284815,282.2319202,286.6580975,285.5697047,287.7702893,288.406401,286.9551917,286.821117,280.0583656,278.8370474,272.934899,270.2597289,266.4629089,261.7481904,253.6021128,255.7976773,1238.894862,5,58
0.6075,0.626884771,0.701262902,0.64786457,0.513975879,0.423318289,0.22170427,0.204072713,0.215089608,0.206645295,0.196670696,0.200942635,0.193788227,0.194065356,0.193960689,0.18997463,0.201330099,0.194032091,0.219525122,0.205126461,0.240543361,0.316735157,0.599077765,0.555532335,,,,,3.586129386,3.394610746,3.3025,2.372025768,2.541210938,2.1784689,5.20431156,5.277775493,7.954389391,12.15884607,6.825787124,11.91424753,3.826891447,4.625915072,4.412195724,4.71303356,5.432906485,5.97794682,,5.433362369,27836,254.0635814,257.0307329,260.8808589,263.4321098,279.7048934,283.8466259,299.7145609,304.5513872,307.4131968,310.6783014,310.0838569,312.0029688,308.717857,309.215651,308.8607586,305.7961897,300.8500062,299.6023328,287.5190333,287.7322842,276.8819071,272.640072,256.3125393,259.294182,246.6784774,246.9863178,249.5797089,251.2320268,265.5948314,266.3493791,276.2210362,275.6096044,283.1362126,283.4901615,288.6081003,286.7310711,289.2668291,289.8047403,286.6935599,287.1347567,277.938994,278.8750994,270.3114068,270.0343183,263.9459338,259.3600957,248.9799009,250.7473333,505.6949013,5,58
0.300720901,0.265508546,0.286072489,0.20019276,0.235336023,0.198980017,0.206979384,0.192553949,0.187994978,0.188064013,0.190953334,0.180832561,0.178283249,0.175732425,0.183546071,0.179151956,0.192483013,0.179889132,0.215570879,0.193645281,0.218825504,0.212462645,0.342699091,0.224524658,4.083567525,5.489062995,2.339799636,3.024625411,0.358390394,1.88894582,0.565891231,3.615899037,1.797796086,3.93271095,1.319069923,5.081352755,2.762763466,8.594119178,3.667740047,8.286005252,2.491269377,5.957845433,0.725435857,1.963653396,2.606131278,3.358263498,4.523559151,4.235037731,8287,275.5028178,278.1499311,285.8121259,286.9013675,298.5168579,298.5693871,308.07321,305.4099786,312.5066397,311.5107899,315.3834536,315.1729938,317.1265512,314.0919028,313.6801743,309.4775716,307.0190736,305.0502602,300.0155873,297.7032077,290.1455364,286.5479416,274.6218699,278.6881032,259.7289076,260.1623255,265.0225246,266.1495589,271.9236392,272.5373284,279.8749484,280.0218354,284.7703967,284.4100989,288.4926651,288.2404962,289.8068806,290.5647683,288.9155862,288.4759969,282.925901,283.4564949,276.2665527,274.0124504,268.1990221,266.1563878,260.4732566,261.2003081,1268.645589,5,58
0.69387316,0.676391264,0.731506869,0.692937686,0.585253804,0.502622126,0.210149414,0.167504097,0.170346546,0.166140895,0.16644687,0.163595832,0.16857879,0.160485649,0.172756432,0.161961417,0.181471111,0.168038519,0.220292561,0.176464123,0.440850084,0.461927786,0.726663185,0.624962302,,,,,7.3,3.66369281,7.382892157,4.55704793,3.682238562,5.215656566,7.371232493,8.789869281,7.697370448,10.21990939,3.103521242,6.899291939,1.911747199,4.549418697,4.852178649,5.199037037,4.501505135,5.425065359,,,27514,252.3998093,255.974128,259.3201473,263.1372938,276.5293272,280.485352,296.4070105,301.1040575,307.6355235,306.2067249,308.0924993,307.7220403,309.1677625,309.6261569,309.985541,305.9641817,302.5154515,298.3392217,284.4516691,287.0996954,271.7717492,267.4730692,252.5073437,257.3684709,244.6500948,246.3155959,248.8225137,250.5647919,264.0853279,263.7911802,272.3631762,271.9155998,279.4144635,278.264486,284.773115,283.033329,285.7434346,286.3489978,283.836195,283.6518083,275.3860202,275.774372,266.9427115,267.5138503,256.6089587,255.3014955,244.3768382,248.2453862,1246.016993,5,59
0.256387913,0.250002592,0.268517415,0.233694142,0.280602918,0.228692344,0.250957276,0.219121603,0.239685469,0.214950721,0.219733813,0.205090567,0.225798147,0.196945182,0.236375192,0.198839572,0.244921889,0.20276677,0.257142876,0.227293358,0.275147404,0.25357461,0.390289878,0.256373242,6.325,6.210714286,4.9875,5.35,1.45,2.638888889,0.75,2.547916667,0.480357143,2.354545455,0.585714286,3.391666667,0.725,5.022727273,0.71875,5.223863636,0.55625,4.224242424,1.004166667,2.52,3.5375,4.361666667,5.85,5.796666667,18531,277.8460216,276.970164,286.5019009,285.5210615,299.2396266,295.2827322,301.5619456,307.3078015,317.319603,312.3821917,316.0361489,315.1359069,322.7233256,310.8349761,319.1422143,309.7082804,309.6205983,304.8225764,299.0229723,296.3987552,289.0506464,285.4871667,267.347973,277.4540987,257.6682189,258.7922946,262.8474008,265.7363678,273.110303,273.0707814,278.5169191,281.2830759,284.9988339,285.5204741,290.0713873,290.1996469,291.8043602,291.872163,291.7800489,290.0748091,282.9834831,284.3760278,274.4914672,274.0197194,266.5736139,264.9820863,254.9290746,259.5903814,986.3722262,5,59
0.51464422,0.405686392,0.425530166,0.28768781,0.258017021,0.225100409,0.222970021,0.214744302,0.215123313,0.197387122,0.204702544,0.190918046,0.195972928,0.184126592,0.199761412,0.184051552,0.212482847,0.187017967,0.231289357,0.208123389,0.259636792,0.23764072,0.547379208,0.377333961,6.080141844,5.835028707,6.613711584,7.321289491,4.377541371,6.290171216,4.117273444,6.465815603,2.894710402,6.48364496,3.695001689,9.975492514,8.728280142,13.88163909,6.784751773,12.67590623,2.837411348,7.150019701,3.796650906,6.43177305,5.747635934,6.087831507,5.7,5.109940898,20397,264.6780319,268.8490155,274.3483846,279.6742514,290.6290938,291.5333255,297.6871773,300.0339622,304.2661638,304.1190415,305.9640047,308.5669129,305.6717593,306.9880536,307.1069161,304.8299567,300.2277325,299.1040642,291.7156612,289.5728582,282.376138,278.9410789,262.5402423,269.6288312,253.5447619,251.8989243,259.4286809,260.4211998,269.1539519,267.4767435,275.0962695,276.1710615,280.927608,279.7696778,284.9768558,284.4361879,286.8701517,286.6424527,285.1390794,285.7059279,278.7020883,279.5164125,269.696684,269.5575201,263.2459231,260.7563486,252.1001789,254.0747124,1620.200946,5,59
0.201747513,0.184309654,0.198592661,0.175420223,0.196060044,0.17431451,0.191197043,0.169017324,0.175479848,0.166070485,0.16852578,0.158504916,0.169796451,0.158773649,0.174719298,0.156722376,0.173371568,0.159393385,0.17837438,0.167923736,0.185064584,0.169127464,0.202813989,0.183613608,6.611904762,6.677083333,5.6875,5.385238095,2.869047619,4.077310606,2.505,3.594722222,3.6375,4.727272727,4.535714286,8.654166667,6.95,10.55833333,7.290625,10.07708333,5.51875,7.810416667,4.666666667,4.5825,4.9675,5.344940476,6.11875,5.904166667,4314,279.6412027,279.5248245,285.9689187,289.7258715,296.0949989,298.9396205,299.3334127,307.2465318,306.2563388,310.0888093,309.6140724,312.9126542,311.8724799,313.0151803,309.8263677,309.8030049,302.7662946,303.9149162,298.1469252,295.0305028,287.1538947,286.492042,278.6847087,280.0057911,264.0617639,261.9070267,266.9984972,267.3307305,273.8982663,273.538453,277.6664135,280.2648616,284.9235237,284.6491392,290.4411714,289.7827136,292.4286551,292.5985827,290.5567002,290.1028596,282.420129,285.4051334,276.5212848,276.9186911,270.0287382,270.2405972,262.7378986,263.3567317,1208.408689,5,59
0.478072451,0.488952048,0.44251219,0.451374292,0.237344912,0.196972477,0.185927954,0.187276165,0.1784649,0.180704924,0.174147678,0.181974047,0.171361173,0.183975656,0.177237818,0.178650205,0.184851868,0.174858,0.192656283,0.20168013,0.216248331,0.223033545,0.297017925,0.476463268,8.859874608,4.422727273,6.258878505,6.6599304,5.089103745,6.529093131,3.994228188,5.425998011,2.15605758,4.35509005,3.671108981,9.705607529,11.27087994,19.61605202,10.09917972,20.39822893,5.880443699,9.38756525,4.61095824,4.606341039,5.921073826,5.42229413,4.337602535,5.876137211,24718,263.3129311,260.1656346,271.4954866,275.6481245,292.8633378,292.8394723,301.7621327,307.2476957,311.8603105,311.4309959,313.8311603,310.5211378,309.0938168,307.5242549,308.2875696,304.7049217,301.2825174,300.2934141,291.8632724,291.9371976,283.0830684,279.3547724,265.8058378,263.0320154,254.3069314,250.9048543,258.6415019,258.520043,271.342585,271.1146304,279.6061626,281.5202347,287.0858044,287.2754478,291.2031121,290.4080021,292.155193,292.6750167,290.8372241,290.6064684,282.9740797,282.3364753,274.1107897,272.7572841,268.5721906,263.0530154,254.8936787,254.5048027,321.5712155,5,60
0.759352826,0.720800062,0.775254887,0.71888507,0.556744817,0.474473781,0.236878536,0.23818295,0.24188449,0.233259416,0.237568005,0.220492156,0.24388756,0.213197628,0.246170875,0.212729514,0.252514947,0.222388613,0.259376168,0.266214078,0.290864817,0.303792105,0.739122878,0.617431351,,,,,3.876687355,3.076149839,3.724385829,2.736272304,1.480149341,2.255486988,0.991521667,7.733165244,1.057350659,10.43239314,0.715360745,12.69985131,1.290804056,6.649586243,4.188152314,4.509725886,4.67828697,5.266700377,,5.599456943,27309,255.3760894,258.1847246,261.5625412,264.9003013,280.3753672,284.7430398,299.4708549,304.4434313,309.3349672,309.2994428,313.798242,311.3005941,317.1103827,308.9780146,314.0686226,305.6615878,304.2174573,299.5259827,286.6181552,288.7646819,277.4019302,274.7999687,256.6446511,261.8401736,247.5825853,248.957948,251.0112056,253.0676371,265.3983618,265.9630308,276.2840202,275.5616191,283.0208111,281.7583158,288.1657517,285.6888505,288.7791658,288.4392824,286.787077,285.9723733,277.7404021,278.1377954,269.0304282,269.0087952,261.3537413,258.9710833,250.1099609,251.7787826,718.7967417,5,60
0.715230577,0.723481887,0.694673419,0.747392568,0.521317913,0.624284561,0.184339246,0.179813772,0.144837092,0.153081678,0.144925667,0.151289736,0.150449426,0.153901309,0.152788422,0.152126157,0.15708502,0.158510554,0.201075197,0.165907599,0.38332581,0.463319749,0.715616169,0.660782288,,,,,7.583018868,5.59719888,10.7333844,7.570920768,7.010883406,7.520739428,12.33338639,12.25582088,12.38983287,15.11296531,5.675189017,9.295298388,2.92729805,6.00829957,6.04814299,6.177427267,4.855324314,5.561118849,,4.876880223,27986,252.8008552,253.9617751,259.4643064,260.1389276,274.776068,274.2554839,292.277883,297.2825682,302.9944948,304.0699924,302.266312,304.5705014,308.2491829,306.5089717,307.7710344,304.6243944,300.0910515,295.909046,284.2119613,284.8444318,271.1147746,265.7749514,251.616036,255.6628516,246.0092967,244.7072632,248.8526518,247.7323027,263.9140111,260.8639995,273.6152423,274.0903256,280.7598936,279.0214814,285.201532,283.7338301,286.6128784,287.3036026,285.0200601,284.7619034,277.6268617,277.0341504,268.687494,269.9117187,257.0636623,254.7485414,242.5837163,246.7655826,1207.729805,5,60
,0.748471124,0.757097938,0.740557094,0.627887169,0.513750724,0.126887053,0.16468468,0.146188918,0.156289206,0.160474284,0.16555804,0.157079281,0.164633462,0.151238256,0.157000043,0.15866234,0.166461759,0.208174303,0.156903004,0.188992228,0.413132426,0.732686857,0.684769763,,,,,9.050594766,9.480122918,10.19927306,10.81973037,12.72345078,13.41570903,16.87069219,19.39842717,19.86084457,21.20946339,14.53833267,13.6109503,6.112668517,8.263190589,6.10222046,6.799081417,5.693259318,6.911961406,,,21645,254.4824017,256.6320441,258.4361935,264.6880018,275.7939796,279.9523745,297.6079048,301.0233799,301.7942888,303.8960291,302.3454243,303.0502683,301.8982256,304.7879395,302.639928,304.0362047,300.9962331,301.5681853,289.1694931,290.2484475,280.4487687,272.7256841,258.8430944,258.5431823,245.4149921,244.9299438,247.8083822,250.6447986,263.6293286,265.0328447,274.1939307,275.0005722,280.0326263,277.6497772,281.9268406,280.4114011,282.4833505,282.5746491,281.85152,281.3138169,275.7066601,275.7145282,270.4912947,268.9273259,261.6778468,257.5203317,248.1121385,248.3079733,1657.393339,5,60
0.596191561,0.551338523,0.598581519,0.569059128,0.447601393,0.383093854,0.130335414,0.137375044,0.14655373,0.156311315,0.168637098,0.165033235,0.170132631,0.169566763,0.156832775,0.161174564,0.153009649,0.155450193,0.165827782,0.150352673,0.316734136,0.406226933,0.586278287,0.516203705,,,,5.971588367,6.5534015,6.794477797,6.337082481,9.869107021,19.11692229,23.93230464,34.19072451,32.74193314,30.77465065,23.99777891,17.34818507,16.46705759,7.377113156,7.980024168,4.726687117,4.891478452,4.909302431,5.751851852,,5.599738903,22547,261.6147887,264.7063759,268.1678088,270.9354605,284.0039892,286.0681589,299.3470556,301.3555446,300.084701,301.2946706,299.2507894,302.2405868,301.3912781,305.6839127,303.5190383,306.1806817,300.3617655,301.5650125,290.5684442,291.3681343,277.903265,274.5416757,262.5863775,265.7298952,257.6149608,258.188665,261.6226926,263.2759771,271.1633777,270.606912,276.2763327,278.3527704,283.4682283,282.8769189,286.1170969,285.3488393,287.1547049,288.2289953,286.698744,287.0730169,281.8268956,280.5746472,274.3844694,273.1751943,267.583142,263.7603731,259.0343337,259.9423121,1216.817314,5,60
0.268373611,0.318263745,0.270550713,0.273244477,0.259331558,0.258903297,0.252634181,0.239728509,0.243858065,0.231465572,0.240073535,0.214482222,0.242501075,0.207404301,0.250098008,0.210389247,0.253215556,0.219268889,0.264888172,0.243094624,0.271942222,0.267639639,0.348342645,0.271099086,,,,,,,,,,,,,,,,,,,,,,,,,18563,274.1455,274.5852,284.236,286.0159545,298.2513333,297.6175,305.1956,308.1238,314.9330909,313.75,316.738,318.853,320.4596667,317.1318333,319.2412636,314.3435,308.7945,307.9856667,298.6126667,296.0024,287.8902273,284.6585455,266.9766905,276.0626697,255.796,254.7355434,262.8227556,262.6173333,272.2396667,270.9916667,278.7856,279.7662,284.2294545,283.9770909,290.0088,288.3041667,291.0925,290.7058333,289.4281667,289.3415,281.6113333,282.9606667,272.6034,273.2274,264.8417273,263.9183636,253.353,257.5355455,1062.6,5,61
0.338582418,0.248520464,0.27634035,0.239024306,0.25715082,0.229112563,0.242594024,0.22364732,0.228460411,0.208701242,0.222824927,0.197570296,0.208401734,0.194285002,0.215074591,0.1982548,0.223013789,0.201297795,0.240263369,0.216535706,0.256843844,0.237918845,0.26917785,0.242927552,3.771289063,4.754264323,1.836751302,1.941143973,0.255496652,0.878662109,0.469108073,2.599941406,0.936352539,4.809428267,1.069503348,4.321761068,1.990625,3.090218099,1.319848633,3.905190578,1.453808594,5.146448864,0.728652344,2.254414063,1.248404948,2.699792259,5.256103516,4.129185606,3916,275.9027878,282.1027385,288.6255712,290.9357471,301.5029405,302.0791748,307.9130885,307.2670556,314.5053492,313.8498533,312.8228958,314.3682837,315.673762,315.4833183,314.4180312,312.1370933,309.6577943,308.6317446,302.7504816,299.7881809,293.2773831,289.0265153,281.6332354,281.6359691,259.409027,259.0996348,265.3074409,265.5612996,273.49281,272.6294412,279.4620658,279.9127969,284.9824532,283.1618609,288.8467894,287.6586771,289.7258536,290.5461304,289.1309717,288.4112121,282.2181669,282.960956,274.9391989,273.3637361,267.147427,265.3148978,259.9806408,259.5383833,1282.735317,5,61
0.545491386,0.556028522,0.563656362,0.376880623,0.23261899,0.253995035,0.222681299,0.238150067,0.209295468,0.189386107,0.202400638,0.186520609,0.193624289,0.193314856,0.200851384,0.198575031,0.207132321,0.203538319,0.220566435,0.207172426,0.304578665,0.239597111,0.598082934,0.3714783,6.218963165,6.1485581,6.94233814,7.992079446,5.735340684,9.636588109,5.692832909,10.48766375,4.097249485,8.315968849,3.644008239,8.845544247,5.801653944,7.454255018,5.142575427,7.845661449,3.815915425,7.304770992,5.178798417,8.752611441,6.370822731,7.29264207,,6.120629064,19063,268.702922,269.8130812,273.6428143,278.5350437,286.2285422,286.0224306,291.4765357,295.3308018,299.3026471,299.3970838,303.3461272,301.3020263,300.5248155,304.7031397,301.1711146,303.6448104,297.6092988,298.2260461,289.3704049,286.9814733,282.6885807,278.2447394,266.8381285,272.8691491,257.853908,255.8293137,261.8730212,263.0692232,269.073797,267.6626879,272.3467213,275.1323978,279.1017241,278.8958085,282.3190832,282.0478428,282.0800846,284.5550007,283.6281855,283.2023601,277.0446416,278.7854905,271.4524591,271.1331654,265.3836842,264.2085434,256.0757761,258.2721113,2023.737913,5,62
